CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,ID,percent_open,percent_click
-7573994990360750000,375836,1482,4,0,1,0,15,0,165,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,186,STNL to BP,870,0.09090909090909091,0.06666666666666667
-7573802402731730000,46483,204,0,0,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,STNL to BP,871,0.09523809523809523,0.0
-7573486291554040000,82871,312,0,0,0,0,2,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,STNL to BP,872,0.05263157894736842,0.0
-7573461409405410000,398047,1556,1,0,0,0,16,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,STNL to BP,873,0.08888888888888889,0.0
-7573267924112520000,610321,2276,22,2,10,0,68,3,190,5,0,1,1,4,2,0,15,0,0,1,0,0,0,0,0,0,0,0,302,BP to STH,874,0.35789473684210527,0.14705882352941177
-7563454707807020000,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,875,,
-7559978234595080000,202048,807,0,0,0,0,2,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,STNL to BP,876,0.02040816326530612,0.0
-7556752059897510000,264624,1061,0,0,0,0,42,0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,STNL to BP,877,0.4772727272727273,0.0
-7556457453652000000,155635,573,0,0,0,0,25,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77,STNL to BP,878,0.49019607843137253,0.0
-7555283255589530000,125103,563,0,0,0,0,20,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,STNL to BP,879,0.47619047619047616,0.0
-7554884684428300000,123249,456,0,0,0,0,2,0,57,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,880,0.03508771929824561,0.0
-7553357811278410000,185869,790,0,0,0,0,25,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,STNL to BP,881,0.373134328358209,0.0
-7553325077882750000,16135,25,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,STNL to BP,882,,
-7553266894938150000,256708,1018,2,0,0,0,12,0,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,STNL to BP,883,0.10619469026548672,0.0
-7540623718508600000,436614,1586,0,0,11,0,115,0,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,216,STNL to BP,884,1.2921348314606742,0.09565217391304348
-7539736879952030000,36422,175,18,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,18,BP to STH,885,,
-7539433964484990000,113172,486,0,0,0,0,16,0,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56,BP to STH,886,0.42105263157894735,0.0
-7537585102150090000,301053,1075,0,0,1,0,35,0,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,149,STNL to BP,887,0.3125,0.02857142857142857
-7533989011796440000,169750,658,0,0,1,0,31,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,888,0.5961538461538461,0.03225806451612903
-7532438883955530000,446603,1570,1,1,1,0,9,0,209,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,221,STNL to BP,889,0.0430622009569378,0.1111111111111111
-7531371385859240000,244476,863,0,0,1,0,22,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,STNL to BP,890,0.2268041237113402,0.045454545454545456
-7530603470198460000,145472,506,0,0,1,0,13,0,56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,891,0.23214285714285715,0.07692307692307693
-7521925544323090000,177770,704,0,0,0,0,5,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,STNL to BP,892,0.06097560975609756,0.0
-7520827874964410000,58606,217,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,STNL to BP,893,0.0,
-7517630460200940000,293148,1103,3,2,4,0,20,0,115,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145,STNL to BP,894,0.17391304347826086,0.2
-7516041937116700000,4037,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,895,0.0,
-7513006069009800000,183899,705,0,0,0,0,0,0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,896,0.0,
-7511031576172140000,660876,2606,15,0,5,0,80,0,225,1,0,0,1,5,1,0,9,0,0,0,0,0,0,0,0,0,0,0,327,STNL to BP,897,0.35555555555555557,0.0625
-7506621406069390000,52517,227,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,STNL to BP,898,0.13043478260869565,0.0
-7505440506533170000,22200,100,0,0,0,0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STNL to BP,899,1.0,0.0
-7500680215727220000,44395,176,0,0,0,0,17,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,STNL to BP,900,4.25,0.0
-7499029571724080000,179803,716,0,0,0,0,13,0,74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,STNL to BP,901,0.17567567567567569,0.0
-7496883068694820000,119293,413,1,0,1,0,9,0,47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,STNL to BP,902,0.19148936170212766,0.1111111111111111
-7486658573899260000,18207,56,0,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,BP to STH,903,2.5,0.0
-7484370250888740000,204280,708,1,0,1,0,6,0,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,101,STNL to BP,904,0.06451612903225806,0.16666666666666666
-7479233882334170000,143555,511,3,2,0,0,5,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71,STNL to BP,905,0.08196721311475409,0.0
-7476825846633090000,252535,990,0,0,3,0,7,0,113,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,125,BP to STH,906,0.061946902654867256,0.42857142857142855
-7474015893356590000,66702,214,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,STNL to BP,907,0.0,
-7466867169733300000,96987,385,0,0,0,0,0,0,45,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,908,0.0,
-7466471805335350000,149544,554,0,0,0,0,14,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,STNL to BP,909,0.23333333333333334,0.0
-7464858135234680000,194004,723,0,0,0,0,28,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,STNL to BP,910,0.4117647058823529,0.0
-7464544505321940000,260605,1055,3,0,0,0,14,0,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,STNL to BP,911,0.125,0.0
-7460936936347000000,202027,787,0,0,2,0,36,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,STNL to BP,912,0.5806451612903226,0.05555555555555555
-7460730875325770000,323277,1213,0,0,1,0,15,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,STNL to BP,913,0.10416666666666667,0.06666666666666667
-7460589878750310000,117236,471,7,0,0,0,2,0,49,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,914,0.04081632653061224,0.0
-7457971092179500000,56615,201,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,915,0.0,
-7455162245567190000,137436,508,0,0,0,0,3,0,62,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,916,0.04838709677419355,0.0
-7453141232816710000,36373,139,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STNL to BP,917,0.0,
-7451560544475590000,234619,811,56,0,0,0,7,0,51,0,0,0,0,0,2,0,55,0,0,0,0,0,0,0,0,0,0,0,116,STNL to BP,918,0.13725490196078433,0.0
-7448853800140150000,93025,345,0,0,3,0,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,919,0.22857142857142856,0.375
-7441669994044170000,139437,478,0,0,0,0,7,0,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,920,0.11666666666666667,0.0
-7438430435771290000,101057,387,1,0,0,0,3,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,921,0.06666666666666667,0.0
-7438427754899640000,234195,953,0,0,2,0,15,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,STNL to BP,922,0.15306122448979592,0.13333333333333333
-7428697205871250000,276897,1215,3,0,0,4,14,3,113,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,STNL to BP,923,0.12389380530973451,0.0
-7423902676699150000,250484,970,0,0,0,0,31,0,90,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,124,STNL to BP,924,0.34444444444444444,0.0
-7423761623891480000,129302,525,0,0,0,0,19,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,925,0.4318181818181818,0.0
-7422560129894550000,381764,1529,0,0,1,0,91,0,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,189,STNL to BP,926,0.9479166666666666,0.01098901098901099
-7421134711315480000,121254,451,1,0,0,0,7,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,STNL to BP,927,0.1346153846153846,0.0
-7417899247058140000,177885,685,1,0,0,0,2,0,84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,STNL to BP,928,0.023809523809523808,0.0
-7407575767819710000,105035,388,0,0,0,0,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,929,0.18181818181818182,0.0
-7405741016084360000,80834,316,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,930,0.0,
-7399795563555400000,82837,311,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,STNL to BP,931,0.025,0.0
-7392345363653280000,94944,359,0,0,0,0,6,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,932,0.15384615384615385,0.0
-7388407952717670000,254757,926,0,0,2,0,49,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,STNL to BP,933,0.6533333333333333,0.04081632653061224
-7388048871029180000,165786,590,0,0,0,0,21,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,STNL to BP,934,0.35,0.0
-7383279429529870000,6054,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STNL to BP,935,0.0,
-7383169155976050000,373788,1397,0,0,1,0,59,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,STNL to BP,936,0.472,0.01694915254237288
-7382742759429380000,103111,411,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,STNL to BP,937,0.02,0.0
-7378139406845630000,2016,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,938,,
-7377893715168760000,98993,371,0,0,0,0,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,STNL to BP,939,0.16666666666666666,0.0
-7368437868321190000,123261,512,0,0,0,0,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,940,0.03389830508474576,0.0
-7366712031658290000,90948,348,0,0,0,0,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,941,0.0,
-7365117400835180000,365698,1511,3,0,1,0,28,0,148,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,181,STNL to BP,942,0.1891891891891892,0.03571428571428571
-7364508146883760000,151525,567,0,0,0,0,4,0,69,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,STNL to BP,943,0.057971014492753624,0.0
-7361087534921390000,389876,1565,0,0,0,0,2,0,189,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,193,STNL to BP,944,0.010582010582010581,0.0
-7360408895077960000,274878,1118,2,0,0,0,0,0,127,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,STNL to BP,945,0.0,
-7359265356354710000,408094,1624,1,0,3,0,62,0,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,STNL to BP,946,0.45925925925925926,0.04838709677419355
-7359264088766860000,357664,1237,0,1,0,0,1,0,172,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,177,STNL to BP,947,0.005813953488372093,0.0
-7357842646043540000,206082,763,0,0,0,0,12,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,STNL to BP,948,0.13333333333333333,0.0
-7355031098917070000,107127,434,0,0,0,0,2,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,949,0.04,0.0
-7352511920385120000,262784,994,16,0,3,0,35,0,75,0,0,0,0,2,1,0,13,0,0,0,0,1,0,0,0,0,0,0,130,BP to STH,950,0.4666666666666667,0.08571428571428572
-7352038037062320000,220208,913,7,2,3,0,41,0,55,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,109,STNL to BP,951,0.7454545454545455,0.07317073170731707
-7349496798746530000,155640,630,0,0,0,0,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,952,0.0,
-7348460415257210000,632484,2423,0,0,0,0,21,0,291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,STNL to BP,953,0.07216494845360824,0.0
-7348280139956460000,155633,504,0,0,0,0,13,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,954,0.20634920634920634,0.0
-7345851709667030000,606377,2235,17,0,1,0,8,0,274,0,0,1,1,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,300,STNL to BP,955,0.029197080291970802,0.125
-7344610343237700000,484946,2097,0,0,1,0,36,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,BP to STH,956,0.17733990147783252,0.027777777777777776
-7344392503097950000,238431,886,0,0,1,0,24,0,91,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,118,STNL to BP,957,0.26373626373626374,0.041666666666666664
-7342448031761950000,12109,54,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STNL to BP,958,0.6666666666666666,0.0
-7342213626021760000,286993,1104,0,0,1,1,32,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,STNL to BP,959,0.2962962962962963,0.03125
-7341899023788950000,220319,811,0,0,0,0,15,0,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,960,0.16129032258064516,0.0
-7335222037386840000,196060,729,0,0,1,0,17,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,STNL to BP,961,0.21794871794871795,0.058823529411764705
-7328266342038160000,497415,1869,0,0,0,0,128,0,114,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,246,STNL to BP,962,1.1228070175438596,0.0
-7326957117090490000,216072,910,0,0,0,0,18,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,STNL to BP,963,0.20224719101123595,0.0
-7321559537447830000,262663,1073,0,0,0,0,16,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,STNL to BP,964,0.14035087719298245,0.0
-7320352918368710000,272857,1096,5,0,4,0,45,0,80,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135,STNL to BP,965,0.5625,0.08888888888888889
-7320295966945500000,40462,154,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,STNL to BP,966,inf,0.21428571428571427
-7317923692463740000,598065,2211,2,0,1,0,41,0,252,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,STNL to BP,967,0.1626984126984127,0.024390243902439025
-7315195073287320000,1208569,4753,3,0,2,0,221,0,372,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,598,STNL to BP,968,0.5940860215053764,0.00904977375565611
-7312183447132570000,66700,215,0,0,0,0,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,STNL to BP,969,0.17857142857142858,0.0
-7311682034730840000,153629,598,0,0,0,0,10,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,970,0.15384615384615385,0.0
-7309109426483430000,173804,676,0,0,0,0,2,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,971,0.024096385542168676,0.0
-7305892373335480000,92978,338,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,972,0.0,
-7297363318193030000,2018,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,973,0.0,
-7294368757907320000,4046,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,STNL to BP,974,,
-7294046563110730000,107091,405,0,0,0,0,8,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,975,0.18181818181818182,0.0
-7293345799042470000,139430,484,0,0,0,0,16,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,976,0.3076923076923077,0.0
-7292503956861470000,129253,528,0,0,1,0,25,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,977,0.6756756756756757,0.04
-7288628439874870000,608083,2240,4,0,3,0,24,0,269,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,301,STNL to BP,978,0.08921933085501858,0.125
-7284114331916150000,179841,669,0,0,0,0,1,0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,STNL to BP,979,0.011494252873563218,0.0
-7280981192788200000,22205,82,0,0,0,0,3,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STNL to BP,980,0.42857142857142855,0.0
-7280043911905380000,149562,549,1,0,1,0,16,0,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,STNL to BP,981,0.2857142857142857,0.0625
-7278541097658910000,96979,390,0,0,0,0,4,0,42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,982,0.09523809523809523,0.0
-7267523562469340000,220259,793,0,0,2,0,8,0,96,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,983,0.08333333333333333,0.25
-7265203737758320000,193837,778,0,0,0,0,19,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,STNL to BP,984,0.24675324675324675,0.0
-7264524546281730000,250532,941,0,0,1,0,15,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,STNL to BP,985,0.1388888888888889,0.06666666666666667
-7263481303134040000,234395,854,2,0,0,0,31,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,STNL to BP,986,0.3780487804878049,0.0
-7263292233879900000,220303,888,0,0,0,0,49,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,987,0.8166666666666667,0.0
-7255521168789210000,125251,478,0,0,0,0,6,0,53,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62,STNL to BP,988,0.11320754716981132,0.0
-7252041900003930000,177836,689,0,0,0,0,4,0,82,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,88,STNL to BP,989,0.04878048780487805,0.0
-7247831267345200000,218324,888,1,0,0,0,4,0,101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,990,0.039603960396039604,0.0
-7244928433346000000,183886,725,3,0,2,0,36,0,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,991,0.72,0.05555555555555555
-7242606166903490000,830736,3301,76,0,6,1,59,1,268,0,0,1,3,7,0,0,63,0,0,0,0,0,0,0,0,0,0,0,411,STNL to BP,992,0.22014925373134328,0.1016949152542373
-7241312343280090000,135393,488,0,0,0,0,5,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,993,0.08196721311475409,0.0
-7240899418767690000,628650,2566,88,0,0,0,49,0,173,1,0,0,0,6,0,0,72,0,0,0,0,0,0,0,3,0,0,0,311,STNL to BP,994,0.2832369942196532,0.0
-7240725560978060000,272852,1025,1,0,3,0,70,0,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135,STNL to BP,995,1.1475409836065573,0.04285714285714286
-7238912520440070000,163692,637,0,0,0,0,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,STNL to BP,996,0.038461538461538464,0.0
-7237447566511570000,341519,1181,0,0,0,0,15,0,152,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169,STNL to BP,997,0.09868421052631579,0.0
-7235658845522300000,497012,2062,19,0,2,0,29,0,195,0,0,1,0,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,246,STNL to BP,998,0.14871794871794872,0.06896551724137931
-7233917729203070000,202141,734,0,0,1,0,50,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,STNL to BP,999,1.0204081632653061,0.02
-7231915829649460000,34396,109,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,STNL to BP,1000,0.0,
-7229815958327280000,32291,115,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,STNL to BP,1001,0.07142857142857142,0.0
-7226829590560960000,80839,320,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,1002,0.0,
-7226812297237790000,169785,672,5,0,1,0,0,0,75,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,1003,0.0,inf
-7224561133912200000,56584,220,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,1004,0.07692307692307693,0.0
-7224471618896100000,40359,153,0,0,0,0,5,0,11,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,STNL to BP,1005,0.45454545454545453,0.0
-7221845002112630000,167817,614,0,0,0,0,35,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,1006,0.7608695652173914,0.0
-7220884805611720000,226340,853,2,0,0,0,25,0,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,STNL to BP,1007,0.29411764705882354,0.0
-7220549942547260000,84959,325,0,0,0,0,4,0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,1008,0.1111111111111111,0.0
-7219454111829710000,155571,637,0,0,0,0,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,1009,0.013157894736842105,0.0
-7217861653772360000,147538,516,0,0,0,0,20,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,1010,0.38461538461538464,0.0
-7216984131652310000,155665,547,7,0,1,0,12,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,77,STNL to BP,1011,0.21428571428571427,0.08333333333333333
-7216127968817250000,1267126,4592,64,0,63,0,174,0,325,1,0,7,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,627,STNL to BP,1012,0.5353846153846153,0.3620689655172414
-7215963099968030000,557680,2165,5,0,0,0,77,0,192,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,276,STNL to BP,1013,0.4010416666666667,0.0
-7215029467467260000,129316,426,0,0,0,0,10,0,52,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,1014,0.19230769230769232,0.0
-7213084429822720000,137442,481,0,0,3,0,16,0,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,1015,0.3404255319148936,0.1875
-7209319802230920000,117191,442,0,0,0,0,9,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,1016,0.1875,0.0
-7209134851529090000,583971,2348,0,0,0,0,129,0,158,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,289,BP to STH,1017,0.8164556962025317,0.0
-7209085729719050000,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,1018,,
-7208598228338020000,92903,360,0,0,0,0,17,0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,1019,0.6296296296296297,0.0
-7208160619117280000,151664,500,0,0,13,0,39,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,BP to STH,1020,1.6956521739130435,0.3333333333333333
-7208013511900500000,6052,32,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STNL to BP,1021,0.0,
-7205208499801370000,602012,2267,1,0,5,0,161,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,STNL to BP,1022,1.2290076335877862,0.031055900621118012
