CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,ID,percent_open,percent_click,AVG_TIME_DAYS_purchase
-8708029452232680000,262701,1134,3,0,0,0,7,0,119,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,130,BP to STH,278,0.058823529411764705,0.0,596
-8693576096041750000,181834,700,2,0,0,0,27,0,60,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,90,STNL to BP,285,0.45,0.0,289
-8657543983883700000,97058,383,8,0,0,0,0,0,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,310,0.0,,100
-8649560061465760000,377772,1549,2,0,0,0,55,0,129,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,187,STNL to BP,315,0.4263565891472868,0.0,25
-8647113127262960000,125315,516,2,0,0,0,4,0,56,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,62,BP to STH,319,0.07142857142857142,0.0,38
-8615944630715960000,212130,821,2,0,0,0,29,0,74,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,STNL to BP,332,0.3918918918918919,0.0,1742
-8594804892915530000,135460,475,4,1,1,0,6,0,52,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,67,STNL to BP,342,0.11538461538461539,0.16666666666666666,146
-8578948298586220000,133359,502,2,0,0,0,15,0,48,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,66,STNL to BP,347,0.3125,0.0,1132
-8518159134819470000,202084,766,5,0,0,0,28,0,63,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,100,STNL to BP,374,0.4444444444444444,0.0,597
-8496666001637960000,850774,3184,32,0,5,1,45,1,335,1,0,2,0,3,1,1,14,0,0,0,0,0,0,0,7,0,0,0,421,STNL to BP,390,0.13432835820895522,0.1111111111111111,319
-8495729680258670000,143487,541,4,0,0,0,3,0,63,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,392,0.047619047619047616,0.0,735
-8495134695316270000,105016,431,2,0,0,0,3,0,46,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,393,0.06521739130434782,0.0,9
-8491492043747320000,311162,1310,1,4,4,0,46,0,99,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,154,BP to STH,398,0.46464646464646464,0.08695652173913043,53
-8482007603425670000,351747,1313,27,0,6,0,60,0,80,1,0,0,0,0,0,1,25,0,0,0,0,1,0,0,0,0,0,0,174,STNL to BP,404,0.75,0.1,581
-8422698861389440000,218150,880,2,0,0,0,12,0,93,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,431,0.12903225806451613,0.0,1360
-8390908053708580000,434505,1734,28,0,0,0,79,0,108,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,215,STNL to BP,446,0.7314814814814815,0.0,92
-8388548147625030000,731765,2905,74,0,10,0,74,0,203,0,0,0,1,4,0,0,63,0,0,0,0,0,0,0,4,0,1,0,362,BP to STH,448,0.3645320197044335,0.13513513513513514,100
-8326819122529390000,355636,1446,9,0,0,0,40,0,127,0,0,0,1,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,176,STNL to BP,477,0.31496062992125984,0.0,1096
-8309930230271000000,359655,1405,35,0,0,0,40,0,102,1,0,0,4,4,0,0,17,0,0,0,0,1,0,0,0,0,0,0,178,STNL to BP,488,0.39215686274509803,0.0,380
-8300251122623490000,447069,1390,6,3,7,0,133,0,71,0,0,0,2,0,1,0,1,0,0,1,2,2,0,0,0,0,0,0,221,STNL to BP,490,1.8732394366197183,0.05263157894736842,130
-8283622158378690000,105101,399,2,0,0,0,1,0,47,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,497,0.02127659574468085,0.0,48
-8263513273979840000,175886,697,14,0,2,0,3,0,67,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,STNL to BP,501,0.04477611940298507,0.6666666666666666,239
-8260648888205050000,367777,1481,19,0,0,0,6,0,155,0,0,0,3,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,182,STNL to BP,502,0.03870967741935484,0.0,997
-8243470492925180000,503178,1960,6,0,0,0,38,0,203,1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,249,STNL to BP,512,0.18719211822660098,0.0,591
-8236243677481130000,179886,709,6,0,0,0,17,0,66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89,STNL to BP,518,0.25757575757575757,0.0,1129
-8193341906487970000,1164343,4552,144,0,14,1,235,2,177,0,0,2,0,0,2,0,120,0,0,0,0,0,0,0,7,0,0,0,576,BP to STH,538,1.3276836158192091,0.059574468085106386,208
-8183189222406080000,254720,969,4,0,3,2,34,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,126,STNL to BP,544,0.40963855421686746,0.08823529411764706,474
-8181289636090670000,278962,1084,37,0,7,0,36,0,56,0,0,0,2,1,2,0,31,0,0,0,0,0,0,0,1,0,0,0,138,BP to STH,546,0.6428571428571429,0.19444444444444445,77
-8171988497424920000,123240,483,2,0,0,0,18,0,40,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,61,STNL to BP,552,0.45,0.0,296
-8168713491861780000,252486,896,2,0,0,0,47,0,76,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,125,STNL to BP,554,0.618421052631579,0.0,395
-8153194949980950000,365914,1335,20,0,5,0,20,0,135,0,0,0,7,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,181,BP to STH,558,0.14814814814814814,0.25,137
-8124503747661060000,153660,616,2,0,0,0,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,76,STNL to BP,573,0.05714285714285714,0.0,0
-8119756829850890000,284968,1111,11,0,2,1,39,0,86,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,141,BP to STH,575,0.45348837209302323,0.05128205128205128,597
-8083157952571540000,236421,949,6,0,0,0,15,0,93,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,117,STNL to BP,595,0.16129032258064516,0.0,352
-8061130536551660000,1915818,7731,146,0,12,4,402,5,378,0,0,0,0,5,1,4,120,0,0,3,0,1,0,0,0,0,0,0,948,STNL to BP,605,1.0634920634920635,0.029850746268656716,344
-8010133615502340000,1036836,4195,80,0,27,0,153,0,253,0,0,1,1,2,0,2,55,0,0,0,0,0,0,0,3,0,0,0,513,STNL to BP,632,0.6047430830039525,0.17647058823529413,80
-8001445683255190000,135487,517,6,0,5,0,24,0,32,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,67,STNL to BP,635,0.75,0.20833333333333334,386
-8000376604110370000,159634,631,4,0,0,0,13,0,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,STNL to BP,636,0.20967741935483872,0.0,1482
-7999683792011150000,155623,587,6,0,2,0,15,0,54,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,77,STNL to BP,637,0.2777777777777778,0.13333333333333333,181
-7990065606609520000,361675,1412,3,0,0,0,42,0,134,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,179,STNL to BP,641,0.31343283582089554,0.0,65
-7967834532823330000,193987,776,2,0,3,0,37,0,53,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,STNL to BP,649,0.6981132075471698,0.08108108108108109,680
-7889039134284560000,1157991,4425,66,0,28,0,154,0,324,0,0,1,4,0,1,0,54,0,0,0,0,0,0,2,3,0,0,0,573,STNL to BP,689,0.47530864197530864,0.18181818181818182,7
-7885468659499940000,171912,733,52,0,1,0,12,2,17,0,0,0,0,7,1,2,23,0,0,1,0,0,0,0,3,0,0,0,85,STNL to BP,692,0.7058823529411765,0.08333333333333333,446
-7883351765470570000,173821,663,2,5,1,0,21,0,55,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,86,STNL to BP,693,0.38181818181818183,0.047619047619047616,480
-7877764438076520000,492906,1668,3,1,3,1,68,0,166,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,244,BP to STH,694,0.40963855421686746,0.04411764705882353,690
-7867262542532040000,414294,1735,1,2,1,0,28,0,172,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,205,STNL to BP,702,0.16279069767441862,0.03571428571428571,264
-7849885666031650000,871658,3346,223,0,17,0,59,0,131,0,0,1,2,1,1,2,211,0,0,0,0,0,0,0,0,0,0,0,431,BP to STH,716,0.45038167938931295,0.288135593220339,359
-7846190291384420000,214088,831,13,0,0,0,13,0,77,1,1,0,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,STNL to BP,719,0.16883116883116883,0.0,753
-7838914590780100000,446753,1806,64,0,2,2,29,2,119,1,0,1,0,2,2,4,57,0,0,0,0,0,0,0,0,0,0,0,221,BP to STH,724,0.24369747899159663,0.06896551724137931,654
-7793995455701000000,159706,645,5,0,1,0,2,0,70,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,79,STNL to BP,745,0.02857142857142857,0.5,566
-7792313813335060000,190033,754,4,0,1,0,11,0,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94,STNL to BP,746,0.14102564102564102,0.09090909090909091,1848
-7783476339362650000,191992,814,20,1,1,0,6,0,65,1,0,0,2,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,95,STNL to BP,748,0.09230769230769231,0.16666666666666666,454
-7783315562331100000,50461,230,8,0,0,0,10,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,STNL to BP,749,1.6666666666666667,0.0,23
-7779793044524700000,624342,2618,20,0,2,0,50,0,237,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,STNL to BP,752,0.2109704641350211,0.04,196
-7775517048439370000,460806,1774,2,0,1,0,142,0,81,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,228,STNL to BP,754,1.7530864197530864,0.007042253521126761,256
-7730351243161760000,525727,1901,86,0,4,0,29,0,139,0,0,2,0,0,2,0,76,0,0,0,0,2,0,1,0,0,0,0,260,STNL to BP,775,0.20863309352517986,0.13793103448275862,364
-7725592031824960000,573950,2049,17,0,10,1,55,0,200,0,0,0,3,1,1,0,5,0,0,0,0,0,0,1,1,0,0,0,284,BP to STH,778,0.275,0.18181818181818182,387
-7723535086249510000,202119,768,2,0,0,0,38,0,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,STNL to BP,780,0.6333333333333333,0.0,0
-7722243121979770000,565712,1990,11,0,3,0,53,0,211,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,280,STNL to BP,781,0.25118483412322273,0.05660377358490566,377
-7720082002713700000,1083125,4404,118,0,10,0,192,0,215,0,0,4,0,0,1,3,108,0,0,0,0,1,0,0,0,0,0,0,536,BP to STH,783,0.8930232558139535,0.052083333333333336,735
-7665961882875000000,214223,838,8,0,5,0,40,0,53,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,106,STNL to BP,804,0.7547169811320755,0.125,796
-7665920367552830000,392084,1462,24,1,1,0,14,0,154,0,0,0,1,0,0,0,22,0,0,1,0,0,0,0,1,0,0,0,194,STNL to BP,805,0.09090909090909091,0.07142857142857142,374
-7651720256377050000,596133,2246,3,0,0,0,78,0,213,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,295,STNL to BP,814,0.36619718309859156,0.0,550
-7619849108605530000,602351,2396,74,0,0,0,21,0,203,0,0,0,3,14,0,0,53,0,0,0,0,0,0,0,0,0,0,0,298,STNL to BP,842,0.10344827586206896,0.0,754
-7597419483076080000,212248,863,3,0,0,0,1,0,99,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,105,STNL to BP,852,0.010101010101010102,0.0,333
-7579129756111380000,178033,697,61,0,0,2,9,1,13,0,0,0,0,15,2,0,37,0,0,0,0,0,0,0,5,0,0,0,88,STNL to BP,863,0.6923076923076923,0.0,583
-7573267924112520000,668823,2525,23,4,13,1,79,0,204,6,1,1,7,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,331,BP to STH,871,0.3872549019607843,0.16455696202531644,180
-7553266894938150000,280959,1107,4,0,0,0,16,0,117,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,139,STNL to BP,880,0.13675213675213677,0.0,225
-7532438883955530000,476993,1689,2,0,3,0,18,0,213,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,236,STNL to BP,886,0.08450704225352113,0.16666666666666666,85
-7517630460200940000,303245,1205,4,1,7,0,20,0,115,1,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,150,STNL to BP,891,0.17391304347826086,0.35,883
-7511031576172140000,679026,2792,28,0,5,0,75,0,227,0,0,0,1,12,1,0,11,0,0,0,0,0,0,1,2,0,0,0,336,STNL to BP,895,0.3303964757709251,0.06666666666666667,746
-7365117400835180000,333395,1362,6,0,0,0,21,0,138,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,165,STNL to BP,940,0.15217391304347827,0.0,929
-7344610343237700000,486897,2091,5,0,1,0,31,0,201,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,241,BP to STH,955,0.15422885572139303,0.03225806451612903,1913
-7317923692463740000,586020,2200,3,0,1,0,30,0,255,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,STNL to BP,967,0.11764705882352941,0.03333333333333333,0
-7288628439874870000,593921,2229,5,0,10,0,42,0,236,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,294,STNL to BP,978,0.17796610169491525,0.23809523809523808,846
-7242606166903490000,755867,3088,56,0,6,1,62,2,247,0,0,0,2,8,0,0,46,0,0,0,0,0,0,0,0,0,0,0,374,STNL to BP,992,0.25101214574898784,0.0967741935483871,762
-7240899418767690000,798518,3175,152,0,2,0,41,0,198,0,0,0,0,6,2,0,137,0,0,0,0,0,0,0,2,0,0,0,395,STNL to BP,994,0.20707070707070707,0.04878048780487805,15
-7226812297237790000,183940,701,3,0,0,0,1,0,86,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,1003,0.011627906976744186,0.0,658
-7216984131652310000,161694,539,7,1,0,0,10,0,61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,80,STNL to BP,1011,0.16393442622950818,0.0,299
-7182712046965190000,824643,3342,118,2,29,2,92,2,163,0,0,0,2,15,0,0,100,0,0,0,0,0,2,0,0,0,0,0,408,STNL to BP,1038,0.5644171779141104,0.31521739130434784,185
-7181740545738610000,222275,859,7,0,0,0,4,0,98,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,STNL to BP,1039,0.04081632653061224,0.0,63
-7169266210296410000,495490,2072,62,0,3,0,36,0,143,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,4,0,0,0,245,STNL to BP,1046,0.2517482517482518,0.08333333333333333,142
-7166644658463120000,343239,1322,2,0,1,0,78,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,170,BP to STH,1047,0.8863636363636364,0.01282051282051282,56
-7118712210066520000,84905,351,2,0,0,0,0,0,39,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,1066,0.0,,453
-7073918519813680000,335438,1351,5,0,2,1,16,1,141,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,BP to STH,1093,0.11347517730496454,0.125,36
-7046946096911530000,191849,770,14,0,0,0,38,0,42,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,95,BP to STH,1110,0.9047619047619048,0.0,144
-7032355349056000000,426369,1605,2,0,1,0,5,0,203,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,STNL to BP,1117,0.024630541871921183,0.2,20
-7013844965038690000,1407337,5331,404,1,28,0,130,0,132,0,0,1,5,14,0,0,363,0,0,1,0,5,0,0,0,0,0,0,696,BP to STH,1125,0.9848484848484849,0.2153846153846154,76
-6945035221464900000,822285,3171,6,0,1,0,214,0,186,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,407,STNL to BP,1162,1.1505376344086022,0.004672897196261682,371
-6910952234070910000,422462,1589,3,0,1,0,111,0,94,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,209,STNL to BP,1182,1.1808510638297873,0.009009009009009009,800
-6890620567681090000,127300,505,2,0,0,0,25,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,STNL to BP,1194,0.6944444444444444,0.0,3
-6867290330036580000,297016,1115,4,0,1,0,70,0,71,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147,STNL to BP,1202,0.9859154929577465,0.014285714285714285,580
-6861481025194140000,137404,522,0,2,0,0,24,0,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68,STNL to BP,1204,0.5714285714285714,0.0,64
-6840557186119600000,317606,1466,131,1,0,0,1,0,23,1,0,0,1,9,0,0,99,0,0,1,0,0,0,0,3,0,0,0,157,STNL to BP,1216,0.043478260869565216,0.0,503
-6806825118177480000,56661,204,3,0,1,0,1,0,21,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,1235,0.047619047619047616,1.0,1483
-6777942753257000000,592273,2385,76,0,18,0,65,0,134,0,0,1,0,1,0,0,50,0,0,0,0,1,0,0,1,0,0,0,293,STNL to BP,1249,0.48507462686567165,0.27692307692307694,1175
-6772275300704110000,196022,752,6,0,0,0,27,0,64,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,STNL to BP,1250,0.421875,0.0,281
-6760435442623250000,526118,2418,219,0,0,0,0,0,40,0,0,0,1,0,1,0,216,0,0,0,0,1,0,1,0,0,0,0,260,STNL to BP,1256,0.0,,376
-6692241818275760000,127330,493,4,0,1,0,1,0,57,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,63,STNL to BP,1294,0.017543859649122806,1.0,786
-6682832576805420000,826210,3193,48,0,5,0,123,0,228,2,0,0,6,6,3,6,26,0,0,0,0,0,0,0,0,0,0,0,409,STNL to BP,1299,0.5394736842105263,0.04065040650406504,190
-6673460673768830000,1170577,4489,263,0,2,0,55,0,258,0,0,0,5,3,1,1,251,0,0,0,0,0,0,0,0,0,0,0,579,STNL to BP,1301,0.2131782945736434,0.03636363636363636,236
-6636322450658970000,341785,1304,30,0,6,0,44,0,88,0,0,2,2,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,169,STNL to BP,1315,0.5,0.13636363636363635,1029
-6558724302934060000,394012,1381,32,0,0,0,11,0,150,1,0,0,2,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,195,STNL to BP,1342,0.07333333333333333,0.0,229
-6553169300366090000,412215,1583,19,0,4,0,18,0,163,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204,STNL to BP,1344,0.11042944785276074,0.2222222222222222,277
-6523718629569770000,105195,546,45,0,0,0,1,1,4,1,0,1,2,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,52,STNL to BP,1356,0.25,0.0,204
-6483356980772400000,155610,574,5,0,1,0,13,0,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,77,STNL to BP,1371,0.22807017543859648,0.07692307692307693,4
-6478282155625030000,834575,3251,22,0,14,0,102,0,274,0,0,4,1,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,413,STNL to BP,1374,0.3722627737226277,0.13725490196078433,160
-6469692881836720000,208184,816,2,1,2,0,23,0,75,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103,STNL to BP,1376,0.30666666666666664,0.08695652173913043,575
-6467481788152070000,388094,1562,24,0,3,2,26,0,136,0,0,0,4,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,192,BP to STH,1378,0.19117647058823528,0.11538461538461539,224
-6394885108226630000,305147,1259,21,0,4,1,63,0,61,0,0,0,2,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,151,BP to STH,1415,1.0327868852459017,0.06349206349206349,1569
-6335905002745620000,309381,1164,9,0,5,0,20,0,118,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153,BP to STH,1445,0.1694915254237288,0.25,1086
-6282557113282800000,367789,1380,11,1,10,0,45,0,114,0,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,182,STNL to BP,1464,0.39473684210526316,0.2222222222222222,614
-6271437471400280000,137428,538,6,0,0,0,1,0,59,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,1468,0.01694915254237288,0.0,335
-6225714520231570000,210252,770,7,0,1,0,9,0,86,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,104,STNL to BP,1488,0.10465116279069768,0.1111111111111111,908
-6177880914066330000,137442,550,4,0,0,0,9,0,55,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,1496,0.16363636363636364,0.0,377
-6164768507131820000,282904,1093,8,0,0,0,40,0,92,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,STNL to BP,1504,0.43478260869565216,0.0,648
-6138895782748630000,963821,3880,89,0,10,0,100,0,278,0,0,0,0,7,0,0,70,0,0,0,0,0,0,0,7,0,0,0,477,STNL to BP,1517,0.3597122302158273,0.1,371
-6129601459375850000,224314,855,9,0,0,0,8,0,93,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,111,STNL to BP,1529,0.08602150537634409,0.0,347
-6122583781936760000,978701,3894,102,0,6,0,231,0,143,0,0,0,2,3,2,1,94,0,0,0,0,0,0,0,0,0,0,0,484,STNL to BP,1532,1.6153846153846154,0.025974025974025976,483
