CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,ID,percent_open,percent_click,AVG_TIME_DAYS_purchase
-6758437822122136005,854867,3403,34,0,3,0,99,0,282,1,0,1,0,2,7,3,0,2,0,0,0,0,0,0,0,6,0,0,0,423,207,0.35106382978723405,0.030303030303030304,270
-6745584902313926610,1228815,4873,39,0,18,0,93,0,453,1,0,4,0,0,0,4,1,33,0,0,1,0,0,0,0,0,0,0,0,608,209,0.2052980132450331,0.1935483870967742,192
-6731355748031988879,507640,1821,22,0,22,5,59,4,134,1,0,2,0,4,0,4,2,0,0,0,0,0,1,0,2,0,0,0,0,251,210,0.44029850746268656,0.3728813559322034,253
-6711807185921328001,381883,1071,53,0,2,0,111,0,19,1,1,1,0,10,25,2,0,0,0,0,0,0,0,0,3,0,0,0,0,189,211,5.842105263157895,0.018018018018018018,9
-6704103076686984784,849184,3323,4,0,5,0,60,0,347,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,420,212,0.1729106628242075,0.08333333333333333,1451
-6679987815816908137,1293483,4904,44,0,4,0,206,0,382,1,0,1,0,3,14,2,0,0,0,0,1,0,1,0,11,2,0,0,0,640,214,0.5392670157068062,0.019417475728155338,135
-6630670021312911188,1140045,4335,2,0,14,0,127,0,417,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,564,215,0.30455635491606714,0.11023622047244094,347
-6607579720527245746,226158,811,6,0,0,0,54,0,47,1,1,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,112,216,1.148936170212766,0.0,23
-6599976460176275282,1269558,4725,5,0,14,0,172,0,433,1,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,628,217,0.3972286374133949,0.08139534883720931,398
-6593381759007455541,2858814,11625,13,0,26,0,723,0,647,1,0,6,0,0,0,4,0,0,0,0,1,0,1,0,2,0,0,0,0,1415,218,1.1174652241112828,0.035961272475795295,394
-6586413324577422905,2406874,10124,376,0,14,0,442,0,354,1,0,0,0,0,5,4,0,366,0,0,0,0,0,0,0,5,0,0,0,1191,219,1.2485875706214689,0.03167420814479638,21
-6541278470074937432,610323,2344,4,0,0,0,24,0,270,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,302,221,0.08888888888888889,0.0,1033
-6538066595620907354,2568088,9505,120,0,80,0,736,0,326,1,0,2,0,2,1,5,2,84,1,0,2,0,5,0,2,0,1,0,0,1270,222,2.2576687116564416,0.10869565217391304,143
-6531933895035422666,949954,3654,5,0,4,0,80,0,376,1,0,1,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,470,223,0.2127659574468085,0.05,847
-6531441624614714042,1702265,6554,167,0,15,1,145,1,507,1,0,0,0,0,1,5,0,164,0,0,1,0,0,0,1,0,0,0,0,842,224,0.2859960552268245,0.10344827586206896,84
-6528152686468993953,1026574,3821,6,0,4,0,52,0,442,1,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,508,225,0.11764705882352941,0.07692307692307693,363
-6512529456198526152,729487,2736,2,0,6,0,110,0,238,1,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,361,227,0.46218487394957986,0.05454545454545454,684
-6495621780803856688,939508,3588,8,0,8,0,136,0,310,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,465,229,0.43870967741935485,0.058823529411764705,260
-6445521957450710457,1319915,5063,36,0,5,0,44,0,563,1,0,1,0,13,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,653,230,0.07815275310834814,0.11363636363636363,131
-6439943009350840126,962165,3630,10,3,4,0,40,0,416,1,0,0,0,1,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,476,231,0.09615384615384616,0.1,320
-6433999288707589450,1919811,7071,42,0,4,0,7,0,891,1,0,1,0,0,0,5,1,33,0,0,1,0,1,0,1,0,0,0,0,950,232,0.007856341189674524,0.5714285714285714,641
-6432768788396561084,1340258,4919,6,0,44,0,199,0,410,1,0,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,663,233,0.4853658536585366,0.22110552763819097,1460
-6421314862016405304,897398,3302,3,0,17,0,127,0,292,1,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,444,234,0.4349315068493151,0.13385826771653545,361
-6416908043322865197,1811034,6717,5,0,7,0,224,0,656,1,1,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,897,235,0.34146341463414637,0.03125,478
-6398579503421386005,1029087,3797,34,0,18,0,174,0,279,1,0,1,0,13,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,509,236,0.6236559139784946,0.10344827586206896,78
-6397725259850262104,624420,2440,9,0,0,0,17,0,279,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,309,237,0.06093189964157706,0.0,492
-6323872618666758579,1590980,6081,1,1,43,2,457,1,278,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,787,239,1.643884892086331,0.09409190371991247,852
-6265901783643954347,1105292,4197,28,0,11,3,52,1,447,1,0,1,0,1,3,3,0,0,0,0,0,0,2,0,6,0,0,0,0,547,240,0.116331096196868,0.21153846153846154,267
-6255651365140141127,863056,3306,3,0,2,0,126,0,292,1,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,427,241,0.4315068493150685,0.015873015873015872,828
-6227868560638444515,1588247,6176,11,4,6,0,146,0,615,1,0,0,0,4,1,3,0,0,0,0,0,2,1,0,0,1,0,0,0,786,242,0.23739837398373984,0.0410958904109589,263
-6219417293482231315,1477843,5916,86,0,7,0,183,0,449,1,0,1,0,19,38,4,0,21,0,0,1,0,0,0,0,0,0,0,0,731,243,0.40757238307349664,0.03825136612021858,77
-6206735376180626187,1097312,4198,9,0,12,0,253,0,265,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,543,244,0.9547169811320755,0.04743083003952569,22
-6197307330707293636,921696,3606,3,0,8,0,77,0,364,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,456,245,0.21153846153846154,0.1038961038961039,719
-6174643013640850733,3733086,14178,469,0,10,0,181,0,1181,1,1,0,0,3,0,4,2,459,0,0,1,0,0,0,0,0,0,0,0,1847,247,0.15325994919559696,0.055248618784530384,388
-6167116288747549970,1328061,5041,20,3,35,0,286,0,307,1,0,0,0,1,1,4,0,12,0,0,2,0,1,0,1,0,1,0,0,657,249,0.9315960912052117,0.12237762237762238,205
-6141559272022648297,1754373,6777,7,0,17,1,158,1,679,1,0,2,0,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,868,251,0.23269513991163476,0.10759493670886076,1098
-6136335375354637133,846590,3232,9,0,8,0,151,0,247,1,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,419,252,0.611336032388664,0.052980132450331126,217
-6135904939925812808,2905687,11253,24,0,25,4,435,3,940,2,1,2,0,2,0,4,0,16,0,0,1,0,1,0,0,0,0,0,0,1438,253,0.4627659574468085,0.05747126436781609,239
-6115760804700355665,1921879,6508,1,3,14,0,395,0,534,1,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,951,255,0.7397003745318352,0.035443037974683546,133
-6109298923587285756,1857242,7388,97,0,26,0,325,0,461,2,1,2,0,0,1,6,1,75,0,0,1,0,4,0,2,0,0,0,0,919,256,0.7049891540130152,0.08,299
-6095231887445666383,2295531,9818,606,0,26,4,71,5,417,1,0,2,0,1,2,4,1,578,0,0,0,0,1,0,2,1,1,0,0,1135,257,0.17026378896882494,0.36619718309859156,437
-6090788306148479765,816467,3169,18,0,21,0,94,0,265,1,0,0,0,0,0,5,0,11,0,0,0,0,3,0,0,0,0,0,0,404,258,0.35471698113207545,0.22340425531914893,538
-6068017715700227901,869057,3580,120,4,1,0,82,0,216,5,0,0,0,26,14,2,0,54,0,0,0,1,0,0,0,2,0,0,0,430,259,0.37962962962962965,0.012195121951219513,69
-6007865019434107859,496587,1931,12,0,3,0,96,0,130,1,1,0,0,5,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,246,262,0.7384615384615385,0.03125,67
-6007570937590863287,1396749,5029,5,0,58,0,172,0,451,1,0,3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,691,263,0.38137472283813745,0.3372093023255814,1440
-5997485541719871299,1262921,4880,7,0,6,0,127,0,480,1,0,1,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,625,264,0.26458333333333334,0.047244094488188976,590
-5997344962422788013,838629,3271,5,0,4,0,158,0,244,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,415,265,0.6475409836065574,0.02531645569620253,924
-5994179458426490417,2101631,8593,17,3,15,0,169,0,830,1,0,2,0,1,0,5,9,0,0,0,0,1,1,0,0,0,0,0,0,1040,266,0.2036144578313253,0.08875739644970414,167
-5986986728762476732,1069044,3718,1,4,2,0,80,0,438,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,529,267,0.182648401826484,0.025,242
-5930194994551968064,1390221,5472,4,0,10,0,112,0,556,1,0,1,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,688,272,0.2014388489208633,0.08928571428571429,458
-5927836569919419244,3340685,12575,300,7,41,0,389,0,910,1,0,1,0,18,1,4,0,250,0,0,0,2,1,0,2,0,0,0,0,1653,273,0.42747252747252745,0.10539845758354756,86
-5864924312841345325,1295455,5226,1,2,7,0,260,0,368,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,641,278,0.7065217391304348,0.026923076923076925,611
-5863409975869743782,1236836,4505,3,3,6,0,322,0,274,1,0,0,0,0,0,3,2,0,0,0,1,0,1,0,0,0,0,0,0,612,279,1.1751824817518248,0.018633540372670808,375
-5854007893563615637,1830957,7064,52,4,19,0,84,0,743,1,0,3,0,15,2,3,0,0,0,0,0,1,4,0,0,0,0,0,0,906,280,0.11305518169582772,0.2261904761904762,94
-5834633524973388949,1322318,5185,85,0,4,0,78,0,481,1,0,0,0,13,11,5,0,58,0,0,0,0,1,0,0,0,0,0,0,654,282,0.16216216216216217,0.05128205128205128,63
-5826909514335440270,3851747,14594,907,0,41,4,270,2,676,1,0,10,0,5,0,4,1,826,0,0,1,0,19,0,0,0,0,0,0,1905,284,0.3994082840236686,0.15185185185185185,90
-5817010150962847384,2304180,8094,14,0,22,1,161,2,934,1,0,1,0,3,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1140,285,0.17237687366167023,0.13664596273291926,339
-5791835877057080819,1730323,6644,7,0,11,0,331,4,499,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,856,287,0.6633266533066132,0.03323262839879154,216
-5791832524615663880,1129882,4467,142,0,13,0,112,0,286,1,0,1,0,2,0,5,0,134,0,0,0,0,1,0,0,0,0,0,0,559,288,0.3916083916083916,0.11607142857142858,555
-5781898271394813535,777995,2936,7,0,1,0,94,0,278,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,385,290,0.3381294964028777,0.010638297872340425,602
-5778943771345621482,3831067,14576,24,0,29,0,857,0,981,1,0,0,0,2,2,3,0,0,0,0,1,0,1,0,7,0,1,0,0,1896,291,0.873598369011213,0.0338389731621937,172
-5776577682099651449,1509575,5864,34,0,14,0,349,0,345,1,0,1,0,1,3,4,0,0,0,0,0,0,1,0,5,1,0,0,0,747,292,1.0115942028985507,0.04011461318051576,308
-5765928534654873930,1942217,7019,19,0,8,1,129,4,796,1,0,1,0,4,1,3,0,0,0,0,1,0,0,0,2,0,0,0,0,961,293,0.1620603015075377,0.06201550387596899,193
-5746449470541112551,2146131,8441,14,0,10,0,186,0,848,1,0,0,0,2,1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,1062,294,0.21933962264150944,0.053763440860215055,293
-5707656340721482602,1271252,3905,24,0,8,5,349,4,232,1,1,1,0,5,0,4,0,10,0,0,1,0,0,0,0,0,0,0,0,629,295,1.5043103448275863,0.022922636103151862,210
-5652141990278367689,885172,3407,18,0,6,0,140,0,268,1,0,0,0,0,0,5,11,6,0,0,0,0,1,0,0,0,0,0,0,438,298,0.5223880597014925,0.04285714285714286,198
-5650139362964561481,1267265,4535,22,0,11,0,104,0,485,1,0,0,0,5,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,627,299,0.21443298969072164,0.10576923076923077,260
-5649106663850675300,1671484,6462,6,3,12,1,93,1,707,1,0,0,1,1,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,827,300,0.13154172560113153,0.12903225806451613,191
-5644944820978205559,1605112,6016,236,0,28,2,204,1,317,1,0,3,0,1,1,5,4,218,0,0,0,0,2,0,0,0,0,0,0,794,301,0.6435331230283912,0.13725490196078433,296
-5639110021899533051,2122584,7723,10,0,39,0,387,1,609,1,0,1,0,1,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1050,302,0.6354679802955665,0.10077519379844961,353
-5638616543306326037,2910216,11049,20,0,12,0,283,0,1118,2,1,3,0,1,0,3,0,12,0,0,0,0,2,0,0,0,1,0,0,1440,303,0.25313059033989266,0.04240282685512368,364
-5636359572612145444,4955340,17701,111,0,64,0,1579,0,689,2,1,6,0,24,13,6,0,42,0,0,1,0,1,0,0,0,0,0,0,2452,304,2.2917271407837445,0.04053198226725776,82
-5635245921165953706,788263,3390,6,0,6,0,127,0,247,1,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,390,305,0.5141700404858299,0.047244094488188976,142
-5614951210039463388,2879637,11102,607,0,61,1,292,1,454,1,0,13,0,2,0,5,2,581,0,0,1,0,3,0,0,0,2,0,0,1424,306,0.6431718061674009,0.2089041095890411,105
-5591205459397123092,2128223,7638,15,0,27,0,326,0,680,1,0,1,0,6,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1053,307,0.47941176470588237,0.08282208588957055,241
-5591066576715562961,2515639,9534,32,0,23,0,749,1,436,1,0,2,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1245,308,1.7178899082568808,0.030707610146862484,429
-5581344353448830295,2788536,10496,29,0,20,0,175,0,1150,1,0,6,0,2,0,3,10,0,0,0,0,0,2,0,1,0,1,0,0,1380,310,0.15217391304347827,0.11428571428571428,136
-5561815113328297807,2207102,8100,81,0,14,0,397,0,594,1,0,5,0,1,0,5,2,56,0,0,0,0,4,0,3,0,0,0,0,1092,311,0.6683501683501684,0.03526448362720403,169
-5543296062061876094,1679931,6153,14,0,43,0,134,0,635,1,0,5,0,1,0,4,1,3,0,0,1,0,1,0,0,0,0,0,0,831,312,0.2110236220472441,0.3208955223880597,252
-5541671556827479557,198026,813,30,0,15,0,24,0,23,1,1,1,0,1,0,3,1,0,0,0,1,0,0,0,10,0,0,0,0,98,313,1.0434782608695652,0.625,148
-5540034224915561739,2323806,8538,36,0,22,2,343,1,741,1,0,2,0,0,0,4,3,27,0,0,1,0,0,0,1,0,0,0,0,1150,314,0.46288798920377866,0.0641399416909621,333
-5511873816947543288,915591,3384,7,0,11,0,131,0,300,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,1,1,0,0,0,453,315,0.43666666666666665,0.08396946564885496,225
-5510462071790723363,2211413,8536,261,1,49,2,376,1,398,1,0,3,0,2,0,5,0,244,0,0,0,0,2,0,1,0,0,0,0,1094,316,0.9447236180904522,0.13031914893617022,454
-5501026649675725174,1752275,6922,47,1,30,1,262,1,518,1,0,6,0,3,0,5,1,25,0,0,1,1,3,0,0,0,0,0,0,867,317,0.5057915057915058,0.11450381679389313,147
-5500559464529677085,759982,2778,9,3,9,0,85,1,264,1,0,3,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,376,318,0.32196969696969696,0.10588235294117647,572
-5480396624472082699,486873,1763,8,0,6,1,74,1,147,1,0,1,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,241,319,0.5034013605442177,0.08108108108108109,182
-5475040036594610774,2925542,11251,20,0,56,0,421,0,947,1,0,2,0,2,1,3,3,0,0,0,1,0,3,0,0,0,0,0,0,1448,320,0.44456177402323127,0.1330166270783848,158
-5467205524749649393,1635943,6139,77,0,3,0,465,0,259,1,0,2,0,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,810,322,1.7953667953667953,0.0064516129032258064,42
-5458801422414621184,548204,2037,77,3,14,3,66,2,102,1,0,0,0,2,1,3,2,69,0,0,0,1,1,0,0,0,0,0,0,271,323,0.6470588235294118,0.21212121212121213,148
-5453681413277572706,800285,3048,14,0,8,0,25,0,345,1,0,4,0,1,2,3,2,0,0,0,1,0,0,0,2,0,0,0,0,396,325,0.07246376811594203,0.32,270
-5427871923985024093,969937,3559,4,1,15,0,177,0,279,1,0,2,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,480,326,0.6344086021505376,0.0847457627118644,512
-5423151160645837990,3698899,15351,278,1,63,0,526,0,953,2,1,11,0,6,1,5,1,237,0,0,1,0,2,0,2,0,1,0,0,1830,327,0.5519412381951732,0.11977186311787072,187
-5406267654258602840,1356134,5091,4,2,3,0,82,0,577,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,671,330,0.14211438474870017,0.036585365853658534,238
-5403377504522589795,1615102,5859,26,0,20,0,427,0,318,1,0,2,0,1,0,6,1,21,0,0,0,0,1,0,1,0,0,0,0,799,331,1.3427672955974843,0.0468384074941452,648
-5396477415035845963,1848897,6605,57,0,2,0,110,0,742,1,0,0,0,0,0,3,5,51,0,0,0,0,1,0,0,0,0,0,0,915,332,0.14824797843665768,0.01818181818181818,429
-5386562253821658742,980381,3893,60,0,8,0,131,0,282,1,0,0,0,10,3,3,0,0,0,0,0,0,2,0,10,0,0,0,0,485,334,0.4645390070921986,0.061068702290076333,85
-5368781428638801757,1154939,4478,12,0,13,0,298,0,244,1,0,0,0,1,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,571,335,1.221311475409836,0.0436241610738255,469
-5357100831076676306,1788711,6654,44,0,46,1,371,1,418,1,0,5,0,20,3,3,0,0,0,0,1,0,1,0,4,6,0,0,0,885,336,0.8875598086124402,0.12398921832884097,69
-5347611290117545050,2838670,10342,123,0,66,4,588,4,611,1,0,5,0,7,3,5,2,81,0,0,2,0,3,0,3,0,1,0,0,1404,337,0.9623567921440261,0.11224489795918367,139
-5339008308367187061,1008924,3732,4,0,20,0,59,0,412,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,499,338,0.14320388349514562,0.3389830508474576,2095
-5326646386167804364,4234027,15947,12,3,18,0,1482,0,575,1,0,1,1,3,3,3,2,0,0,0,0,1,1,0,1,0,0,0,0,2095,339,2.577391304347826,0.012145748987854251,303
-5312247829365896587,2577837,10372,479,0,12,0,194,0,583,1,0,5,0,5,1,5,0,455,0,0,1,0,0,0,0,0,1,0,0,1275,341,0.33276157804459694,0.061855670103092786,360
-5307162226728105154,1792761,6658,5,0,31,0,494,0,353,1,0,2,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,887,342,1.3994334277620397,0.06275303643724696,222
-5270958934914939339,117323,318,7,0,2,0,12,0,33,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,58,344,0.36363636363636365,0.16666666666666666,758
-5266655482643114318,339400,1233,7,0,10,0,36,0,108,1,1,1,0,0,1,4,0,4,0,0,1,0,0,0,1,0,0,0,0,168,345,0.3333333333333333,0.2777777777777778,1674
-5216926716508563860,1010251,3946,25,0,8,1,219,2,241,1,0,0,0,8,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,500,347,0.9087136929460581,0.0365296803652968,268
-5195243616579517608,646325,2674,54,0,4,1,31,1,224,1,1,1,0,5,3,2,0,0,0,0,0,0,1,0,1,21,0,0,0,320,348,0.13839285714285715,0.12903225806451613,82
-5189265102368592990,1303296,5033,4,0,15,0,215,0,406,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,645,351,0.5295566502463054,0.06976744186046512,473
-5163052306694173752,709374,2648,24,0,0,0,23,0,299,1,0,0,0,1,0,4,1,17,0,0,0,0,1,0,1,0,0,0,0,351,353,0.07692307692307693,0.0,146
-5158418584733749671,666913,2559,8,0,2,0,28,0,289,1,0,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,330,354,0.09688581314878893,0.07142857142857142,177
-5141881758000177889,1493871,5901,20,3,11,0,216,0,484,1,0,0,0,1,0,4,7,0,0,0,1,1,2,0,1,0,0,0,0,739,356,0.4462809917355372,0.05092592592592592,161
-5134296784353674753,1848158,7188,393,0,7,0,27,0,483,1,0,0,0,26,4,3,0,304,0,0,1,0,0,0,2,6,0,0,0,914,357,0.055900621118012424,0.25925925925925924,66
-5108657370920542775,919796,3540,9,3,4,0,17,0,418,1,0,0,0,2,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,455,358,0.04066985645933014,0.23529411764705882,405
-5095098344324994899,1198306,4588,5,0,7,0,111,0,465,1,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,593,359,0.23870967741935484,0.06306306306306306,281
-5063336003159827232,1014569,4128,11,0,1,0,79,0,407,1,0,0,0,1,2,3,0,0,0,0,0,0,1,0,4,0,0,0,0,502,361,0.1941031941031941,0.012658227848101266,304
-5042801422223036137,2036319,7722,5,0,19,0,452,0,526,2,1,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1008,363,0.8593155893536122,0.0420353982300885,409
-5006425390461481197,291150,1152,4,0,6,3,45,3,81,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,144,366,0.5555555555555556,0.13333333333333333,1661
-4988310270174891060,830501,3272,4,0,0,0,124,0,278,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,411,368,0.4460431654676259,0.0,287
-4976163188955941949,723666,2659,6,0,8,0,55,1,284,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,358,369,0.1936619718309859,0.14545454545454545,118
-4963536713470276566,1877814,7594,28,0,26,4,71,2,792,1,0,0,0,4,0,5,0,13,0,0,0,0,1,0,1,0,0,0,0,929,370,0.08964646464646464,0.36619718309859156,367
-4893682736912502074,4829659,17693,154,1,18,0,1052,0,1157,1,0,2,0,0,0,5,0,149,0,0,1,0,0,0,2,0,0,0,0,2389,375,0.909248055315471,0.017110266159695818,20
-4872900251017390828,2080875,8557,488,0,19,0,176,0,339,1,0,2,0,25,4,5,0,407,0,0,0,0,5,0,0,0,0,0,0,1029,376,0.5191740412979351,0.10795454545454546,62
-4865743421421772316,1127649,4334,41,0,3,0,258,0,251,1,0,1,0,3,2,4,0,29,0,0,0,0,1,0,0,0,0,0,0,558,377,1.0278884462151394,0.011627906976744186,209
-4826173185516474593,828700,2923,4,0,15,1,134,1,251,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,410,380,0.5338645418326693,0.11194029850746269,1806
-4825007880917578777,226137,756,3,2,7,0,25,0,71,1,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,112,381,0.352112676056338,0.28,315
-4815075101619719993,1444562,5585,6,0,5,0,96,0,604,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,715,382,0.15894039735099338,0.052083333333333336,105
-4779249506072086768,1444667,5557,10,0,27,0,240,0,434,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,715,383,0.5529953917050692,0.1125,361
-4728296312236342104,729585,2888,9,0,20,0,66,1,261,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,361,385,0.25287356321839083,0.30303030303030304,240
-4717449653418102004,479262,1943,12,0,5,0,28,0,188,1,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,237,386,0.14893617021276595,0.17857142857142858,236
-4702279344597664375,1281540,4815,29,0,8,0,285,1,305,1,0,2,0,2,0,4,0,21,0,0,1,0,0,0,0,0,0,0,0,634,387,0.9344262295081968,0.028070175438596492,712
-4698439654308572798,5389386,20659,23,1,140,0,1293,0,1204,1,0,9,0,1,1,4,4,5,0,0,0,0,1,0,1,0,1,0,0,2667,388,1.073920265780731,0.10827532869296211,129
-4650327377831340335,848821,3134,20,0,13,1,143,1,236,1,0,2,0,0,0,4,0,14,0,0,1,0,1,0,0,0,0,0,0,420,389,0.6059322033898306,0.09090909090909091,391
-4643371082143267526,733629,2900,3,0,5,0,97,0,254,1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,363,390,0.38188976377952755,0.05154639175257732,996
-4638474633356205880,736094,2954,20,0,8,0,51,0,281,1,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,364,391,0.18149466192170818,0.1568627450980392,368
-4616235083082548021,1691338,6650,10,5,13,0,201,0,602,1,0,1,0,4,3,5,0,0,0,0,0,1,1,0,0,0,0,0,0,837,392,0.3338870431893688,0.06467661691542288,436
-4613989203780435384,2486394,9852,453,3,31,0,226,0,508,1,0,7,0,14,7,7,6,402,0,0,0,1,1,0,1,0,0,0,0,1230,393,0.4448818897637795,0.13716814159292035,104
-4602510284406131288,1360195,4671,3,0,11,1,402,1,251,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,673,395,1.6015936254980079,0.02736318407960199,55
-4578819983516071408,1353610,5135,4,0,8,0,214,0,440,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,670,397,0.4863636363636364,0.037383177570093455,1034
-4574512311184968086,779309,2957,3,0,2,0,149,0,228,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,386,398,0.6535087719298246,0.013422818791946308,23
-4552372541237251009,1845652,7046,3,3,41,0,233,0,626,2,1,3,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,913,399,0.3722044728434505,0.1759656652360515,334
-4549455343925873464,788231,2994,2,0,6,0,83,0,295,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,390,400,0.28135593220338984,0.07228915662650602,407
-4543858750017143124,2994421,11982,39,0,44,0,877,0,512,3,2,7,0,0,0,5,1,30,0,0,1,0,0,0,0,0,0,0,0,1482,401,1.712890625,0.05017103762827822,661
-4536242348616597361,598103,2427,4,0,8,0,78,0,203,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,296,402,0.3842364532019704,0.10256410256410256,1011
-4526516062548446136,727556,2770,8,0,7,0,73,0,268,1,0,0,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,360,403,0.27238805970149255,0.0958904109589041,207
-4493943093185880404,1529886,5519,3,0,24,2,289,2,429,3,2,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,757,406,0.6736596736596736,0.08304498269896193,321
-4455438213426058353,267000,1003,3,0,0,0,22,0,105,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,132,409,0.20952380952380953,0.0,46
-4433128714260409547,2268222,8399,73,0,30,0,415,0,595,1,0,2,0,7,0,6,1,48,0,0,1,0,0,0,0,0,1,0,0,1122,410,0.6974789915966386,0.07228915662650602,283
