CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,ID,percent_open,percent_click,AVG_TIME_DAYS_purchase
-8422698861389440000,303009,1204,4,0,0,0,13,0,133,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,150,STNL to BP,430,0.09774436090225563,0.0,502
-8388548147625030000,774060,3170,66,0,13,0,96,0,207,0,0,0,0,2,1,0,56,0,0,0,0,1,0,0,5,0,0,0,383,BP to STH,448,0.463768115942029,0.13541666666666666,299
-8314281952117720000,107102,425,3,0,0,0,10,0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,485,0.25,0.0,555
-8309930230271000000,555926,2280,96,0,2,1,38,0,136,0,0,0,10,1,2,1,74,0,0,0,0,0,0,0,1,0,0,0,275,STNL to BP,488,0.27941176470588236,0.05263157894736842,173
-8263513273979840000,228414,866,9,0,0,0,15,0,87,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,113,STNL to BP,501,0.1724137931034483,0.0,590
-8260648888205050000,339590,1373,24,0,0,0,4,0,139,1,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,168,STNL to BP,502,0.02877697841726619,0.0,1995
-8243470492925180000,527422,2173,4,0,3,0,54,0,199,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,261,STNL to BP,512,0.271356783919598,0.05555555555555555,387
-8241702389941650000,272743,1124,5,0,2,0,60,0,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,STNL to BP,513,0.8823529411764706,0.03333333333333333,112
-8236243677481130000,141514,493,5,0,0,0,10,0,55,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,STNL to BP,519,0.18181818181818182,0.0,173
-8193341906487970000,1069273,4207,106,0,18,0,238,0,166,0,0,3,0,2,0,1,82,0,0,0,0,0,0,0,4,0,0,0,529,BP to STH,539,1.4337349397590362,0.07563025210084033,274
-8181289636090670000,295104,1178,32,0,9,0,43,0,61,0,0,0,2,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,146,BP to STH,547,0.7049180327868853,0.20930232558139536,0
-8173577555714020000,358137,1543,117,0,4,0,10,0,46,0,0,0,0,3,0,0,103,0,0,0,0,0,0,0,2,0,0,0,177,STNL to BP,551,0.21739130434782608,0.4,29
-8172229763666920000,177873,662,15,0,0,0,4,0,67,1,0,0,0,0,1,1,13,0,0,0,0,0,0,1,0,0,0,0,88,STNL to BP,552,0.05970149253731343,0.0,259
-8153194949980950000,345683,1316,15,0,4,0,16,0,135,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,BP to STH,559,0.11851851851851852,0.25,189
-8119756829850890000,244556,1011,15,0,2,1,39,0,62,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,121,BP to STH,575,0.6290322580645161,0.05128205128205128,357
-8100626677272640000,402030,1610,4,0,0,0,9,0,186,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,199,STNL to BP,587,0.04838709677419355,0.0,1682
-8061130536551660000,1583968,6285,93,0,18,2,339,0,330,1,0,3,0,5,1,1,70,0,0,1,0,0,0,0,0,0,0,0,784,STNL to BP,605,1.0272727272727273,0.05309734513274336,616
-8010133615502340000,992130,4010,60,0,26,2,157,1,241,1,0,0,0,2,3,1,38,0,0,0,0,1,0,0,1,0,0,0,491,STNL to BP,633,0.6514522821576764,0.16560509554140126,1103
-8001445683255190000,161788,545,3,0,6,0,24,0,45,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,80,STNL to BP,636,0.5333333333333333,0.25,352
-7999683792011150000,161691,636,13,0,1,0,13,0,53,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,80,STNL to BP,638,0.24528301886792453,0.07692307692307693,150
-7933224637372590000,367789,1415,2,0,0,0,17,0,163,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,182,STNL to BP,671,0.10429447852760736,0.0,1069
-7889039134284560000,1220759,4546,75,0,33,0,161,0,333,0,0,1,3,0,2,1,67,0,0,0,0,0,0,0,2,0,0,0,604,STNL to BP,693,0.48348348348348347,0.20496894409937888,101
-7885468659499940000,125402,583,40,0,2,0,7,0,13,0,0,0,0,6,0,0,24,0,0,0,0,0,0,0,2,0,0,0,62,STNL to BP,696,0.5384615384615384,0.2857142857142857,1408
-7877764438076520000,452578,1547,7,1,3,1,43,1,167,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,224,BP to STH,698,0.25748502994011974,0.06976744186046512,522
-7867262542532040000,491086,2035,1,3,0,0,31,0,207,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,243,STNL to BP,706,0.1497584541062802,0.0,266
-7849885666031650000,780673,2922,206,0,14,0,49,0,117,0,0,2,0,0,0,3,195,0,0,0,0,0,0,0,0,0,0,0,386,BP to STH,720,0.4188034188034188,0.2857142857142857,171
-7846190291384420000,189852,702,20,0,0,0,10,0,63,0,0,0,11,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,94,STNL to BP,723,0.15873015873015872,0.0,174
-7838914590780100000,501344,1979,67,0,3,0,38,4,136,0,0,0,0,1,0,2,64,0,0,0,0,0,0,0,0,0,0,0,248,BP to STH,728,0.27941176470588236,0.07894736842105263,1585
-7827129540922740000,177690,649,2,0,0,0,20,0,64,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,88,STNL to BP,731,0.3125,0.0,1945
-7793995455701000000,153649,614,2,0,0,0,2,0,71,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,748,0.028169014084507043,0.0,6
-7783476339362650000,200078,774,14,0,0,0,9,0,73,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,99,STNL to BP,751,0.1232876712328767,0.0,194
-7783315562331100000,54515,213,5,0,0,0,11,0,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,STNL to BP,752,1.1,0.0,306
-7779793044524700000,541455,2266,13,2,2,0,43,0,207,1,0,0,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,268,STNL to BP,755,0.20772946859903382,0.046511627906976744,445
-7730351243161760000,517685,1896,99,0,9,0,36,0,111,1,0,4,1,0,0,1,89,0,0,0,0,0,0,0,0,0,0,0,256,STNL to BP,778,0.32432432432432434,0.25,401
-7725592031824960000,703242,2680,13,0,10,1,98,1,224,0,0,0,0,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,348,BP to STH,781,0.4375,0.10204081632653061,589
-7722243121979770000,547523,2032,5,0,2,0,50,0,214,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,271,STNL to BP,784,0.2336448598130841,0.04,358
-7720082002713700000,1046671,4282,96,1,10,1,189,1,220,0,0,3,1,0,0,2,88,0,0,0,0,0,0,1,0,0,0,0,518,BP to STH,786,0.8590909090909091,0.05291005291005291,376
-7663977839951660000,323391,1282,6,0,4,0,48,1,99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,160,STNL to BP,812,0.48484848484848486,0.08333333333333333,34
-7649913551098970000,301042,1114,2,0,0,0,13,0,132,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,149,STNL to BP,820,0.09848484848484848,0.0,1191
-7646230339964670000,222365,830,25,0,1,0,21,0,61,1,0,0,1,0,1,0,22,0,0,0,0,1,0,0,0,0,0,0,110,STNL to BP,824,0.3442622950819672,0.047619047619047616,419
-7619849108605530000,644815,2513,78,0,3,0,24,0,213,0,0,0,10,10,1,0,56,0,0,0,0,0,0,0,0,0,0,0,319,STNL to BP,845,0.11267605633802817,0.125,199
-7601140319469650000,1440614,5505,123,0,9,0,387,0,192,1,0,0,2,11,1,0,92,0,0,1,0,0,0,0,1,0,0,0,713,STNL to BP,851,2.015625,0.023255813953488372,706
-7597419483076080000,234538,948,4,0,0,0,1,0,111,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,116,STNL to BP,854,0.009009009009009009,0.0,230
-7579129756111380000,145620,636,60,0,0,0,1,1,9,0,0,1,0,13,1,0,28,0,0,0,0,0,0,0,12,0,0,0,72,STNL to BP,866,0.1111111111111111,0.0,205
-7573994990360750000,357575,1404,4,0,0,0,23,0,148,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,177,STNL to BP,870,0.1554054054054054,0.0,512
-7573267924112520000,608245,2151,22,2,12,1,71,1,186,4,0,0,5,6,2,0,9,0,0,1,0,0,0,0,0,0,0,0,301,BP to STH,874,0.3817204301075269,0.16901408450704225,432
-7517630460200940000,260800,912,1,1,7,0,22,0,98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129,STNL to BP,893,0.22448979591836735,0.3181818181818182,1665
-7511031576172140000,818645,3171,38,0,7,0,106,0,253,0,0,2,1,9,1,0,21,0,0,0,0,0,0,0,3,0,0,0,405,STNL to BP,897,0.4189723320158103,0.0660377358490566,643
-7479233882334170000,151622,549,2,1,2,0,1,0,68,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,75,STNL to BP,905,0.014705882352941176,2.0,11
-7460589878750310000,161718,593,10,0,1,0,9,0,58,1,0,0,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,80,STNL to BP,914,0.15517241379310345,0.1111111111111111,54
-7352038037062320000,197974,776,6,1,3,0,44,0,42,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,98,STNL to BP,953,1.0476190476190477,0.06818181818181818,935
-7345851709667030000,565962,2088,11,0,0,0,9,0,258,0,0,0,3,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,280,STNL to BP,957,0.03488372093023256,0.0,208
-7288628439874870000,571790,2132,10,0,5,0,37,0,229,0,0,4,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,283,STNL to BP,980,0.1615720524017467,0.13513513513513514,295
-7242606166903490000,1113556,4313,80,0,10,0,78,3,379,0,0,0,6,9,1,0,61,0,0,0,0,0,0,0,0,0,0,0,551,STNL to BP,994,0.20580474934036938,0.1282051282051282,233
-7240899418767690000,602361,2582,87,0,4,0,34,0,172,0,0,0,0,3,1,1,74,0,0,1,0,0,0,0,2,0,0,0,298,STNL to BP,996,0.19767441860465115,0.11764705882352941,352
-7216984131652310000,169808,612,7,0,0,0,15,0,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,84,STNL to BP,1013,0.24193548387096775,0.0,268
-7216127968817250000,1166078,4290,62,0,57,0,180,0,278,0,0,2,0,1,0,0,56,0,0,0,0,1,0,2,0,0,0,0,577,STNL to BP,1014,0.6474820143884892,0.31666666666666665,595
-7182712046965190000,996619,4078,142,1,31,1,103,8,207,0,0,0,1,19,0,0,117,0,0,0,1,0,0,0,0,0,0,0,493,STNL to BP,1041,0.4975845410628019,0.30097087378640774,282
-7169266210296410000,406454,1648,57,0,1,0,38,0,103,0,0,0,0,3,2,0,51,0,0,0,0,0,0,1,2,0,0,0,201,STNL to BP,1049,0.36893203883495146,0.02631578947368421,1073
-7150527362039050000,371879,1382,19,0,10,0,41,0,114,0,0,0,1,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,184,STNL to BP,1057,0.35964912280701755,0.24390243902439024,1012
-7064360383998590000,404175,1562,5,0,1,0,28,0,163,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,200,BP to STH,1102,0.17177914110429449,0.03571428571428571,426
-7046946096911530000,181776,704,8,0,1,0,32,0,48,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,BP to STH,1113,0.6666666666666666,0.03125,132
-7013085429801100000,889438,3588,135,0,15,0,102,0,184,1,0,0,0,5,2,4,118,0,0,0,0,0,0,0,0,0,0,1,440,STNL to BP,1130,0.5543478260869565,0.14705882352941177,186
-7008268300684930000,408186,1666,2,0,0,0,75,0,123,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,202,STNL to BP,1136,0.6097560975609756,0.0,1535
-6990169441781430000,327368,1351,8,0,2,0,20,0,131,0,0,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,162,STNL to BP,1144,0.15267175572519084,0.1,189
-6985902195085010000,258817,942,2,0,0,0,15,0,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,128,STNL to BP,1146,0.13636363636363635,0.0,90
-6974665589734690000,84789,309,1,2,0,0,6,0,30,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,42,STNL to BP,1153,0.2,0.0,193
-6945035221464900000,812240,3091,8,0,6,0,197,1,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,402,STNL to BP,1165,1.0368421052631578,0.030456852791878174,223
-6847516613251730000,365784,1375,1,2,1,0,53,0,121,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,181,BP to STH,1213,0.4380165289256198,0.018867924528301886,532
-6840557186119600000,343960,1598,140,1,2,0,5,1,20,0,0,0,0,9,1,0,111,0,0,0,0,0,0,0,11,0,0,0,170,STNL to BP,1220,0.25,0.4,180
-6767637404875710000,274838,944,4,0,0,0,13,0,118,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,136,STNL to BP,1258,0.11016949152542373,0.0,1964
-6709383533699500000,866943,3344,8,0,10,1,75,0,332,0,0,0,1,0,2,0,6,0,0,0,0,0,0,1,0,0,0,1,429,STNL to BP,1286,0.22590361445783133,0.13333333333333333,70
-6682832576805420000,810032,3044,37,3,4,0,105,0,246,6,0,0,4,5,0,7,17,0,0,1,0,0,0,0,0,0,0,0,401,STNL to BP,1304,0.4268292682926829,0.0380952380952381,147
-6673460673768830000,1132000,4220,229,0,3,0,66,0,259,1,1,1,3,1,1,1,221,0,0,0,0,0,0,0,0,0,0,0,560,STNL to BP,1306,0.2548262548262548,0.045454545454545456,367
-6636322450658970000,380208,1346,20,0,9,0,58,0,100,0,0,1,2,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,188,STNL to BP,1319,0.58,0.15517241379310345,1809
-6632282676970550000,202160,722,7,0,3,0,20,0,70,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,100,STNL to BP,1324,0.2857142857142857,0.15,520
-6558724302934060000,418268,1499,33,0,2,0,11,0,160,0,0,0,4,0,1,0,22,0,0,0,0,0,0,1,0,0,0,0,207,STNL to BP,1345,0.06875,0.18181818181818182,283
-6553169300366090000,450553,1755,19,0,2,0,21,0,181,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,STNL to BP,1347,0.11602209944751381,0.09523809523809523,32
-6552895408889550000,240521,960,4,3,2,0,16,0,94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119,STNL to BP,1348,0.1702127659574468,0.125,2010
-6539484496770990000,911536,3465,46,2,9,0,156,0,237,0,0,2,0,0,1,2,41,0,0,0,1,0,0,0,0,0,0,0,451,STNL to BP,1354,0.6582278481012658,0.057692307692307696,816
-6498978705903720000,610172,2210,4,2,0,0,33,0,262,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,302,STNL to BP,1369,0.12595419847328243,0.0,600
-6483356980772400000,155637,565,3,0,1,0,6,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,77,STNL to BP,1373,0.08955223880597014,0.16666666666666666,631
-6478282155625030000,775929,2860,20,0,13,0,89,0,261,0,0,3,2,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,384,STNL to BP,1376,0.34099616858237547,0.14606741573033707,466
-6467481788152070000,404222,1685,21,0,3,0,28,1,144,1,0,0,2,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,200,BP to STH,1380,0.19444444444444445,0.10714285714285714,0
-6394885108226630000,305194,1209,25,0,2,0,55,0,69,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,151,BP to STH,1415,0.7971014492753623,0.03636363636363636,78
-6333409551444820000,353652,1161,8,0,2,0,28,0,136,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,175,STNL to BP,1446,0.20588235294117646,0.07142857142857142,1908
-6282557113282800000,408282,1614,6,0,11,0,55,0,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,202,STNL to BP,1463,0.4230769230769231,0.2,1177
-6239000167876730000,129438,526,12,0,0,0,1,0,49,0,0,0,3,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,1481,0.02040816326530612,0.0,385
-6225714520231570000,232529,939,10,0,2,0,13,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,115,STNL to BP,1486,0.14444444444444443,0.15384615384615385,296
-6223367998988340000,428350,1717,5,0,2,0,37,1,166,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,212,BP to STH,1487,0.22289156626506024,0.05405405405405406,608
-6164768507131820000,307178,1279,6,0,4,0,43,0,95,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,152,STNL to BP,1504,0.45263157894736844,0.09302325581395349,711
-6138895782748630000,1036655,4224,132,0,3,0,91,0,280,0,0,0,0,6,1,0,123,0,0,0,0,0,0,0,3,0,4,2,513,STNL to BP,1517,0.325,0.03296703296703297,889
-6130921231561880000,250788,1006,33,0,5,0,14,1,71,0,0,0,0,0,0,0,30,0,0,1,0,2,0,0,0,0,0,0,124,STNL to BP,1526,0.19718309859154928,0.35714285714285715,2
-6122583781936760000,1099992,4369,133,0,4,0,251,0,153,1,0,0,4,3,2,1,117,0,0,0,0,0,0,0,0,0,0,0,544,STNL to BP,1531,1.6405228758169934,0.01593625498007968,194
-6121392001898780000,210203,822,5,0,2,0,13,0,84,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,STNL to BP,1533,0.15476190476190477,0.15384615384615385,332
-6115571391957560000,36407,121,2,0,1,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,STNL to BP,1535,0.0,inf,657
-6104723140593880000,620556,2335,74,1,15,0,100,0,116,0,0,0,0,1,1,0,67,0,0,1,0,1,0,0,0,0,0,0,307,BP to STH,1537,0.8620689655172413,0.15,160
-6078988566194760000,258645,998,4,0,8,0,34,0,80,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,BP to STH,1548,0.425,0.23529411764705882,1702
-6064243603564580000,359609,1403,0,3,3,0,43,0,128,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,178,BP to STH,1554,0.3359375,0.06976744186046512,167
-6037505501405710000,12135,53,4,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STNL to BP,1565,1.0,0.0,180
-6028257208003980000,145625,656,32,0,0,0,0,0,39,0,0,0,4,4,1,0,23,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,1573,0.0,,237
-6018330742315410000,1204842,4988,238,0,0,0,26,0,330,0,0,1,3,1,2,2,208,0,0,0,0,0,0,0,0,0,0,0,596,STNL to BP,1577,0.07878787878787878,0.0,343
-5997254895792440000,1226840,4269,3,0,11,0,312,0,279,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,607,STNL to BP,1593,1.118279569892473,0.035256410256410256,1536
-5979796429861110000,381974,1570,66,0,0,0,20,0,103,0,0,0,1,0,0,1,58,0,0,0,0,0,0,3,0,0,0,0,189,STNL to BP,1603,0.1941747572815534,0.0,444
-5974389389481820000,424583,1664,7,0,1,0,36,0,166,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,STNL to BP,1606,0.21686746987951808,0.027777777777777776,769
-5965299164784460000,990446,4020,264,0,10,0,123,1,90,1,0,0,0,1,1,1,236,0,0,2,0,0,0,1,2,0,0,0,490,STNL to BP,1611,1.3666666666666667,0.08130081300813008,365
-5938655474642990000,301166,1080,7,0,1,0,2,0,138,1,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,149,STNL to BP,1626,0.014492753623188406,0.5,281
