ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_merch_purchase,perc_open,perc_click,Totals,Cust_ID
0.0,0.0,0.0,0.0125786163522012,0.0,0.0062893081761006,0.0314465408805031,0.0125786163522012,0.3513513513513513,1.4615384615384617,159,13549
0.0,0.0,0.0,0.0012285012285012,0.0,0.0,0.0049140049140049,0.0,1.4166666666666667,0.0542986425339366,814,13550
0.0,0.0,0.0027624309392265,0.0013812154696132,0.0,0.0,0.011049723756906,0.0,0.4916067146282973,0.2585365853658536,724,13551
0.0,0.0,0.0,0.0011750881316098,0.0,0.0,0.0058754406580493,0.0,0.7136465324384788,0.0846394984326018,851,13552
0.0,0.0,0.0016666666666666,0.0033333333333333,0.0,0.0,0.0116666666666666,0.0,0.1025641025641025,0.3863636363636363,600,13553
0.0,0.0,0.0,0.0004478280340349,0.0,0.0004478280340349,0.0,0.0,1.0993975903614457,0.0666666666666666,2233,13554
0.0,0.0,0.0,0.0018050541516245,0.0,0.0,0.0126353790613718,0.003610108303249,0.4984984984984985,0.072289156626506,554,13555
0.017391304347826,0.0,0.0,0.008695652173913,0.0,0.0,0.017391304347826,0.008695652173913,0.1857142857142857,0.3076923076923077,115,13556
0.0,0.0,0.0015576323987538,0.0015576323987538,0.0,0.0007788161993769,0.0062305295950155,0.0,0.2800453514739229,0.2145748987854251,1284,13557
0.0,0.0,0.0,0.0021052631578947,0.0,0.0,0.0021052631578947,0.0,0.2238163558106169,0.3525641025641026,950,13558
0.0005558643690939,0.0,0.0022234574763757,0.0011117287381878,0.0,0.0,0.0,0.0005558643690939,1.28955223880597,0.0671296296296296,1799,13559
0.0,0.0,0.0,0.0015936254980079,0.0,0.0007968127490039,0.0015936254980079,0.0,0.0170357751277683,1.25,1255,13560
0.0,0.0,0.0,0.0011061946902654,0.0,0.0,0.0044247787610619,0.0,0.3832442067736185,0.2790697674418604,904,13561
0.0,0.0,0.0,0.000813669650122,0.0,0.000813669650122,0.0032546786004882,0.000813669650122,0.2505307855626327,0.0423728813559322,1229,13562
0.0,0.0,0.0026219192448872,0.0010487676979549,0.0,0.0005243838489774,0.0005243838489774,0.0010487676979549,0.8553240740740741,0.1123139377537212,1907,13563
0.0,0.0,0.0,0.0005387931034482,0.0,0.0037715517241379,0.0021551724137931,0.0021551724137931,0.2911764705882353,0.1262626262626262,1856,13564
0.0,0.0,0.0,0.0046296296296296,0.0,0.0,0.0,0.0,4.56,0.2105263157894736,216,13565
0.0031746031746031,0.0,0.0,0.0031746031746031,0.0031746031746031,0.0015873015873015,0.0,0.0015873015873015,0.388704318936877,0.1111111111111111,630,13566
0.0,0.0,0.0011350737797956,0.0022701475595913,0.0,0.0,0.0011350737797956,0.0022701475595913,0.4208695652173913,0.0743801652892562,881,13567
0.001039501039501,0.0,0.0,0.001039501039501,0.0,0.0,0.002079002079002,0.0,0.7167019027484144,0.1415929203539823,962,13568
