CUSTOMER_KEY,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,text_incoming_from_customer,text_outgoing_to_customer,Totals,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click
-3549586006726838856,17,0,36,0,383,0,367,1,0,3,0,3,6,4,0,0,0,0,0,0,0,0,3,0,0,0,808,223.0,0,1,0,0,1.0435967302452316,0.09399477806788512
-3535888076561219194,23,0,13,0,234,0,282,1,0,0,0,8,9,4,0,3,0,0,0,0,0,0,2,1,0,0,557,43.0,1,0,0,0,0.8297872340425532,0.05555555555555555
-3515938717308036014,168,0,34,0,162,0,452,1,0,0,0,0,0,3,0,168,0,0,0,0,0,0,0,0,0,0,820,,0,0,0,1,0.3584070796460177,0.20987654320987653
-3449793347955270583,20,0,13,3,221,1,249,1,0,1,0,1,0,4,0,9,1,0,0,0,2,0,1,0,0,0,513,387.0,0,1,0,0,0.8875502008032129,0.058823529411764705
-3447322943989718034,1,0,7,0,53,0,311,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,376,0.0,0,0,1,0,0.17041800643086816,0.1320754716981132
-3397129148885823876,130,0,50,2,397,2,435,1,0,2,0,0,1,5,2,107,0,0,0,0,1,0,0,0,0,0,1022,558.0,0,1,0,0,0.9126436781609195,0.12594458438287154
-3382757376026760148,1,0,14,0,500,0,397,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,917,,0,0,0,1,1.2594458438287153,0.028
-3359997052903434556,11,0,3,0,69,1,226,2,0,3,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,316,241.0,0,1,0,0,0.3053097345132743,0.043478260869565216
-3233307686976104578,1,0,13,1,89,1,272,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,381,0.0,0,0,1,0,0.3272058823529412,0.14606741573033707
-3215561428289952421,1,0,20,0,46,0,268,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,339,,0,0,0,1,0.17164179104477612,0.43478260869565216
-3166205630034220835,1,0,0,0,11,0,109,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,125,0.0,0,0,1,0,0.10091743119266056,0.0
-3138572035927920423,0,0,0,0,78,0,131,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,214,,0,0,0,1,0.5954198473282443,0.0
-3082203482580036439,15,0,10,0,191,0,414,1,0,0,0,0,1,3,0,12,0,0,0,0,0,0,1,0,0,0,634,0.0,0,0,1,0,0.4613526570048309,0.05235602094240838
-3030139893180282185,21,0,11,0,314,0,478,1,0,3,0,5,0,4,1,0,0,0,0,0,0,0,1,1,0,0,829,256.0,0,1,0,0,0.6569037656903766,0.03503184713375796
-2990000139853618845,0,0,3,0,121,0,403,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,531,,0,0,0,1,0.3002481389578164,0.024793388429752067
-2867421769672671895,0,0,14,0,125,0,223,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,366,,0,0,0,1,0.5605381165919282,0.112
-2839494538319401191,5,0,6,0,174,1,491,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,682,0.0,0,0,1,0,0.3543788187372709,0.034482758620689655
-2818649123152670975,12,0,9,3,157,2,305,1,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,1,0,0,492,302.0,0,1,0,0,0.5147540983606558,0.05732484076433121
-2811186867998375080,50,0,0,0,13,0,58,1,0,0,0,19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,125,87.0,1,0,0,0,0.22413793103448276,0.0
-2806275552735155020,36,0,8,0,176,0,629,1,0,0,0,9,1,4,0,8,0,0,0,0,0,0,0,0,0,0,854,192.0,1,0,0,0,0.27980922098569155,0.045454545454545456
-2669931094367607847,17,0,16,0,235,0,662,1,0,0,0,3,1,4,0,5,0,0,0,0,1,0,0,0,0,0,935,395.0,0,1,0,0,0.3549848942598187,0.06808510638297872
-2664420756988156524,2,0,10,0,175,0,259,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,450,0.0,0,0,1,0,0.6756756756756757,0.05714285714285714
-2608824785411221806,1,0,67,0,768,0,379,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1219,,0,0,0,1,2.0263852242744065,0.08723958333333333
-2585587656764190616,161,0,60,2,273,1,438,1,0,0,0,1,0,5,9,141,0,0,0,0,2,0,0,0,0,1,942,149.0,1,0,0,0,0.6232876712328768,0.21978021978021978
-2582103307382270977,6,0,9,0,78,0,279,1,0,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,377,166.0,1,0,0,0,0.27956989247311825,0.11538461538461539
-2573214722675026136,11,0,15,2,293,1,476,1,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,804,0.0,0,0,1,0,0.615546218487395,0.051194539249146756
-2565766531814235293,207,0,9,0,73,0,240,1,0,0,0,2,2,4,0,192,0,0,0,0,2,0,0,0,0,0,534,313.0,0,1,0,0,0.30416666666666664,0.1232876712328767
-2548879864242745044,3,0,36,1,518,1,692,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1255,0.0,0,0,1,0,0.7485549132947977,0.0694980694980695
-2520857002066657767,36,0,10,0,63,0,124,1,1,0,0,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,239,,0,0,0,1,0.5080645161290323,0.15873015873015872
-2468521909863036211,187,0,87,0,860,0,1112,1,0,7,0,7,2,4,3,152,0,0,0,0,3,0,1,0,0,0,2251,147.0,1,0,0,0,0.7733812949640287,0.10116279069767442
-2434827724090990363,34,0,23,1,197,1,735,1,0,0,0,2,2,4,0,17,0,0,0,0,1,0,2,0,0,0,996,316.0,0,1,0,0,0.2680272108843537,0.116751269035533
-2434236695741534622,1,0,18,2,88,1,301,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,415,0.0,0,0,1,0,0.292358803986711,0.20454545454545456
-2390592235834233319,32,0,17,0,90,0,337,1,0,3,0,0,0,4,0,29,0,0,0,0,0,0,0,0,0,0,481,,0,0,0,1,0.26706231454005935,0.18888888888888888
-2245340384774111066,0,0,0,0,7,0,19,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,,0,0,0,1,0.3684210526315789,0.0
-2211711296221096794,189,0,38,0,141,0,324,1,0,0,0,20,1,5,1,136,0,0,0,0,0,0,0,4,0,0,698,81.0,1,0,0,0,0.4351851851851852,0.2695035460992908
-2165164350228152275,5,0,9,0,38,0,296,1,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,352,89.0,1,0,0,0,0.12837837837837837,0.23684210526315788
-2113276512439213972,27,0,48,0,250,0,326,1,0,0,0,2,0,4,2,21,0,0,0,0,0,0,0,0,0,0,656,364.0,0,1,0,0,0.7668711656441718,0.192
-2111608424893774516,11,0,25,0,174,0,310,1,0,2,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,526,,0,0,0,1,0.5612903225806452,0.14367816091954022
-2050582524506813300,0,0,2,0,26,0,19,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,,0,0,0,1,1.368421052631579,0.07692307692307693
-1998508438812506231,139,0,25,0,318,0,696,13,0,7,0,8,1,5,8,87,0,0,0,0,4,0,2,0,0,0,1196,74.0,1,0,0,0,0.45689655172413796,0.07861635220125786
-1981605965881483916,6,0,4,0,115,0,345,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,475,188.0,1,0,0,0,0.3333333333333333,0.034782608695652174
-1908314556136496650,5,0,9,0,63,0,233,1,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,315,,0,0,0,1,0.2703862660944206,0.14285714285714285
-1833125070678384908,1,0,25,0,662,0,1003,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1695,,0,0,0,1,0.6600199401794616,0.0377643504531722
-1828203011036128607,8,0,18,2,110,1,269,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,412,40.0,1,0,0,0,0.40892193308550184,0.16363636363636364
-1815684644179172831,10,0,6,0,45,0,201,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,266,443.0,0,1,0,0,0.22388059701492538,0.13333333333333333
-1798205996522052075,3,0,14,0,176,0,272,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,469,0.0,0,0,1,0,0.6470588235294118,0.07954545454545454
-1743315900877308097,1,0,3,0,146,0,576,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,730,0.0,0,0,1,0,0.2534722222222222,0.02054794520547945
-1712928828441539958,4,0,10,0,337,0,331,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,687,,0,0,0,1,1.0181268882175227,0.02967359050445104
-1701381161926765085,13,0,14,4,128,4,272,1,0,1,0,3,0,4,0,3,0,0,0,0,2,0,0,0,0,0,440,453.0,0,1,0,0,0.47058823529411764,0.109375
-1629749818343211908,0,0,9,0,55,0,590,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,657,,0,0,0,1,0.09322033898305085,0.16363636363636364
-1607969564004255328,12,0,7,3,27,1,7,1,0,3,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,63,,0,0,0,1,3.857142857142857,0.25925925925925924
-1593685559565675947,9,0,19,0,200,0,570,1,0,1,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,802,0.0,0,0,1,0,0.3508771929824561,0.095
-1567335579808648995,0,0,15,0,74,0,130,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,224,,0,0,0,1,0.5692307692307692,0.20270270270270271
-1532857735454341805,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,,0,0,0,1,1.0,0.0
-1492244780845815588,156,0,14,0,252,0,255,1,0,0,0,0,0,4,0,156,0,0,0,0,0,0,0,0,0,0,682,,0,0,0,1,0.9882352941176471,0.05555555555555555
-1426793066813373419,8,1,31,0,125,0,331,1,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,500,403.0,0,1,0,0,0.3776435045317221,0.248
-1414233270093453327,26,0,16,0,32,1,352,1,0,0,0,1,2,3,0,0,0,0,0,0,1,0,6,0,0,0,431,218.0,0,1,0,0,0.09090909090909091,0.5
-1265530777266298606,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,1,,
-1220869225413988791,20,0,8,0,77,0,863,1,0,0,0,3,0,3,0,0,0,0,0,0,5,0,1,0,0,0,972,178.0,1,0,0,0,0.08922363847045191,0.1038961038961039
-1198167147963684810,30,0,11,1,134,1,259,1,0,0,0,0,0,4,0,27,0,0,0,0,0,0,1,0,0,0,441,0.0,0,0,1,0,0.5173745173745173,0.08208955223880597
-1147625282695306637,3,0,6,0,390,0,452,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,855,0.0,0,0,1,0,0.8628318584070797,0.015384615384615385
-1131670398252707324,5,1,10,0,271,0,257,1,0,0,0,0,0,4,2,0,0,0,0,1,0,0,1,0,0,0,549,515.0,0,1,0,0,1.0544747081712063,0.03690036900369004
-1083734884703233774,0,0,2,0,114,0,487,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,607,,0,0,0,1,0.23408624229979466,0.017543859649122806
-1083688701716948822,0,0,74,0,320,0,334,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,732,,0,0,0,1,0.9580838323353293,0.23125
-916608070633910467,88,0,14,0,153,0,108,1,0,3,0,20,26,4,0,10,0,0,0,0,0,0,1,0,0,0,368,80.0,1,0,0,0,1.4166666666666667,0.0915032679738562
-902302212912353907,107,0,57,2,307,2,539,1,0,7,0,1,1,4,1,66,0,0,0,0,8,0,1,0,0,0,1019,129.0,1,0,0,0,0.5695732838589982,0.18566775244299674
-881664841252749810,6,0,13,0,44,0,352,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,419,0.0,0,0,1,0,0.125,0.29545454545454547
-857244109258642297,313,0,3,0,80,0,242,1,0,0,0,0,0,4,1,312,0,0,0,0,0,0,0,0,0,0,643,0.0,0,0,1,0,0.3305785123966942,0.0375
-824057639938502141,142,0,24,0,185,0,268,1,0,2,0,0,0,3,1,139,0,0,0,0,0,0,0,0,0,0,623,0.0,0,0,1,0,0.6902985074626866,0.12972972972972974
-769933339748050048,0,0,6,0,82,0,334,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,426,,0,0,0,1,0.24550898203592814,0.07317073170731707
-741990055865096388,0,0,50,0,287,0,743,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1084,,0,0,0,1,0.38627187079407804,0.17421602787456447
-727782455849430832,2,0,12,0,156,0,239,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,414,0.0,0,0,1,0,0.6527196652719666,0.07692307692307693
-715372709422001120,301,0,49,1,319,1,381,1,0,0,0,26,32,4,0,226,0,0,0,0,4,0,0,5,0,0,1057,36.0,1,0,0,0,0.8372703412073491,0.1536050156739812
-714108589129613209,6,0,17,0,67,0,415,1,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,509,,0,0,0,1,0.1614457831325301,0.2537313432835821
-706509246924800073,130,0,17,0,101,0,439,1,0,1,0,0,0,3,0,122,0,0,0,0,1,0,1,0,0,0,691,303.0,0,1,0,0,0.23006833712984054,0.16831683168316833
-675743816116817713,0,1,0,0,117,0,466,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,588,0.0,0,0,1,0,0.2510729613733906,0.0
-673159509946797512,0,0,9,0,205,0,402,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,620,,0,0,0,1,0.5099502487562189,0.04390243902439024
-653429417626779823,0,0,8,0,185,0,593,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,790,,0,0,0,1,0.31197301854974707,0.043243243243243246
-652900301117566986,18,3,53,1,1580,0,1317,1,0,5,1,1,2,3,1,0,0,0,2,0,1,0,2,0,0,0,2976,329.0,0,1,0,0,1.199696279422931,0.03354430379746835
-553912656836909171,2,0,13,2,13,2,88,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,125,0.0,0,0,1,0,0.14772727272727273,1.0
-520789415540135302,108,0,25,0,311,0,269,1,0,0,0,9,0,3,0,82,0,0,0,0,0,0,1,0,0,0,717,171.0,1,0,0,0,1.1561338289962826,0.08038585209003216
-463404697273683255,130,0,19,0,173,0,461,1,0,3,0,1,0,3,0,111,0,0,0,0,2,0,1,0,0,0,787,195.0,1,0,0,0,0.3752711496746204,0.10982658959537572
-448778578026980446,0,0,12,0,289,0,404,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,710,,0,0,0,1,0.7153465346534653,0.04152249134948097
-394604378696679063,2,0,3,0,73,0,530,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,613,,0,0,0,1,0.13773584905660377,0.0410958904109589
-355598201296085113,133,0,18,0,83,0,1001,1,0,0,0,0,0,3,1,132,0,0,0,0,0,0,0,0,0,0,1239,0.0,0,0,1,0,0.08291708291708291,0.21686746987951808
-306103656484763942,11,0,16,0,147,0,302,1,0,0,0,2,1,4,0,0,0,0,0,0,1,0,3,0,0,0,481,293.0,0,1,0,0,0.4867549668874172,0.10884353741496598
-292108369637018448,56,0,35,2,337,2,369,1,0,3,0,6,1,3,0,36,0,0,0,0,0,0,0,0,0,0,805,386.0,0,1,0,0,0.9132791327913279,0.10385756676557864
-263501977567835355,5,0,13,2,377,2,347,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,750,296.0,0,1,0,0,1.0864553314121037,0.034482758620689655
-216042227138601657,35,0,16,0,137,0,360,1,0,0,0,2,0,4,0,33,0,0,0,0,0,0,0,0,0,0,553,74.0,1,0,0,0,0.38055555555555554,0.11678832116788321
-160614725570614007,29,0,0,0,0,1,0,1,0,0,0,0,16,3,0,8,0,0,1,0,0,0,0,0,0,0,34,0.0,0,0,1,0,,
-133885363486392444,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,1,,
-36497008654095384,79,0,34,0,149,0,336,1,0,10,0,14,10,6,0,29,0,0,0,0,0,0,3,0,0,0,605,111.0,1,0,0,0,0.44345238095238093,0.22818791946308725
-5229453852965352,7,0,8,3,99,3,56,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,180,358.0,0,1,0,0,1.7678571428571428,0.08080808080808081
913689558063628,0,0,13,2,65,2,249,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,335,,0,0,0,1,0.26104417670682734,0.2
54246006229265996,3,0,18,0,295,0,331,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,651,0.0,0,0,1,0,0.8912386706948641,0.061016949152542375
87907711975807512,3,0,16,4,101,1,603,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,733,0.0,0,0,1,0,0.16749585406301823,0.15841584158415842
91139834327738618,31,0,2,0,1,0,8,1,0,2,0,1,0,3,1,24,0,0,1,0,0,0,0,0,0,0,46,49.0,1,0,0,0,0.125,2.0
116086167407455191,45,0,33,0,148,0,402,1,0,0,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,632,,0,0,0,1,0.3681592039800995,0.22297297297297297
192460101532095111,2,0,2,0,9,0,282,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,300,41.0,1,0,0,0,0.031914893617021274,0.2222222222222222
206192548635190383,5,0,10,0,107,0,436,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,563,2.0,1,0,0,0,0.24541284403669725,0.09345794392523364
210808434016319356,0,0,1,0,119,0,340,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,464,,0,0,0,1,0.35,0.008403361344537815
218541060134532260,4,0,10,2,28,1,241,1,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,292,,0,0,0,1,0.11618257261410789,0.35714285714285715
238068817638324872,1,0,9,0,233,0,334,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,583,0.0,0,0,1,0,0.6976047904191617,0.03862660944206009
316006156207188715,161,0,13,0,57,0,264,1,1,0,0,2,9,4,0,145,0,0,0,0,2,0,0,0,0,0,501,74.0,1,0,0,0,0.2159090909090909,0.22807017543859648
365224865637950024,149,0,0,0,224,0,150,1,0,0,0,1,36,3,0,0,0,0,0,0,0,2,0,0,0,0,527,80.0,1,0,0,0,1.4933333333333334,0.0
372321100548815409,9,0,33,0,256,0,575,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,877,367.0,0,1,0,0,0.44521739130434784,0.12890625
389407828954457728,226,0,10,0,243,0,407,1,0,1,0,7,2,4,1,204,0,0,0,0,0,0,0,0,0,0,891,171.0,1,0,0,0,0.597051597051597,0.0411522633744856
426940714698341462,1,0,10,0,324,0,529,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,868,,0,0,0,1,0.6124763705103969,0.030864197530864196
436244295715698241,4,0,8,0,828,0,1146,1,0,0,0,0,0,3,1,0,1,1,0,0,1,0,0,2,1,0,1993,202.0,0,1,0,0,0.7225130890052356,0.00966183574879227
446774864054782689,17,0,54,0,443,0,628,1,0,0,0,0,0,4,1,8,0,0,0,0,0,0,4,0,0,0,1147,24.0,1,0,0,0,0.7054140127388535,0.12189616252821671
562685317932426940,0,0,41,0,317,0,143,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,505,,0,0,0,1,2.2167832167832167,0.12933753943217666
574847860073792068,1,0,18,0,53,0,511,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,588,,0,0,0,1,0.10371819960861056,0.33962264150943394
583045948511089926,7,0,25,0,303,0,505,1,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,844,487.0,0,1,0,0,0.6,0.08250825082508251
647374596292018505,2,0,6,0,126,0,274,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,412,0.0,0,0,1,0,0.45985401459854014,0.047619047619047616
696538663690062826,12,0,8,1,129,2,185,1,1,0,0,2,1,4,4,0,0,0,0,0,1,0,0,0,0,0,343,264.0,0,1,0,0,0.6972972972972973,0.06201550387596899
720378829423514291,7,0,4,0,416,0,263,1,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,694,,0,0,0,1,1.5817490494296578,0.009615384615384616
756217681173798836,39,0,4,0,73,0,178,1,0,0,0,22,1,5,0,0,0,0,0,0,0,0,0,0,0,0,300,20.0,1,0,0,0,0.4101123595505618,0.0547945205479452
767041540694331440,0,0,17,0,203,0,490,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,714,,0,0,0,1,0.4142857142857143,0.08374384236453201
812640005982389678,84,0,14,0,205,0,625,1,0,3,0,13,2,5,8,41,0,0,0,0,1,0,0,0,0,0,934,74.0,1,0,0,0,0.328,0.06829268292682927
812997385876845119,153,0,7,0,199,0,333,1,0,0,0,0,1,3,0,149,1,0,0,0,1,0,0,2,0,0,697,76.0,1,0,0,0,0.5975975975975976,0.035175879396984924
822794039590682507,11,0,34,0,264,0,364,1,0,5,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,677,0.0,0,0,1,0,0.7252747252747253,0.12878787878787878
861005005666467285,8,0,18,0,156,0,358,1,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,544,138.0,1,0,0,0,0.43575418994413406,0.11538461538461539
873112501456750054,58,0,27,0,276,0,1242,1,0,0,0,0,0,4,0,58,0,0,0,0,0,0,0,0,0,0,1608,,0,0,0,1,0.2222222222222222,0.09782608695652174
906505079772058549,6,0,12,0,204,0,250,1,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,476,,0,0,0,1,0.816,0.058823529411764705
909401111772142256,0,0,6,1,108,1,56,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,178,,0,0,0,1,1.9285714285714286,0.05555555555555555
983785021443986165,2,0,26,0,169,0,275,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,477,0.0,0,0,1,0,0.6145454545454545,0.15384615384615385
1010171044159308784,13,0,0,0,0,0,5,0,0,0,0,3,1,2,2,0,0,1,0,0,0,0,1,0,0,1,22,151.0,1,0,0,0,0.0,
1033145951262685292,74,0,34,4,561,3,307,1,0,3,0,18,23,3,0,0,0,0,0,0,0,0,4,0,0,0,987,98.0,1,0,0,0,1.8273615635179152,0.06060606060606061
1102561819676702524,7,1,55,0,257,0,355,1,0,1,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,679,80.0,1,0,0,0,0.723943661971831,0.2140077821011673
1118326834411156134,0,0,0,0,139,0,60,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,203,,0,0,0,1,2.316666666666667,0.0
1121624023394329487,6,0,6,0,176,1,264,1,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,457,346.0,0,1,0,0,0.6666666666666666,0.03409090909090909
1124591947672789577,139,0,39,7,459,6,324,1,0,0,0,1,0,4,2,133,0,0,0,0,0,0,0,0,0,0,979,5.0,1,0,0,0,1.4166666666666667,0.08496732026143791
1180554150881951127,10,0,23,0,104,0,206,1,1,3,0,0,1,4,0,4,0,0,0,0,1,0,0,0,0,0,349,0.0,0,0,1,0,0.5048543689320388,0.22115384615384615
1203130414392645446,7,0,8,0,285,0,584,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,1,888,1596.0,0,0,1,0,0.488013698630137,0.028070175438596492
1234985264049484870,13,0,12,1,50,1,535,1,0,2,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,617,371.0,0,1,0,0,0.09345794392523364,0.24
1236967767795104925,0,0,3,0,65,0,281,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,353,,0,0,0,1,0.2313167259786477,0.046153846153846156
1252999370157284458,11,0,6,1,24,1,702,1,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,749,115.0,1,0,0,0,0.03418803418803419,0.25
1335289152677493887,26,0,29,0,260,0,824,1,0,1,0,2,1,4,9,6,0,0,0,0,2,0,0,0,0,0,1144,115.0,1,0,0,0,0.3155339805825243,0.11153846153846154
1398315912738930473,1,0,0,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0,0,1,0,,
1439631218863115267,34,0,6,0,26,0,110,1,0,0,0,0,0,5,0,34,0,0,0,0,0,0,0,0,14,10,206,,0,0,0,1,0.23636363636363636,0.23076923076923078
1476937314701533490,70,0,8,0,126,0,273,1,0,4,0,1,33,3,0,0,0,0,3,0,1,0,1,0,0,0,481,265.0,0,1,0,0,0.46153846153846156,0.06349206349206349
1490480495623853270,3,0,20,1,115,1,289,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,433,0.0,0,0,1,0,0.39792387543252594,0.17391304347826086
1501312844647271592,0,0,27,0,168,0,313,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,512,,0,0,0,1,0.536741214057508,0.16071428571428573
1513416223940629149,17,0,20,0,63,0,274,1,0,7,0,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,378,466.0,0,1,0,0,0.22992700729927007,0.31746031746031744
1548691521386604755,456,0,15,0,200,0,279,1,0,0,0,0,0,5,0,453,0,0,0,0,1,0,0,0,0,0,956,0.0,0,0,1,0,0.7168458781362007,0.075
1566769287901966204,3,0,21,0,103,0,454,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,585,0.0,0,0,1,0,0.22687224669603523,0.20388349514563106
1700363213907088642,16,0,39,2,204,1,252,1,0,0,0,3,2,4,1,6,0,0,0,0,1,0,0,0,0,0,519,204.0,0,1,0,0,0.8095238095238095,0.19117647058823528
1702543779791101580,54,0,13,0,276,0,300,1,0,5,0,2,0,4,0,40,0,0,0,0,2,0,1,0,0,0,648,354.0,0,1,0,0,0.92,0.04710144927536232
1783574532155790387,1,0,10,2,223,2,1148,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1392,0.0,0,0,1,0,0.19425087108013936,0.04484304932735426
1802279478658860482,39,0,4,0,82,0,310,1,0,0,0,4,1,5,1,30,0,0,0,0,0,0,0,0,0,0,441,446.0,0,1,0,0,0.2645161290322581,0.04878048780487805
1839373212532127460,18,0,6,1,106,1,326,1,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,463,359.0,0,1,0,0,0.32515337423312884,0.05660377358490566
1950835051185463034,0,0,22,0,77,0,8,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,112,,0,0,0,1,9.625,0.2857142857142857
