primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,Totals
0,0,1,0,5,0,0,0.047619047619047616,1.5,80
1,0,2,0,4,0,1,0.3875598086124402,0.019753086419753086,1486
0,0,1,0,0,0,0,,,17
1,0,0,0,1,0,0,0.6892950391644909,0.030303030303030304,670
0,0,2,0,0,0,0,0.19298245614035087,0.0,351
1,0,0,0,0,0,2,0.3333333333333333,0.6363636363636364,158
0,0,1,0,0,0,1,0.03880597014925373,0.23076923076923078,379
0,0,1,0,2,0,0,0.25806451612903225,0.0625,94
0,0,1,0,1,0,0,0.25,0.043478260869565216,120
1,0,1,0,0,0,0,0.19444444444444445,0.0,167
3,0,0,0,1,1,0,1.2482014388489209,0.007204610951008645,1394
1,0,0,0,1,0,3,0.7148217636022514,0.010498687664041995,929
0,0,1,0,0,0,0,0.29333333333333333,0.0,103
1,0,0,0,1,0,0,0.0,,33
1,0,0,0,2,0,1,0.012853470437017995,1.0,412
1,0,0,0,0,0,0,0.20454545454545456,0.1037037037037037,819
0,0,1,0,0,0,0,0.1111111111111111,0.0,246
1,0,0,0,0,0,0,0.051666666666666666,0.06451612903225806,639
1,0,0,0,0,0,0,1.7142857142857142,0.016666666666666666,103
1,0,0,0,0,0,0,0.625,0.05,588
1,0,1,0,0,0,0,1.0686695278969958,0.040160642570281124,499
0,0,1,0,0,0,0,0.0881057268722467,0.0,252
1,0,0,0,0,0,0,0.5611510791366906,0.02564102564102564,224
0,0,1,0,0,0,2,0.8707124010554089,0.0,717
0,2,2,0,1,0,0,0.15,0.0,67
1,0,0,0,0,0,0,0.8656716417910447,0.1724137931034483,139
0,0,1,0,0,0,0,0.0,,55
0,0,1,0,0,0,0,0.006472491909385114,0.0,320
2,0,3,0,20,0,0,0.13221153846153846,0.2,1281
3,2,0,0,6,0,0,0.24,0.0,49
1,0,1,0,0,0,0,0.3076923076923077,0.0,54
1,0,0,0,0,0,0,0.20238095238095238,0.058823529411764705,143
1,0,0,0,0,0,0,0.5377358490566038,0.017543859649122806,173
0,0,1,0,0,0,0,0.0,,14
1,0,0,0,0,0,0,0.6,0.0,199
1,0,1,0,0,0,1,0.0,,123
0,0,1,0,0,0,1,0.5,0.0,11
0,0,1,0,0,0,0,,,3
1,0,0,0,1,0,0,0.4246575342465753,0.1935483870967742,572
1,0,0,0,0,0,11,1.0608108108108107,0.044585987261146494,329
1,0,0,0,0,0,0,0.10810810810810811,0.25,50
0,0,1,0,1,0,6,0.0,,152
0,0,1,0,0,0,0,0.7777777777777778,0.14285714285714285,28
1,0,1,0,0,0,0,0.16666666666666666,1.0,23
0,0,1,0,0,0,0,0.0073937153419593345,0.0,550
1,0,0,0,1,0,0,1.5,0.0,52
1,0,0,0,0,0,0,0.07142857142857142,2.0,22
1,0,0,0,1,0,0,1.2916666666666667,0.11290322580645161,125
0,0,2,0,0,0,0,0.20634920634920634,0.23076923076923078,90
0,0,1,0,0,0,0,0.0,,92
0,0,1,0,0,0,0,0.43478260869565216,0.0,72
1,0,1,0,3,0,0,0.43169398907103823,0.14556962025316456,591
1,0,0,0,0,0,0,0.6095890410958904,0.033707865168539325,242
1,0,0,0,0,0,0,0.19548872180451127,0.0,166
0,0,1,0,0,0,0,0.38461538461538464,0.0,27
0,0,1,0,0,0,0,1.0714285714285714,0.0,64
1,0,0,0,0,3,0,0.696969696969697,0.0,409
0,0,1,0,0,0,0,0.02564102564102564,0.0,50
0,1,1,0,0,0,0,0.08571428571428572,0.0,45
0,0,1,0,0,0,4,0.07142857142857142,0.10344827586206896,450
1,0,0,0,0,0,1,0.6451612903225806,0.0,110
1,0,0,0,0,0,0,0.12903225806451613,0.0,111
1,0,0,0,0,0,1,0.05045871559633028,0.0,237
0,0,1,0,1,0,0,0.14522821576763487,0.02857142857142857,1117
0,0,1,0,0,0,0,0.26,0.0,128
1,0,0,0,0,0,0,0.06451612903225806,0.0,40
0,0,1,0,0,0,1,0.1444043321299639,0.025,393
0,0,1,0,0,0,0,0.22627737226277372,0.0,171
1,0,0,0,0,0,0,0.2222222222222222,0.0,159
0,0,2,0,0,0,0,0.23789473684210527,0.05309734513274336,619
0,0,1,0,0,0,0,0.0,,7
0,0,1,0,0,0,0,0.21739130434782608,0.0,146
1,0,0,0,2,0,0,0.625,0.0,25
0,0,1,0,0,0,0,,,3
0,0,1,0,0,0,0,1.1764705882352942,0.041666666666666664,232
1,0,0,0,0,0,0,0.7777777777777778,0.047619047619047616,155
0,0,1,0,0,0,0,1.9257425742574257,0.028277634961439587,606
0,0,1,0,0,0,0,0.13953488372093023,0.25,208
1,0,0,0,0,0,0,0.52,0.15384615384615385,333
0,0,2,0,0,0,0,0.17708333333333334,0.35294117647058826,151
1,0,0,0,1,0,1,0.1115702479338843,0.07407407407407407,282
1,0,0,0,0,0,1,0.02857142857142857,0.0,43
0,0,1,0,0,0,1,0.11836734693877551,0.034482758620689655,282
0,0,1,0,0,0,0,0.11564625850340136,0.058823529411764705,167
0,0,1,0,0,0,0,0.0,,86
0,0,1,0,0,0,0,0.11369509043927649,0.0,441
0,0,1,0,0,0,0,,,4
1,0,1,0,0,0,0,0.5692307692307692,0.04054054054054054,213
0,0,1,0,0,0,2,0.5102040816326531,0.2,176
1,0,0,0,0,0,0,0.0625,0.0,226
0,0,1,0,0,0,0,0.3609022556390977,0.020833333333333332,186
0,2,2,0,1,0,0,0.06415094339622641,0.0,301
0,0,1,0,2,0,0,0.85,0.5294117647058824,57
0,0,2,0,0,0,0,0.6916299559471366,0.2229299363057325,440
0,0,5,0,15,0,0,0.10177705977382875,0.12698412698412698,1176
1,0,0,0,0,0,0,0.015151515151515152,1.0,74
0,0,1,0,0,0,0,0.08875739644970414,0.06666666666666667,189
1,0,0,0,0,0,0,,,19
1,0,1,0,0,0,0,0.04854368932038835,0.4,124
1,0,2,0,3,0,1,0.05752212389380531,0.3076923076923077,306
1,0,0,0,0,0,0,0.53125,0.11764705882352941,257
1,0,1,0,0,0,1,0.875,0.029556650246305417,551
0,0,1,0,0,0,4,0.17411764705882352,0.0,508
0,0,1,0,2,0,0,0.07446808510638298,0.0,415
0,0,0,0,0,0,0,1.0,0.0,6
1,0,0,0,0,0,0,1.0069444444444444,0.034482758620689655,296
1,0,1,0,1,0,0,0.18181818181818182,0.5,70
1,0,0,0,0,0,2,0.043478260869565216,1.0,86
1,0,1,0,1,0,0,0.421875,0.037037037037037035,105
1,0,0,0,2,0,0,0.4332425068119891,0.014150943396226415,2128
1,0,0,0,0,0,0,0.3357142857142857,0.0,189
0,0,1,0,0,0,0,0.36666666666666664,0.12121212121212122,135
1,0,0,0,0,0,0,0.03317535545023697,0.0,224
1,0,11,0,0,0,2,0.1486590038314176,0.422680412371134,1669
1,0,0,0,0,0,0,0.5197044334975369,0.04265402843601896,638
0,0,1,0,0,0,0,0.07971014492753623,0.09090909090909091,156
1,0,0,0,0,0,0,0.0,,194
0,0,1,0,0,0,0,,,4
0,0,1,0,1,0,0,0.22769953051643194,0.08247422680412371,705
0,0,1,0,2,0,0,0.36,0.05555555555555555,216
1,0,0,0,0,0,0,,,3
1,0,0,0,0,0,0,0.3373493975903614,0.0,115
0,0,1,0,0,0,0,0.232,0.0,160
0,0,5,0,0,0,0,1.0197740112994351,0.09418282548476455,912
1,0,0,0,1,0,0,0.11764705882352941,1.0,32
1,0,2,0,0,0,0,0.3723404255319149,0.0,137
0,0,2,0,0,0,0,0.46256239600665555,0.0035971223021582736,951
0,0,1,0,0,0,0,0.19786096256684493,0.21621621621621623,241
0,0,2,0,0,0,3,1.6443850267379678,0.0959349593495935,1064
0,0,1,0,1,0,1,1.0,0.0,13
0,0,1,0,0,0,0,0.23684210526315788,0.0,475
1,0,0,0,4,0,0,0.1509433962264151,0.0,82
1,0,0,0,0,0,0,0.10101010101010101,0.0,115
0,0,1,0,0,0,0,,,3
1,0,0,0,0,0,0,0.5714285714285714,0.00909090909090909,612
0,0,1,0,0,0,0,,,3
0,0,1,0,0,0,0,0.06958762886597938,0.037037037037037035,421
1,0,0,0,1,0,0,0.4410377358490566,0.0053475935828877,618
0,0,1,0,1,0,0,0.15178571428571427,0.0,138
1,0,1,0,0,0,0,1.263157894736842,0.20833333333333334,64
0,0,2,0,0,0,4,0.06315789473684211,0.4166666666666667,263
0,0,1,0,0,0,0,2.0,0.0,13
0,0,1,0,0,0,0,0.0,,38
0,0,1,0,0,0,0,0.21238938053097345,0.041666666666666664,281
1,0,0,0,0,0,0,0.12037037037037036,0.05128205128205128,369
0,0,3,0,0,0,4,0.8571428571428571,0.2222222222222222,396
2,0,1,0,2,8,0,0.36328502415458935,0.018617021276595744,1441
1,0,1,0,20,0,0,0.2113095238095238,0.28169014084507044,499
0,0,1,0,4,0,0,1.7058823529411764,0.1724137931034483,71
0,0,1,0,1,0,0,0.3191489361702128,0.4,83
1,0,0,0,0,0,0,0.2077922077922078,0.0,190
1,0,0,0,1,0,0,0.5760869565217391,0.0,154
1,0,0,0,2,0,0,0.0,,19
0,0,1,0,0,0,0,0.1623529411764706,0.07246376811594203,505
3,0,0,0,0,0,0,0.125,1.5,42
0,0,1,0,1,0,0,0.5263157894736842,0.22857142857142856,226
