primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,Totals
1,0,0,0,1,0,0,0.397887323943662,0.06637168141592921,824
0,0,1,0,0,0,6,0.6905594405594405,0.030379746835443037,1000
0,0,1,0,2,0,1,2.0533642691415315,0.014689265536723164,1342
0,0,1,0,0,0,0,1.5714285714285714,0.09090909090909091,27
0,0,0,0,0,0,0,2.6333333333333333,0.06962025316455696,273
0,0,1,0,0,0,0,0.4492099322799097,0.15577889447236182,685
0,0,1,0,0,0,0,8.416666666666666,0.009900990099009901,237
0,0,1,0,1,1,0,0.25705329153605017,0.08536585365853659,438
1,0,0,0,0,0,0,0.2179732313575526,0.32456140350877194,683
0,0,1,0,2,0,0,0.303886925795053,0.03488372093023256,396
1,0,0,0,0,0,0,0.7,0.1111111111111111,166
0,0,1,0,1,0,0,0.23048327137546468,0.08064516129032258,349
0,0,1,0,0,0,0,0.6604938271604939,0.2757009345794392,607
0,0,3,0,0,0,3,1.4924471299093656,0.04149797570850203,3485
3,0,2,0,1,1,1,1.3614649681528663,0.05263157894736842,1902
0,0,3,0,0,0,4,0.4453507340946166,0.3333333333333333,1200
1,0,0,0,0,0,0,1.072972972972973,0.08060453400503778,815
1,0,0,0,0,0,0,0.5362903225806451,0.13533834586466165,409
0,0,1,0,0,0,0,0.19333333333333333,0.05172413793103448,366
0,0,1,0,0,0,0,0.49676584734799484,0.044270833333333336,1184
0,0,2,0,2,0,0,0.740484429065744,0.1588785046728972,610
1,0,0,0,0,0,0,0.25,0.5,20
1,0,2,0,2,0,7,0.3073248407643312,0.10880829015544041,877
1,0,0,0,0,0,0,0.411214953271028,0.028409090909090908,675
1,0,0,0,0,0,0,0.3274336283185841,0.1891891891891892,162
0,0,2,0,0,0,1,1.978494623655914,0.044157608695652176,2492
0,0,1,0,0,0,0,0.9045454545454545,0.035175879396984924,431
1,0,0,0,0,0,0,1.3793103448275863,0.0,350
1,0,0,0,0,0,0,0.5226666666666666,0.12755102040816327,609
0,0,1,0,0,0,0,0.26141078838174275,0.09523809523809523,354
0,0,1,0,0,0,0,0.21011673151750973,0.018518518518518517,318
1,0,0,0,0,0,0,0.2408026755852843,0.027777777777777776,758
0,0,1,0,0,0,0,0.2839506172839506,0.08695652173913043,536
0,0,1,0,0,0,0,0.03937007874015748,0.0,271
0,0,1,0,0,0,0,1.2181818181818183,0.05970149253731343,260
1,0,0,0,1,0,0,0.6219512195121951,0.03431372549019608,548
1,0,0,0,0,0,0,0.3904109589041096,0.12280701754385964,225
0,0,1,0,8,0,0,0.6149068322981367,0.09595959595959595,566
2,0,10,0,3,0,0,0.7624633431085044,0.1076923076923077,700
1,2,0,0,2,0,0,0.22012578616352202,0.04285714285714286,1193
0,0,1,0,0,0,1,0.2982689747003995,0.11160714285714286,1062
1,0,0,0,0,0,0,1.0904605263157894,0.030165912518853696,1303
1,0,0,0,0,0,0,0.48717948717948717,0.03759398496240601,419
1,0,0,0,0,0,1,0.22741433021806853,0.1643835616438356,825
1,0,0,0,0,0,1,0.2624254473161034,0.07575757575757576,656
1,0,0,0,0,0,0,0.4843373493975904,0.014925373134328358,624
0,0,1,0,0,0,0,0.2569060773480663,0.10752688172043011,476
1,0,0,0,0,0,0,0.11312217194570136,0.06666666666666667,748
1,0,0,0,0,0,1,0.5586034912718204,0.044642857142857144,643
0,0,1,0,0,0,0,0.21011673151750973,0.12962962962962962,323
1,0,0,0,0,0,9,0.07407407407407407,0.045454545454545456,659
1,0,1,0,0,0,0,4.571428571428571,0.3125,102
0,0,2,0,1,0,0,0.3814814814814815,0.14563106796116504,550
1,0,1,0,0,0,0,0.6678966789667896,0.08839779005524862,479
1,0,0,0,1,0,0,0.3776824034334764,0.03409090909090909,333
1,0,0,0,0,0,0,0.1560364464692483,0.0364963503649635,1030
0,0,1,0,0,0,0,0.2361111111111111,0.1323529411764706,370
1,0,0,0,0,0,0,1.625,0.17307692307692307,169
2,0,0,0,0,0,0,0.8355704697986577,0.040160642570281124,568
0,0,1,0,0,0,0,0.3360323886639676,0.08433734939759036,344
0,0,2,0,0,0,2,0.6008771929824561,0.04744525547445255,756
0,0,1,0,0,0,1,2.046979865771812,0.03475409836065574,2334
1,0,0,0,0,0,0,0.06622516556291391,0.2,332
1,0,0,0,1,0,0,0.4988662131519274,0.07727272727272727,688
1,0,0,0,1,0,0,0.4633663366336634,0.029914529914529916,1017
0,0,2,0,0,4,0,0.1821705426356589,0.3191489361702128,331
1,0,0,0,0,0,0,0.022641509433962263,0.16666666666666666,278
1,0,0,0,0,0,0,0.9845679012345679,0.009404388714733543,659
1,0,0,0,0,0,0,0.20092378752886836,0.08045977011494253,652
1,0,0,0,0,0,0,0.2603978300180832,0.24305555555555555,1058
1,0,1,0,0,0,5,1.4028132992327367,0.027347310847766638,1985
1,0,0,0,0,0,0,0.8793706293706294,0.073558648111332,1121
1,0,0,0,0,0,0,0.4267605633802817,0.08250825082508251,1045
1,0,0,0,0,0,0,0.4765258215962441,0.024630541871921183,642
2,0,3,0,0,0,0,0.4389438943894389,0.10526315789473684,482
1,0,0,0,0,0,3,0.5895348837209302,0.0611439842209073,1567
0,0,2,0,0,0,0,2.090909090909091,0.10869565217391304,122
1,0,0,0,0,0,0,0.12457912457912458,0.43243243243243246,355
1,0,0,0,0,0,0,0.47509578544061304,0.13709677419354838,414
1,0,1,0,0,0,0,0.18299445471349354,0.18181818181818182,1328
1,0,0,0,0,0,0,0.10940919037199125,0.36,531
1,0,0,0,0,0,0,0.09523809523809523,0.05,468
5,0,0,0,0,21,0,0.0967741935483871,1.1666666666666667,562
1,0,0,0,0,0,0,0.15454545454545454,0.5294117647058824,300
1,0,0,0,0,0,0,0.4918918918918919,0.04395604395604396,286
1,0,0,0,0,0,16,0.122040072859745,0.13432835820895522,648
1,0,0,0,0,0,1,0.33152173913043476,0.040983606557377046,510
1,0,0,0,5,0,7,0.36807817589576547,0.25663716814159293,514
1,0,0,0,1,3,0,2.25,0.0,39
1,0,0,0,0,0,0,0.21245421245421245,0.15517241379310345,367
0,0,1,0,0,0,0,0.5789473684210527,0.03896103896103896,431
0,0,1,0,0,0,0,0.947136563876652,0.009302325581395349,449
0,0,2,0,0,0,1,0.2727272727272727,0.0,782
0,0,1,0,1,0,0,0.24742268041237114,0.04861111111111111,744
4,0,0,0,0,39,0,7.206809583858764,0.03744531933508311,6862
0,0,2,0,0,0,0,0.15283842794759825,0.04285714285714286,546
0,0,2,0,1,0,0,0.2694736842105263,0.078125,634
0,0,1,0,1,0,4,0.1862011637572735,0.026785714285714284,1453
1,0,1,0,1,0,0,0.40969162995594716,0.23655913978494625,434
0,0,2,0,0,0,2,0.34824281150159747,0.1743119266055046,610
0,0,1,0,2,0,0,0.6470588235294118,0.030303030303030304,437
0,0,1,0,0,0,0,0.9637526652452025,0.028761061946902654,941
0,0,1,0,0,0,0,0.6624203821656051,0.09134615384615384,548
0,0,3,0,0,0,0,0.1702127659574468,0.25,301
1,0,0,0,0,0,0,0.3132530120481928,0.15384615384615385,119
1,0,1,0,0,0,0,0.9281045751633987,0.09154929577464789,314
0,0,2,0,0,0,0,1.2222222222222223,0.030303030303030304,600
1,0,0,0,0,0,0,0.4018475750577367,0.040229885057471264,620
1,0,0,0,1,0,0,0.6470588235294118,0.11363636363636363,478
0,1,4,0,9,0,0,0.7387640449438202,0.049429657794676805,675
1,0,0,0,1,1,0,1.1454545454545455,0.06349206349206349,137
3,0,1,0,0,10,0,0.8213783403656821,0.02226027397260274,1756
2,0,0,0,0,0,0,0.2947103274559194,0.1794871794871795,547
1,0,0,0,0,0,0,0.24,0.05263157894736842,637
1,0,4,0,0,0,0,0.17077798861480076,0.3,750
1,0,0,0,0,0,0,0.6688311688311688,0.024271844660194174,524
1,0,0,0,3,0,0,0.6867469879518072,0.02631578947368421,298
1,0,1,0,0,0,1,0.2168284789644013,0.11940298507462686,405
1,0,0,0,0,0,0,0.868995633187773,0.04020100502512563,444
0,0,1,0,0,0,0,1.1333333333333333,0.20588235294117646,149
1,0,0,0,0,0,0,0.1289198606271777,0.12162162162162163,664
0,0,1,0,0,0,0,0.26865671641791045,0.06172839506172839,780
0,0,1,0,0,1,0,0.09523809523809523,0.3333333333333333,197
1,0,0,0,1,0,0,0.6147704590818364,0.03571428571428571,847
1,0,0,0,0,0,1,0.2222222222222222,0.056338028169014086,922
0,0,1,0,0,0,0,0.5393258426966292,0.10416666666666667,574
1,0,2,0,0,0,0,0.3283582089552239,0.32954545454545453,405
0,0,1,0,0,0,1,0.06678383128295255,0.34210526315789475,627
0,0,1,0,0,0,0,0.18313253012048192,0.13157894736842105,508
0,0,1,0,0,0,1,0.4721254355400697,0.014760147601476014,889
0,0,1,0,0,0,0,0.17658930373360243,0.06285714285714286,1272
2,1,1,0,0,4,4,0.6223776223776224,0.0056179775280898875,573
1,0,0,0,0,0,0,0.1336405529953917,0.06896551724137931,307
1,0,1,0,0,0,0,0.9051724137931034,0.20952380952380953,493
0,0,1,0,0,0,0,0.7290322580645161,0.0420353982300885,1103
0,0,1,0,0,0,5,0.07547169811320754,0.10714285714285714,425
1,0,0,0,0,0,0,0.45387453874538747,0.06504065040650407,408
1,0,0,0,0,0,0,0.4351464435146444,0.09615384615384616,365
0,0,1,0,0,0,0,0.9537037037037037,0.07628294036061026,1544
0,0,1,0,0,0,2,0.03980099502487562,0.25,218
1,0,0,0,0,0,0,0.3425196850393701,0.04597701149425287,700
0,0,1,0,0,0,0,0.9663299663299664,0.06620209059233449,608
0,0,3,0,2,0,0,0.44176706827309237,0.07272727272727272,771
0,0,1,0,0,0,0,0.967741935483871,0.1,70
1,0,0,0,0,0,0,0.3786008230452675,0.06521739130434782,349
0,0,1,0,1,0,1,0.21172638436482086,0.16923076923076924,792
0,0,1,0,0,0,0,0.6740088105726872,0.13725490196078433,406
0,1,1,0,3,0,1,0.24953789279112754,0.18518518518518517,740
0,0,1,0,0,0,0,0.7710526315789473,0.10238907849829351,727
1,0,0,0,0,0,3,0.6866096866096866,0.029045643153526972,613
0,0,1,0,0,0,0,0.2734375,0.4857142857142857,196
0,0,1,0,0,0,0,0.19689119170984457,0.13157894736842105,245
1,0,0,0,0,0,0,3.2142857142857144,0.3333333333333333,80
0,0,2,0,0,0,0,0.37333333333333335,0.12857142857142856,549
0,0,1,0,1,0,0,0.17382999044890163,0.04395604395604396,1282
0,0,1,0,0,0,0,0.4207436399217221,0.14418604651162792,765
0,0,1,0,0,0,0,0.6785714285714286,0.05741626794258373,535
1,0,0,0,0,0,0,0.2851985559566787,0.12658227848101267,538
0,0,1,0,1,0,0,0.3602150537634409,0.008955223880597015,1276
0,0,1,0,1,0,0,0.3684210526315789,0.07936507936507936,593
1,0,1,0,0,0,2,0.2109375,0.1111111111111111,170
2,0,4,0,15,0,2,0.6158759124087592,0.09185185185185185,1961
0,0,1,0,0,0,0,0.7317073170731707,0.11666666666666667,166
0,0,1,0,0,0,0,0.37857142857142856,0.14150943396226415,407
1,1,0,0,1,0,0,0.6621621621621622,0.3469387755102041,166
1,0,0,0,1,2,0,0.6636771300448431,0.10135135135135136,414
0,0,1,0,4,0,2,0.5692307692307692,0.15315315315315314,678
1,0,2,0,1,0,0,1.2003205128205128,0.2590120160213618,1628
0,0,1,0,0,3,4,0.3699248120300752,0.09349593495934959,1327
0,0,1,0,0,0,0,0.1245136186770428,0.1875,301
0,0,1,0,0,0,2,0.5434782608695652,0.017142857142857144,506
1,0,0,0,0,0,2,0.0900562851782364,0.0625,593
1,0,0,0,0,0,0,0.684981684981685,0.0,465
0,0,1,0,0,0,0,0.17167381974248927,0.75,342
0,1,1,0,1,0,0,0.7668539325842697,0.014652014652014652,1281
0,0,2,0,0,0,0,0.16470588235294117,0.21428571428571427,516
0,0,1,0,0,0,0,0.0436046511627907,0.03333333333333333,725
0,0,1,0,2,0,0,0.24187725631768953,0.3582089552238806,382
1,0,1,0,0,0,0,0.1474820143884892,0.12195121951219512,337
0,0,1,0,0,0,0,0.28651685393258425,0.45098039215686275,257
0,0,1,0,0,0,0,0.9323843416370107,0.08778625954198473,586
1,0,0,0,0,0,0,0.4077669902912621,0.05238095238095238,954
0,0,1,0,0,0,0,1.0,0.024390243902439025,590
1,0,0,0,0,0,1,1.1375,0.024175824175824177,998
1,0,1,0,0,0,0,0.6006787330316742,0.062146892655367235,1462
0,0,1,0,1,0,0,0.05641025641025641,1.3636363636363635,242
1,0,0,0,0,0,0,0.38995215311004783,0.03680981595092025,598
0,0,1,0,0,0,0,0.8591318591318591,0.014299332697807437,2291
0,1,2,0,0,0,2,0.18763796909492272,0.08235294117647059,856
0,1,1,0,0,0,0,0.05411255411255411,0.32,504
0,0,1,0,1,0,0,0.25210084033613445,0.16666666666666666,472
0,0,1,0,1,0,0,0.24472573839662448,0.13793103448275862,324
0,0,2,0,0,0,0,0.4178628389154705,0.16030534351145037,942
1,2,1,0,0,0,0,0.17782026768642448,0.16129032258064516,661
0,0,1,0,0,0,0,0.1794871794871795,0.14285714285714285,101
1,0,0,0,0,0,0,,,36
2,0,1,0,0,1,0,1.2877959927140255,0.014144271570014143,1625
1,0,0,0,1,0,2,0.1903323262839879,0.23809523809523808,446
0,0,1,0,0,0,0,0.07924528301886792,0.6190476190476191,304
0,0,3,0,1,0,1,0.4124629080118694,0.11510791366906475,504
2,0,0,0,0,0,0,0.5639344262295082,0.046511627906976744,510
0,1,4,0,0,0,0,0.30995475113122173,0.0948905109489051,621
0,0,3,0,6,0,0,0.11272416737830913,0.2727272727272727,1385
1,0,1,0,3,0,0,0.15423901940755874,0.12582781456953643,1376
1,0,0,0,0,0,0,1.8214285714285714,0.0784313725490196,86
1,0,0,0,0,0,1,0.4386694386694387,0.018957345971563982,708
1,0,0,0,0,0,0,0.05976095617529881,0.26666666666666666,544
1,0,0,0,0,0,0,0.16926503340757237,0.02631578947368421,533
0,0,1,0,0,0,0,0.21608040201005024,0.09302325581395349,256
0,0,1,0,0,0,0,1.300411522633745,0.0189873417721519,574
1,0,1,0,0,0,0,0.7328467153284671,0.1454183266932271,1330
1,0,0,0,0,1,0,0.33395348837209304,0.06128133704735376,1556
1,0,0,0,0,0,1,0.10094637223974763,0.09375,647
1,0,0,0,0,0,0,0.6415094339622641,0.11764705882352941,462
1,0,0,0,0,0,1,0.21933962264150944,0.2903225806451613,1251
2,0,0,0,2,0,2,0.5757575757575758,0.03508771929824561,176
0,0,1,0,0,0,0,1.3688524590163935,0.017964071856287425,301
0,0,1,0,0,0,0,0.45185185185185184,0.05737704918032787,412
1,0,0,0,0,0,0,0.4784688995215311,0.165,660
0,0,2,0,0,0,1,0.48142857142857143,0.14540059347181009,1228
1,0,0,0,0,0,0,0.7124463519313304,0.0783132530120482,419
1,0,0,0,0,0,0,0.18025258323765786,0.09554140127388536,1452
1,0,0,0,0,0,0,0.270935960591133,0.1,540
0,0,1,0,0,0,1,0.07783018867924528,0.09090909090909091,466
1,1,0,0,0,0,0,0.33624454148471616,0.07792207792207792,322
0,0,1,0,0,0,2,1.6053811659192825,0.0446927374301676,609
0,0,1,0,0,0,0,1.3505674653215636,0.03454715219421102,2015
1,0,0,0,1,0,0,0.6341463414634146,0.0641025641025641,426
1,0,1,0,0,0,0,0.4195583596214511,0.14285714285714285,478
0,0,3,0,0,0,2,0.30922930542340626,0.07076923076923076,1416
1,0,0,0,0,0,0,0.23703703703703705,0.0625,348
0,0,1,0,0,0,2,0.11764705882352941,1.3333333333333333,248
1,0,0,0,0,0,0,0.34192037470725994,0.14383561643835616,600
0,0,2,0,1,0,0,0.15789473684210525,1.6666666666666667,80
0,0,1,0,0,0,0,0.1134020618556701,0.012987012987012988,762
0,0,1,0,0,0,0,0.8786516853932584,0.09462915601023018,885
1,0,1,0,0,0,0,0.6461187214611872,0.10600706713780919,767
0,0,1,0,1,0,5,0.7903225806451613,0.14285714285714285,239
0,0,2,0,0,0,0,1.02,0.049019607843137254,650
1,0,1,0,1,0,0,0.8442028985507246,0.023605150214592276,1041
0,0,1,0,0,0,0,0.7136842105263158,0.11799410029498525,863
1,0,0,0,0,0,0,0.7712765957446809,0.0034482758620689655,678
0,0,3,0,0,0,0,0.3408929836995039,0.04781704781704782,2150
1,0,0,0,0,0,4,0.7327586206896551,0.07647058823529412,429
1,0,0,0,0,0,0,0.32372881355932204,0.015706806282722512,789
0,0,2,0,0,0,0,0.34305317324185247,0.255,1016
0,0,1,0,0,0,0,0.06005221932114883,0.6956521739130435,434
1,0,0,0,0,0,0,0.5748373101952278,0.01509433962264151,735
1,0,0,0,0,16,0,1.9501133786848073,0.06627906976744186,1671
0,0,1,0,0,0,0,2.717488789237668,0.0429042904290429,861
1,0,0,0,0,0,0,0.676595744680851,0.09433962264150944,458
0,1,2,0,0,0,0,1.2720306513409962,0.06325301204819277,632
0,0,1,0,0,0,8,1.1372549019607843,0.08620689655172414,128
0,0,2,0,0,2,0,0.693950177935943,0.07179487179487179,630
0,0,1,0,5,0,0,0.4889380530973451,0.09502262443438914,718
2,0,0,0,0,0,0,0.16951566951566951,0.10084033613445378,844
0,0,1,0,0,0,1,0.35453774385072095,0.14114832535885166,1936
1,0,0,0,0,0,0,0.156,0.05128205128205128,295
0,0,1,0,0,0,0,0.3654618473895582,0.03296703296703297,351
0,0,1,0,0,0,0,0.35566188197767146,0.04035874439461883,863
0,0,1,0,1,0,0,0.07608695652173914,0.0,315
1,0,0,0,0,0,1,0.5633333333333334,0.05917159763313609,491
0,0,1,0,0,0,0,1.1238938053097345,0.06299212598425197,256
0,0,1,0,0,0,0,0.1687116564417178,0.16363636363636364,402
0,0,1,0,0,0,2,0.10144927536231885,0.2857142857142857,555
0,0,1,0,0,0,0,0.24166666666666667,0.06896551724137931,340
1,0,0,0,0,0,0,0.14501160092807425,0.144,1263
1,0,1,0,0,0,0,0.5478927203065134,0.03496503496503497,414
0,1,1,0,1,0,0,0.0,,24
0,0,2,0,0,0,0,0.1263537906137184,0.17142857142857143,329
1,0,0,0,0,0,4,0.09620991253644315,0.18181818181818182,392
0,0,1,0,0,0,0,0.21818181818181817,0.16666666666666666,148
1,0,0,0,0,0,0,0.6652360515021459,0.03225806451612903,427
1,0,0,0,0,0,3,0.8425925925925926,0.007326007326007326,670
0,0,1,0,0,0,3,0.6710775047258979,0.04225352112676056,910
1,0,1,0,0,0,0,0.4730290456431535,0.02631578947368421,372
1,0,0,0,0,0,0,0.23891625615763548,0.10309278350515463,524
0,0,1,0,0,0,0,0.19444444444444445,0.3392857142857143,368
1,0,0,0,0,0,0,4.142857142857143,0.06896551724137931,40
0,0,1,0,1,0,0,0.65527950310559,0.052132701421800945,552
0,0,1,0,0,0,0,0.6227758007117438,0.1657142857142857,528
1,0,0,0,2,0,0,0.5981308411214953,0.1328125,370
0,0,1,0,0,0,0,0.029288702928870293,0.7142857142857143,256
0,0,1,0,2,1,0,1.2,0.13725490196078433,242
1,0,0,0,0,0,0,0.932475884244373,0.07586206896551724,628
1,0,0,0,0,0,0,0.23404255319148937,0.030303030303030304,705
0,0,1,0,1,0,0,0.3691275167785235,0.16363636363636364,470
1,0,0,0,0,0,0,0.7083333333333334,0.3,474
0,0,0,0,0,6,0,0.4919786096256685,0.010869565217391304,349
0,0,2,0,0,0,2,0.2479108635097493,0.07865168539325842,465
0,0,0,0,0,6,0,1.5053763440860215,0.017857142857142856,601
1,0,0,0,0,0,0,0.1299638989169675,0.2222222222222222,1289
0,0,1,0,0,0,0,0.36936936936936937,0.032520325203252036,464
1,0,0,0,1,0,0,0.18166089965397925,0.06666666666666667,698
1,0,0,0,0,0,0,0.6378504672897196,0.03663003663003663,716
0,0,1,0,0,0,0,0.31864406779661014,0.09574468085106383,403
1,0,0,0,0,0,0,0.8285714285714286,0.22988505747126436,219
0,0,0,0,0,19,0,0.43636363636363634,0.03333333333333333,438
3,1,1,0,0,0,3,0.3415233415233415,0.014388489208633094,580
0,0,1,0,0,0,0,0.6823104693140795,0.13756613756613756,498
1,0,0,0,0,0,0,0.5660377358490566,0.08666666666666667,438
0,0,1,0,0,0,0,0.2419753086419753,0.061224489795918366,515
0,0,1,0,1,0,0,1.5238095238095237,0.125,69
1,1,0,0,0,0,1,0.7063142437591777,0.02702702702702703,1260
1,0,0,0,0,0,0,0.15659955257270694,0.02857142857142857,525
1,0,1,0,2,0,2,0.49070631970260226,0.056818181818181816,847
1,0,3,0,2,1,1,0.13740458015267176,0.2222222222222222,337
1,0,3,0,0,0,0,1.0530240265120132,0.00944138473642801,2511
1,0,0,0,0,0,0,0.6491228070175439,0.10810810810810811,172
0,0,0,0,0,3,0,0.635593220338983,0.013333333333333334,682
1,0,1,0,1,1,0,1.9340866290018832,0.035053554040895815,1610
1,0,0,0,0,0,0,0.05813953488372093,0.2,151
0,0,1,0,0,0,2,0.5245441795231417,0.13903743315508021,1255
0,0,1,0,0,0,0,0.27802690582959644,0.4032258064516129,317
1,0,1,0,2,0,2,0.1625441696113074,0.043478260869565216,682
0,0,1,0,1,0,0,0.043478260869565216,0.3333333333333333,301
0,0,2,0,1,0,0,0.5008605851979346,0.061855670103092786,898
0,0,1,0,0,0,0,0.07922535211267606,0.044444444444444446,620
4,2,1,0,0,0,1,0.7371937639198218,0.16012084592145015,942
0,0,2,0,0,0,3,0.9645669291338582,0.00816326530612245,511
0,0,1,0,0,0,0,0.05778301886792453,0.061224489795918366,1007
1,0,1,0,2,0,13,0.13908205841446453,0.31,1090
0,0,1,0,0,0,0,0.24584717607973422,0.21621621621621623,421
0,0,1,0,1,0,0,1.4444444444444444,0.1794871794871795,83
1,0,0,0,1,0,0,0.7253012048192771,0.036544850498338874,864
1,0,0,0,0,0,0,7.857142857142857,0.07272727272727272,73
0,0,2,0,0,0,0,0.6361185983827493,0.0635593220338983,641
0,0,1,0,0,0,0,0.7284768211920529,0.15151515151515152,953
0,0,1,0,0,0,0,0.05693950177935943,0.75,316
1,0,0,0,3,0,0,0.23678646934460887,0.044642857142857144,669
0,0,2,0,0,0,0,3.4482758620689653,0.18,176
0,0,1,0,0,0,4,0.22131147540983606,0.15555555555555556,778
1,0,0,0,0,0,0,0.0,,726
0,0,1,0,0,0,0,0.6444444444444445,0.02413793103448276,753
0,0,1,0,1,0,0,0.6728395061728395,0.28440366972477066,323
1,0,0,0,0,0,0,0.4315068493150685,0.031746031746031744,640
0,0,2,0,4,0,1,0.9159663865546218,0.1651376146788991,273
1,0,0,0,0,0,0,0.46443514644351463,0.06306306306306306,368
0,0,1,0,0,0,0,0.20553359683794467,1.8076923076923077,404
1,0,1,0,0,0,3,0.2698412698412698,0.12745098039215685,549
0,0,7,0,0,11,0,0.5766208251473477,0.07495741056218058,1760
0,0,2,0,0,0,0,0.0664451827242525,0.2,354
1,0,1,0,0,0,0,0.25226860254083483,0.08633093525179857,719
0,1,1,0,7,0,0,0.8282051282051283,0.04953560371517028,941
0,0,1,0,0,15,0,0.5260416666666666,0.019801980198019802,322
1,0,0,0,0,0,0,1.3571428571428572,0.10526315789473684,115
1,0,0,0,0,0,0,0.319672131147541,0.02564102564102564,334
0,0,1,0,0,0,3,0.35269709543568467,0.11764705882352941,345
0,0,1,0,0,0,0,1.0838709677419356,0.07738095238095238,686
0,0,1,0,0,0,0,0.6920152091254753,0.07142857142857142,466
1,0,0,0,0,0,0,0.2591362126245847,0.0641025641025641,389
0,0,1,0,0,0,0,4.35,0.05747126436781609,117
1,0,0,0,0,0,0,1.248840803709428,0.0297029702970297,1485
1,0,0,0,0,0,0,0.38461538461538464,0.09,470
1,0,0,0,1,0,0,1.3669354838709677,0.07079646017699115,621
1,0,0,0,0,0,0,0.11282843894899536,0.1232876712328767,1220
0,0,1,0,0,0,0,0.4375,0.0,98
1,0,0,0,0,0,0,0.525691699604743,0.08270676691729323,403
0,0,1,0,0,0,0,1.0512820512820513,0.1951219512195122,93
0,0,2,0,1,0,1,0.2727272727272727,0.05333333333333334,368
0,0,0,0,0,14,0,0.5259259259259259,0.035211267605633804,448
1,0,0,0,0,0,0,0.3995584988962472,0.07734806629834254,669
1,0,2,0,0,0,2,0.8630872483221477,0.02332814930015552,1463
0,0,1,0,0,0,0,0.19834710743801653,0.125,598
1,0,1,0,0,0,0,0.6666666666666666,0.078125,525
1,0,1,0,1,0,0,0.7458333333333333,0.12849162011173185,455
0,0,1,0,0,0,0,0.5447470817120622,0.08571428571428572,431
1,0,0,0,0,0,0,0.408,0.19607843137254902,379
0,0,1,0,0,0,0,2.1578947368421053,0.1951219512195122,79
1,1,0,0,2,0,0,0.02905811623246493,0.20689655172413793,1046
0,0,1,0,0,0,0,0.7715231788079471,0.08798283261802575,1128
0,0,1,0,0,0,0,0.8,0.014705882352941176,161
1,0,0,0,0,0,0,0.05,1.6666666666666667,138
0,0,1,0,0,0,0,0.5136986301369864,0.02666666666666667,473
1,0,1,0,0,0,0,0.2360655737704918,0.1527777777777778,399
0,0,1,0,0,0,0,0.20945945945945946,0.06451612903225806,549
0,0,1,0,0,0,2,0.5366795366795367,0.12949640287769784,838
0,0,5,0,10,0,4,1.4529236868186324,0.06070941336971351,3208
1,0,0,0,0,0,0,0.25572519083969464,0.1044776119402985,355
0,0,0,0,1,5,0,1.8148148148148149,0.025510204081632654,343
0,0,1,0,2,0,0,1.7966101694915255,0.07547169811320754,186
1,0,0,0,1,0,0,0.8311111111111111,0.08021390374331551,444
1,0,0,0,1,0,0,0.985239852398524,0.033707865168539325,656
0,0,1,0,0,0,0,1.3223443223443223,0.036011080332409975,652
0,1,1,0,0,0,0,0.25675675675675674,0.15789473684210525,128
1,0,0,0,0,0,2,0.49736842105263157,0.18518518518518517,618
0,0,1,0,0,0,0,0.04230118443316413,0.08,622
1,1,0,0,0,0,23,0.5482233502538071,0.0787037037037037,971
1,0,0,0,0,0,2,0.42441860465116277,0.1095890410958904,262
0,0,2,0,1,0,0,1.5642023346303502,0.08955223880597014,718
0,0,1,0,0,0,0,0.022872827081427266,0.24,1129
1,1,2,0,0,0,0,1.0304347826086957,0.03375527426160337,487
0,1,1,0,1,0,0,0.15789473684210525,0.6344086021505376,787
2,0,2,0,0,0,0,0.8126582278481013,0.06438213914849429,2270
0,0,1,0,0,33,0,0.0883054892601432,0.43243243243243246,760
0,0,1,0,0,0,0,0.9331941544885177,0.013422818791946308,940
0,0,1,0,0,0,0,0.5802816901408451,0.043689320388349516,580
0,0,1,0,5,0,0,1.376543209876543,0.14573991031390135,859
0,0,2,0,0,0,0,0.7905982905982906,0.2702702702702703,483
0,0,1,0,0,0,0,0.20689655172413793,0.015151515151515152,392
1,0,3,0,0,0,0,0.40828402366863903,0.07246376811594203,260
1,0,0,0,1,0,0,0.3448275862068966,0.1375,352
1,0,5,0,0,0,0,0.7170542635658915,0.10270270270270271,514
1,0,0,0,0,0,0,0.3728813559322034,0.0371900826446281,1805
0,0,1,0,0,0,0,0.07035928143712575,0.0425531914893617,732
1,0,1,0,2,0,0,1.4408060453400504,0.043706293706293704,1019
0,0,0,0,1,24,1,1.551948051948052,0.02510460251046025,487
0,0,1,0,0,0,2,0.44150943396226416,0.1794871794871795,417
0,0,6,0,0,0,0,1.275294117647059,0.19557195571955718,1206
2,0,0,0,0,0,0,0.9655172413793104,0.02922077922077922,644
0,0,1,0,0,0,0,2.3333333333333335,0.9285714285714286,42
0,0,1,0,0,0,0,0.1053268765133172,0.08045977011494253,924
0,0,1,0,2,0,0,0.0,,14
0,0,4,0,0,0,1,0.3987341772151899,0.1388888888888889,1051
0,0,1,0,0,0,0,0.08677685950413223,0.40476190476190477,548
0,0,1,0,1,0,0,0.20833333333333334,0.07058823529411765,509
0,0,1,0,0,0,1,0.5166666666666667,0.25806451612903225,158
0,0,1,0,0,0,1,0.06595995288574794,0.35714285714285715,937
