primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,CAMPAIGN_LOST,Totals
0,0,0,0,0,0,0,0.7078651685393258,0.0,STNL to BP,152
0,0,0,0,0,0,0,0.3877551020408163,0.05263157894736842,STNL to BP,73
0,0,0,0,0,0,0,0.06315789473684211,0.0,STNL to BP,101
0,0,0,0,0,0,0,0.0,,STNL to BP,55
0,0,0,0,0,0,0,0.8481012658227848,0.029850746268656716,BP to STH,192
0,0,0,0,0,0,0,0.0,inf,STNL to BP,63
0,0,0,0,0,0,0,0.028985507246376812,0.0,STNL to BP,71
0,0,0,0,0,0,0,0.18421052631578946,0.07142857142857142,STNL to BP,91
0,0,0,0,0,0,0,0.0,,STNL to BP,2
0,0,0,0,0,0,0,0.3333333333333333,0.0,STNL to BP,83
0,0,0,0,0,0,0,0.20454545454545456,0.0,STNL to BP,55
0,0,0,0,0,0,0,0.08121827411167512,0.0,STNL to BP,214
0,0,0,0,0,0,0,0.19791666666666666,0.05263157894736842,STNL to BP,116
0,0,0,0,0,0,0,0.42105263157894735,0.0,STNL to BP,81
0,0,0,0,0,0,0,0.391304347826087,0.037037037037037035,BP to STH,98
0,0,0,0,0,0,0,0.0,,STNL to BP,9
0,0,0,0,0,0,0,0.2077922077922078,0.375,BP to STH,109
0,0,0,0,0,0,0,0.05660377358490566,0.0,STNL to BP,56
0,0,0,0,0,0,0,0.09375,0.0,STNL to BP,36
0,0,0,0,0,0,0,0.030612244897959183,0.0,STNL to BP,101
0,0,0,0,0,0,0,0.034482758620689655,0.0,STNL to BP,90
0,0,0,0,0,0,0,0.05405405405405406,0.0,STNL to BP,39
0,0,0,0,0,0,0,0.07407407407407407,0.0,STNL to BP,58
0,0,0,0,0,0,0,0.0,,STNL to BP,65
0,0,0,0,0,0,0,0.5102040816326531,0.1,STNL to BP,157
1,0,0,0,0,0,0,1.4074074074074074,0.0,STNL to BP,140
0,0,0,0,0,0,0,1.7391304347826086,0.08125,BP to STH,266
0,0,0,0,0,0,1,1.315217391304348,0.049586776859504134,STNL to BP,224
0,0,0,0,0,0,0,0.47058823529411764,0.125,STNL to BP,29
0,0,0,0,0,0,0,0.07234042553191489,0.0,STNL to BP,252
0,0,0,0,0,0,0,0.027777777777777776,0.0,STNL to BP,38
0,0,0,0,0,0,0,0.21052631578947367,0.0,STNL to BP,71
0,0,0,0,0,0,0,0.5238095238095238,0.0,STNL to BP,65
0,0,0,0,0,0,0,0.07981220657276995,0.058823529411764705,STNL to BP,232
0,0,0,0,0,0,0,0.8444444444444444,0.0,STNL to BP,84
0,0,0,0,0,0,0,0.0,,STNL to BP,37
0,0,0,0,0,0,0,0.0,,STNL to BP,120
0,0,0,0,0,0,0,0.04950495049504951,0.0,STNL to BP,111
0,0,0,0,0,0,0,0.0,,STNL to BP,96
0,0,0,0,0,0,0,0.0,,STNL to BP,39
0,0,0,0,0,0,0,1.119047619047619,0.028368794326241134,STNL to BP,274
0,0,0,0,0,0,0,0.6181818181818182,0.0,STNL to BP,91
0,0,0,0,0,0,0,0.6274509803921569,0.0,STNL to BP,166
0,0,0,0,0,0,0,0.09239130434782608,0.058823529411764705,STNL to BP,203
0,0,0,0,0,0,0,0.0,,STNL to BP,40
0,0,0,0,0,0,0,1.1428571428571428,0.0,STNL to BP,16
0,0,0,0,0,0,0,0.23333333333333334,0.07142857142857142,STNL to BP,76
0,0,0,0,0,0,0,0.0,,STNL to BP,6
0,0,0,0,0,3,0,0.22448979591836735,0.06060606060606061,BP to STH,190
0,0,0,0,0,0,0,0.0,,STNL to BP,5
0,0,0,0,0,0,0,0.0,,STNL to BP,13
0,0,0,0,0,0,0,0.0,,STNL to BP,45
0,0,0,0,1,1,0,0.43956043956043955,0.075,STNL to BP,157
0,0,0,0,1,0,0,0.8095238095238095,0.058823529411764705,STNL to BP,120
0,0,0,0,0,0,0,0.5555555555555556,0.0,STNL to BP,28
0,0,0,0,0,0,0,0.22727272727272727,0.0,STNL to BP,83
0,0,0,0,0,0,0,0.1927710843373494,0.0,STNL to BP,99
0,0,0,0,0,0,0,,,STNL to BP,1
0,0,0,0,0,0,0,0.13178294573643412,0.11764705882352941,STNL to BP,148
0,0,0,0,0,0,0,,,STNL to BP,1
0,0,0,0,0,0,0,0.11864406779661017,0.0,STNL to BP,67
0,0,0,0,0,0,0,0.35384615384615387,0.043478260869565216,STNL to BP,99
0,0,0,0,0,0,0,0.008771929824561403,0.0,STNL to BP,115
0,0,0,0,0,0,0,0.2631578947368421,0.0,STNL to BP,168
1,0,1,0,1,0,0,0.839622641509434,0.033707865168539325,BP to STH,339
0,0,0,0,1,0,0,,,STNL to BP,2
0,0,0,0,0,0,0,0.5544554455445545,0.07142857142857142,STNL to BP,161
0,0,0,0,0,0,0,0.0297029702970297,0.0,STNL to BP,106
0,0,0,0,0,0,0,0.06097560975609756,0.0,STNL to BP,88
0,0,0,0,0,0,0,0.12727272727272726,0.0,STNL to BP,63
0,0,0,0,0,0,0,0.2978723404255319,0.21428571428571427,STNL to BP,64
0,0,1,0,0,0,0,0.6078431372549019,0.04838709677419355,STNL to BP,172
0,0,0,0,0,0,0,0.0,,STNL to BP,21
0,0,0,0,0,0,0,,,STNL to BP,5
0,0,0,0,0,0,0,0.0,,STNL to BP,59
0,0,0,0,0,0,0,,,STNL to BP,1
0,0,0,0,0,0,0,0.19047619047619047,0.0,STNL to BP,50
0,0,0,0,0,0,0,,,STNL to BP,1
0,0,0,0,0,0,0,0.05555555555555555,0.0,STNL to BP,190
0,0,0,0,0,0,0,0.8461538461538461,0.022727272727272728,STNL to BP,100
0,0,0,0,0,0,2,0.37815126050420167,0.08888888888888889,BP to STH,172
0,0,0,0,1,0,0,0.7307692307692307,0.0,STNL to BP,47
0,0,0,0,0,0,0,0.21052631578947367,0.0,STNL to BP,140
0,0,0,0,0,0,0,0.47692307692307695,0.06451612903225806,STNL to BP,100
0,0,1,0,0,0,1,0.9212598425196851,0.042735042735042736,BP to STH,302
0,0,0,0,0,0,0,0.10810810810810811,0.0,STNL to BP,41
0,0,0,0,0,0,0,0.056818181818181816,0.0,STNL to BP,93
0,0,0,0,0,0,0,0.13953488372093023,0.0,STNL to BP,49
0,0,0,0,0,0,0,0.20754716981132076,0.22727272727272727,STNL to BP,137
0,0,0,0,0,0,0,0.088,0.0,STNL to BP,137
0,0,0,0,0,0,0,0.056666666666666664,0.0,STNL to BP,318
0,0,0,0,0,0,0,0.0,,STNL to BP,60
0,0,0,0,0,0,0,0.0851063829787234,0.0,STNL to BP,53
0,0,0,0,0,0,0,0.08163265306122448,0.0,STNL to BP,55
0,0,0,0,0,0,0,1.0769230769230769,0.0,STNL to BP,29
0,0,0,0,0,0,0,0.1,0.0,STNL to BP,56
0,0,0,0,0,0,0,,,STNL to BP,1
0,0,1,0,0,0,0,0.32903225806451614,0.0392156862745098,STNL to BP,211
0,0,1,0,0,0,1,0.06818181818181818,0.0,STNL to BP,50
0,0,0,0,0,0,0,0.3114754098360656,0.05263157894736842,STNL to BP,83
0,0,0,0,0,0,0,0.017857142857142856,0.0,STNL to BP,58
1,0,0,0,0,0,0,0.2872340425531915,0.037037037037037035,STNL to BP,128
0,0,0,0,0,0,0,0.8620689655172413,0.01,STNL to BP,217
0,1,0,0,0,0,0,0.1368421052631579,0.07692307692307693,STNL to BP,111
0,0,0,0,0,0,0,0.15384615384615385,0.0,STNL to BP,16
0,0,0,0,0,0,0,0.06779661016949153,0.25,STNL to BP,64
0,0,0,0,0,0,0,0.48148148148148145,0.07692307692307693,STNL to BP,44
0,0,0,0,0,0,0,0.06437768240343347,0.0,STNL to BP,249
0,0,0,0,0,0,0,2.188679245283019,0.008620689655172414,STNL to BP,172
0,0,0,0,0,0,0,,,STNL to BP,5
0,0,0,0,0,0,0,0.0,,STNL to BP,41
0,0,0,0,0,0,0,0.07878787878787878,0.0,STNL to BP,179
0,0,0,0,0,0,0,0.0,,STNL to BP,41
0,0,0,0,0,0,0,0.5943396226415094,0.12698412698412698,STNL to BP,178
0,0,0,0,0,0,0,0.05084745762711865,0.0,STNL to BP,64
0,0,0,0,0,0,0,0.4117647058823529,0.0,STNL to BP,72
0,0,0,0,0,0,0,0.3142857142857143,0.045454545454545456,STNL to BP,96
0,0,0,0,0,0,0,0.0,,STNL to BP,37
0,0,0,0,1,0,3,0.02702702702702703,0.0,STNL to BP,118
0,0,0,0,0,0,0,0.11475409836065574,0.0,STNL to BP,68
0,0,0,0,0,0,0,0.0,,STNL to BP,36
0,0,0,0,0,0,0,0.6,0.0,STNL to BP,11
0,0,0,0,0,0,0,,,STNL to BP,4
0,0,1,0,0,0,1,0.0703125,0.0,STNL to BP,142
0,0,0,0,0,0,0,0.09433962264150944,0.0,STNL to BP,58
0,0,0,0,1,0,0,0.03125,0.0,STNL to BP,124
0,0,0,0,0,0,0,0.2653061224489796,0.0,STNL to BP,63
0,0,0,0,0,0,0,0.03932584269662921,0.0,STNL to BP,185
0,0,0,0,0,0,0,0.06222222222222222,0.0,STNL to BP,240
0,0,0,0,0,0,0,0.07142857142857142,0.0,STNL to BP,31
0,0,0,0,0,0,0,0.04395604395604396,0.0,STNL to BP,95
0,0,0,0,0,0,0,0.09259259259259259,0.0,STNL to BP,60
0,0,0,0,0,0,0,0.1,0.0,STNL to BP,57
0,0,0,0,0,0,0,0.3333333333333333,0.0,STNL to BP,34
0,0,0,0,0,0,0,0.36363636363636365,0.0625,STNL to BP,126
0,0,0,0,0,0,0,0.6206896551724138,0.05555555555555555,BP to STH,48
0,0,0,0,0,0,0,0.18134715025906736,0.08571428571428572,STNL to BP,231
0,0,0,0,0,0,0,0.7321428571428571,0.0,STNL to BP,107
0,0,0,0,0,1,0,0.6222222222222222,0.03571428571428571,STNL to BP,91
0,0,0,0,0,0,0,0.32786885245901637,0.15,STNL to BP,86
0,0,0,0,0,0,0,0.11594202898550725,0.0,STNL to BP,78
0,0,0,0,0,0,0,0.11705685618729098,0.08571428571428572,BP to STH,343
0,0,0,0,0,0,0,0.27,0.037037037037037035,STNL to BP,135
0,0,0,0,0,0,0,1.0,0.0,STNL to BP,5
0,0,0,0,0,0,0,0.45454545454545453,0.09333333333333334,STNL to BP,258
0,0,0,0,0,0,0,0.0379746835443038,0.0,STNL to BP,85
0,0,0,0,0,0,0,0.0,,STNL to BP,34
0,0,0,0,0,0,0,0.05555555555555555,0.0,STNL to BP,115
0,0,0,0,0,0,0,1.0833333333333333,0.18461538461538463,STNL to BP,137
0,0,0,0,1,0,0,0.10204081632653061,0.4,STNL to BP,61
0,0,0,0,0,0,0,0.2361111111111111,0.17647058823529413,STNL to BP,94
0,0,0,0,0,0,1,0.9117647058823529,0.07526881720430108,BP to STH,204
0,0,0,0,0,0,0,0.08695652173913043,0.0,STNL to BP,51
0,0,0,0,0,0,0,0.0,,STNL to BP,48
0,0,0,0,0,0,0,0.22666666666666666,0.0,STNL to BP,92
0,0,0,0,0,0,0,0.015873015873015872,0.0,STNL to BP,65
0,0,0,0,0,0,0,0.2,0.0,STNL to BP,67
0,0,0,0,0,0,0,0.42,0.0,STNL to BP,73
0,0,0,0,0,0,0,0.0,,STNL to BP,88
0,0,0,0,0,0,0,0.0,inf,STNL to BP,77
0,0,0,0,0,0,0,0.18421052631578946,0.0,STNL to BP,90
0,0,0,0,0,0,1,0.10975609756097561,0.1111111111111111,STNL to BP,94
0,0,0,0,0,0,0,0.125,0.0,STNL to BP,54
0,0,0,0,0,0,0,0.40217391304347827,0.1891891891891892,STNL to BP,136
0,0,0,0,0,0,0,2.4545454545454546,0.037037037037037035,STNL to BP,40
0,0,0,0,0,0,0,0.3181818181818182,0.03571428571428571,STNL to BP,118
0,0,0,0,0,0,0,0.23880597014925373,0.125,STNL to BP,194
0,0,0,0,0,0,0,0.2222222222222222,0.0,STNL to BP,33
0,0,0,0,0,0,0,0.0,,STNL to BP,33
0,0,0,0,0,0,0,0.4482758620689655,0.03076923076923077,STNL to BP,213
0,0,0,0,0,0,0,0.5,1.0,STNL to BP,9
0,0,0,0,0,0,0,0.03048780487804878,0.0,STNL to BP,171
0,0,0,0,0,0,0,0.19230769230769232,0.3,STNL to BP,66
0,0,0,0,0,0,0,0.0,,STNL to BP,4
0,0,0,0,0,0,0,0.8333333333333334,0.0,STNL to BP,13
0,0,0,0,0,0,0,0.07142857142857142,0.0,STNL to BP,61
0,0,0,0,0,0,0,0.050505050505050504,0.0,STNL to BP,104
0,0,0,0,1,0,0,0.29411764705882354,0.05,STNL to BP,101
0,0,0,0,0,0,0,0.0,,STNL to BP,28
0,0,0,0,0,0,0,0.3508771929824561,0.025,STNL to BP,155
0,0,0,0,0,0,0,0.4117647058823529,0.2857142857142857,STNL to BP,27
0,0,0,0,1,0,0,1.0909090909090908,0.022727272727272728,STNL to BP,259
0,0,0,0,0,0,0,0.0625,0.0,STNL to BP,38
0,0,0,0,0,0,0,0.13761467889908258,0.0,STNL to BP,125
0,0,0,0,0,0,0,0.12244897959183673,0.0,STNL to BP,55
0,0,0,0,0,0,0,0.30434782608695654,0.0,STNL to BP,95
0,0,0,0,0,0,0,0.01327433628318584,0.0,STNL to BP,230
0,0,0,0,0,0,0,0.6666666666666666,0.0,STNL to BP,5
0,0,0,0,0,0,0,0.3333333333333333,0.0,STNL to BP,12
0,0,0,0,0,0,0,0.0,,STNL to BP,47
0,0,0,0,0,0,0,0.23809523809523808,0.0,STNL to BP,53
0,0,0,0,0,0,0,0.07142857142857142,0.0,STNL to BP,62
0,0,0,0,0,0,0,0.42105263157894735,0.0,STNL to BP,28
0,0,0,0,0,0,0,0.19148936170212766,0.5555555555555556,BP to STH,62
0,0,0,0,0,0,0,0.09722222222222222,0.0,STNL to BP,158
0,0,0,0,0,0,0,0.047619047619047616,0.0,STNL to BP,45
0,0,0,0,0,0,0,0.046153846153846156,0.2222222222222222,STNL to BP,206
0,0,0,0,0,0,0,0.0967741935483871,0.0,STNL to BP,102
0,0,1,0,0,0,0,1.0,0.0,BP to STH,13
0,0,0,0,0,0,2,0.0784313725490196,0.0,BP to STH,113
0,0,0,0,0,0,0,0.0425531914893617,0.0,STNL to BP,49
0,0,1,0,0,0,0,0.15079365079365079,0.0,BP to STH,166
0,0,0,0,0,0,0,0.07142857142857142,0.0,STNL to BP,61
0,0,0,0,0,0,0,0.28735632183908044,0.0,STNL to BP,115
0,0,0,0,0,0,0,0.6923076923076923,0.0,STNL to BP,177
0,0,0,0,0,0,0,0.6071428571428571,0.0,STNL to BP,91
0,0,0,0,0,0,0,0.1388888888888889,0.0,STNL to BP,42
0,0,0,0,0,0,0,0.475,0.0,STNL to BP,120
0,0,0,0,0,0,1,0.44,0.13636363636363635,STNL to BP,84
0,0,0,0,0,0,0,0.0,,STNL to BP,3
0,0,0,0,0,0,0,0.21333333333333335,0.0625,BP to STH,95
0,0,0,0,0,0,0,,,STNL to BP,2
0,0,0,0,0,0,0,0.021739130434782608,0.0,STNL to BP,49
0,0,0,0,0,0,1,0.375,0.0380952380952381,STNL to BP,394
0,0,0,0,0,0,0,0.0,,STNL to BP,39
0,0,0,0,0,0,0,0.0,,STNL to BP,72
0,0,0,0,0,0,0,0.06976744186046512,0.0,STNL to BP,95
0,0,0,0,0,0,0,0.0,,STNL to BP,56
0,0,0,0,0,0,0,0.028985507246376812,0.0,STNL to BP,71
0,0,0,0,0,0,0,0.3761467889908257,0.0,STNL to BP,301
0,0,0,0,0,0,0,0.41379310344827586,0.10416666666666667,STNL to BP,210
0,0,0,0,0,2,0,2.073170731707317,0.08235294117647059,BP to STH,277
0,0,0,0,0,0,0,0.5325443786982249,0.044444444444444446,BP to STH,311
0,0,0,0,0,0,0,0.05759162303664921,0.0,STNL to BP,203
0,0,0,0,0,0,0,0.05319148936170213,0.2,STNL to BP,102
0,0,0,0,0,0,0,0.31746031746031744,0.05,STNL to BP,84
0,0,0,0,0,0,0,0.25396825396825395,0.0625,STNL to BP,81
0,0,0,0,0,0,0,0.02127659574468085,0.0,STNL to BP,50
0,0,1,0,0,0,1,0.1919191919191919,0.0,STNL to BP,238
0,0,0,0,0,0,0,0.24390243902439024,0.0,STNL to BP,51
0,0,0,0,0,0,0,0.0,,STNL to BP,35
0,0,0,0,0,0,0,0.0,,STNL to BP,3
0,0,0,0,0,0,0,0.24742268041237114,0.0,STNL to BP,124
1,0,0,0,0,0,0,0.039603960396039604,0.0,BP to STH,172
0,0,0,0,0,0,0,0.0,,STNL to BP,9
0,0,0,0,0,0,0,0.007462686567164179,1.0,STNL to BP,145
0,0,0,0,0,0,0,0.2,0.0,STNL to BP,6
0,0,0,0,0,0,0,0.3,0.0,STNL to BP,14
0,0,0,0,0,0,0,0.09322033898305085,0.2727272727272727,STNL to BP,135
0,0,0,0,0,0,0,0.0,,STNL to BP,47
0,0,0,0,0,0,0,0.030303030303030304,0.5,STNL to BP,69
0,0,0,0,0,0,0,1.056,0.0,STNL to BP,258
0,0,0,0,0,0,0,0.1724137931034483,0.0,STNL to BP,34
0,0,0,0,0,0,1,1.198581560283688,0.04142011834319527,STNL to BP,351
0,0,0,0,0,0,0,0.203125,0.07692307692307693,STNL to BP,94
0,0,1,0,0,0,1,0.04716981132075472,0.6,BP to STH,118
0,0,0,0,0,0,0,0.35294117647058826,0.0,STNL to BP,70
0,0,0,0,0,0,0,0.5918367346938775,0.06896551724137931,STNL to BP,81
0,0,0,0,0,0,0,0.19230769230769232,0.0,STNL to BP,32
0,0,0,0,0,0,0,,,STNL to BP,4
0,0,0,0,0,0,0,0.08196721311475409,0.0,STNL to BP,66
0,0,0,0,0,0,0,0.045454545454545456,0.0,STNL to BP,46
0,0,0,0,0,0,0,0.4318181818181818,0.0,STNL to BP,63
0,0,0,0,0,0,0,0.9230769230769231,0.03333333333333333,STNL to BP,127
0,0,0,0,0,0,0,0.06593406593406594,0.0,STNL to BP,97
0,0,0,0,0,0,0,0.0,,STNL to BP,2
0,0,0,0,0,0,0,0.12101910828025478,0.0,STNL to BP,179
0,0,0,0,0,0,0,0.02040816326530612,0.0,STNL to BP,50
0,0,0,0,0,0,0,1.5555555555555556,0.0,STNL to BP,73
0,0,0,0,0,0,0,0.07317073170731707,0.0,STNL to BP,135
0,0,0,0,0,0,0,0.024390243902439025,1.0,STNL to BP,44
0,0,0,0,0,0,0,0.0,,STNL to BP,45
0,0,0,0,0,0,1,0.14285714285714285,0.0,STNL to BP,89
2,0,0,0,0,0,0,0.3787878787878788,0.08,BP to STH,99
0,0,0,0,0,0,0,0.23711340206185566,0.0,STNL to BP,120
0,0,0,0,0,0,0,0.0,,STNL to BP,50
0,0,0,0,0,0,0,0.0,,STNL to BP,8
0,0,0,0,0,0,0,0.012048192771084338,0.0,STNL to BP,169
0,0,0,0,0,0,0,1.3333333333333333,0.0,STNL to BP,9
0,0,0,0,0,0,0,0.0,,STNL to BP,12
0,0,0,0,0,0,0,0.26666666666666666,0.0,STNL to BP,40
0,0,0,0,0,0,0,0.07608695652173914,0.0,STNL to BP,100
0,0,0,0,0,0,0,1.8,0.0,STNL to BP,19
0,0,0,0,0,0,0,0.6341463414634146,0.02564102564102564,STNL to BP,204
0,0,0,0,0,0,0,0.01694915254237288,0.0,STNL to BP,60
0,0,0,0,0,0,0,0.0,,STNL to BP,85
0,0,0,0,0,0,0,0.2962962962962963,0.0,STNL to BP,70
0,0,0,0,0,0,0,0.0,,STNL to BP,39
0,0,0,0,0,0,0,0.37333333333333335,0.0,STNL to BP,105
0,0,1,0,0,0,0,0.047619047619047616,0.0,STNL to BP,45
0,0,0,0,0,0,0,0.09302325581395349,0.0,STNL to BP,48
0,0,0,0,0,0,0,0.2807017543859649,0.0,STNL to BP,76
0,0,0,0,0,0,0,0.411214953271028,0.0,STNL to BP,153
0,0,0,0,0,0,0,0.0,,STNL to BP,39
0,0,0,0,0,0,0,0.3300970873786408,0.0,STNL to BP,143
0,0,0,0,0,0,0,0.13636363636363635,0.3333333333333333,STNL to BP,52
0,0,0,0,0,0,0,0.04838709677419355,0.0,BP to STH,67
0,0,0,0,0,0,2,0.04435483870967742,0.09090909090909091,STNL to BP,268
0,0,0,0,0,0,0,0.03361344537815126,0.0,STNL to BP,124
0,0,0,0,0,0,0,0.3333333333333333,0.0,STNL to BP,38
0,0,0,0,0,0,0,0.0,,STNL to BP,1
0,0,0,0,0,0,0,15.0,0.13333333333333333,STNL to BP,20
0,0,0,0,0,0,0,,,STNL to BP,1
0,0,0,0,0,0,0,0.0,,STNL to BP,43
0,0,0,0,0,0,0,0.10666666666666667,0.125,STNL to BP,86
0,0,0,0,0,0,0,,,STNL to BP,3
0,0,0,0,0,0,0,0.6521739130434783,0.0,STNL to BP,76
0,0,0,0,0,0,0,0.0,,STNL to BP,42
0,0,0,0,0,0,0,0.175,0.14285714285714285,STNL to BP,50
0,0,0,0,0,0,0,0.10810810810810811,0.0,STNL to BP,42
0,0,0,0,0,0,0,0.3924050632911392,0.03225806451612903,STNL to BP,115
0,0,0,0,0,0,0,0.0379746835443038,0.0,STNL to BP,83
0,0,0,0,0,0,0,1.0,0.0,STNL to BP,11
0,0,0,0,0,0,0,1.1428571428571428,0.03125,STNL to BP,64
0,0,0,0,0,0,0,1.1111111111111112,0.03333333333333333,STNL to BP,116
0,0,0,0,0,0,0,0.26,0.0,STNL to BP,127
0,0,0,0,0,0,0,0.03225806451612903,0.0,STNL to BP,98
0,0,0,0,0,0,0,0.2692307692307692,0.0,STNL to BP,66
0,0,0,0,0,0,0,0.0,,STNL to BP,49
0,0,0,0,0,0,0,0.6593406593406593,0.0,STNL to BP,152
0,0,0,0,0,0,0,0.07272727272727272,0.5,STNL to BP,62
0,0,0,0,0,0,0,0.38636363636363635,0.0,STNL to BP,122
0,0,0,0,0,0,0,0.02040816326530612,0.0,STNL to BP,50
0,0,0,0,0,0,0,0.5555555555555556,0.12,BP to STH,74
0,0,0,0,0,0,0,0.057971014492753624,0.0,STNL to BP,74
0,0,0,0,0,0,0,0.3448275862068966,0.0,STNL to BP,81
0,0,0,0,0,0,0,0.022727272727272728,0.0,STNL to BP,47
0,0,0,0,0,0,0,0.3269230769230769,0.0,STNL to BP,69
0,0,0,0,0,0,0,,,STNL to BP,8
0,0,0,0,1,0,0,0.0,,STNL to BP,13
0,0,0,0,0,0,0,3.8333333333333335,0.024844720496894408,STNL to BP,209
0,0,0,0,0,0,0,0.2,0.0,STNL to BP,138
0,0,0,0,0,0,0,0.06060606060606061,0.0,STNL to BP,36
1,0,0,0,0,0,0,0.4411764705882353,0.08888888888888889,STNL to BP,186
0,0,0,0,0,0,0,2.0,0.0,STNL to BP,3
0,0,0,0,0,0,0,0.12244897959183673,0.0,STNL to BP,58
0,0,0,0,0,0,0,0.2222222222222222,0.0,STNL to BP,11
0,0,0,0,0,0,0,0.07575757575757576,0.0,STNL to BP,91
0,0,0,0,0,0,0,0.15384615384615385,0.0,STNL to BP,61
0,0,0,0,0,0,0,0.0,,STNL to BP,1
0,0,0,0,0,0,0,0.0975609756097561,0.0,STNL to BP,46
0,0,0,0,0,0,0,0.2033898305084746,0.0,STNL to BP,72
0,0,0,0,0,0,0,0.5384615384615384,0.0,STNL to BP,83
0,0,0,0,0,0,0,0.08163265306122448,0.0,STNL to BP,107
0,0,0,0,0,0,0,1.375,0.0,STNL to BP,76
0,0,0,0,0,0,1,0.1,0.0,STNL to BP,58
0,0,0,0,0,0,0,0.01639344262295082,0.0,STNL to BP,125
0,0,0,0,0,0,0,1.3333333333333333,0.0,STNL to BP,78
0,0,0,0,0,0,0,0.0,,STNL to BP,12
0,0,0,0,0,0,0,0.6666666666666666,0.0,STNL to BP,11
0,0,0,0,0,0,0,0.0,,STNL to BP,54
0,0,0,0,0,0,1,0.26582278481012656,0.0,STNL to BP,105
0,0,0,0,0,0,0,0.42857142857142855,0.0,STNL to BP,34
0,0,0,0,0,0,0,0.05263157894736842,1.0,STNL to BP,43
0,0,0,0,0,0,0,0.7906976744186046,0.04411764705882353,STNL to BP,157
0,0,0,0,0,0,0,0.0,,STNL to BP,4
0,0,0,0,0,0,0,0.20754716981132076,0.09090909090909091,STNL to BP,68
0,0,0,0,0,0,0,0.04918032786885246,0.0,STNL to BP,66
0,0,0,0,0,0,0,0.02040816326530612,0.0,STNL to BP,50
0,0,0,0,0,0,0,0.2727272727272727,0.3333333333333333,STNL to BP,17
0,0,0,0,0,0,0,0.25,0.0,STNL to BP,56
0,0,0,0,0,0,0,1.358974358974359,0.018867924528301886,STNL to BP,93
0,0,0,0,0,0,0,0.09090909090909091,0.14285714285714285,STNL to BP,88
0,0,0,0,0,0,0,0.0,,STNL to BP,1
0,0,0,0,0,0,0,0.0,,STNL to BP,118
0,0,0,0,0,0,0,,,STNL to BP,6
0,0,0,0,0,0,0,1.8461538461538463,0.020833333333333332,STNL to BP,150
0,0,0,0,0,7,0,0.16877637130801687,0.15,STNL to BP,320
0,0,0,0,0,0,0,0.09523809523809523,0.8333333333333334,STNL to BP,75
0,0,0,0,0,0,0,0.09259259259259259,0.0,STNL to BP,61
0,0,0,0,0,0,0,0.05555555555555555,0.0,STNL to BP,38
0,0,0,0,0,0,0,0.16363636363636364,0.0,STNL to BP,65
0,0,0,0,0,0,0,0.0763888888888889,0.0,STNL to BP,155
0,0,0,0,0,0,0,0.4666666666666667,0.0,STNL to BP,23
