primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,CAMPAIGN_LOST,Totals
0,0,0,0,0,0,1,1.1121495327102804,0.01680672268907563,BP to STH,266
0,0,0,0,0,0,2,0.05042016806722689,0.3333333333333333,STNL to BP,131
0,0,2,0,0,0,0,0.8241469816272966,0.009554140127388535,STNL to BP,707
0,0,0,0,0,0,0,0.2727272727272727,0.0,STNL to BP,88
0,0,0,0,0,0,0,0.574468085106383,0.037037037037037035,STNL to BP,83
0,0,0,0,0,0,0,0.3888888888888889,0.02197802197802198,STNL to BP,348
0,0,0,0,0,0,0,0.1568627450980392,0.25,STNL to BP,63
0,0,1,0,1,0,3,0.5641025641025641,0.045454545454545456,STNL to BP,506
0,0,1,0,0,0,3,0.05405405405405406,0.4,STNL to BP,313
0,0,0,0,0,7,0,1.0569948186528497,0.05392156862745098,STNL to BP,463
0,0,1,0,0,0,1,0.2540983606557377,0.0,STNL to BP,173
0,0,0,0,1,12,0,1.003690036900369,0.09191176470588236,STNL to BP,673
0,0,1,0,0,0,0,0.08333333333333333,0.16666666666666666,STNL to BP,164
0,0,0,0,0,0,3,0.25925925925925924,0.023809523809523808,STNL to BP,208
1,0,1,0,0,0,0,0.10215053763440861,0.05263157894736842,STNL to BP,212
0,0,0,0,2,0,0,0.09090909090909091,0.0,STNL to BP,63
0,0,0,0,0,0,4,0.23684210526315788,0.09722222222222222,STNL to BP,535
0,0,0,0,0,0,0,0.020833333333333332,0.0,STNL to BP,106
0,0,0,0,1,0,0,0.4375,0.0,STNL to BP,136
0,0,0,0,0,1,0,0.09345794392523364,0.0,STNL to BP,219
0,0,0,0,0,1,0,2.3823529411764706,0.024691358024691357,BP to STH,241
0,0,0,0,0,0,0,0.10344827586206896,0.0,STNL to BP,129
0,0,0,0,0,2,0,0.9230769230769231,0.08333333333333333,STNL to BP,116
0,0,0,0,0,3,0,0.18292682926829268,0.2,BP to STH,106
0,0,0,0,0,0,0,0.20353982300884957,0.08695652173913043,STNL to BP,153
0,0,0,0,0,0,2,0.07575757575757576,0.0,STNL to BP,146
0,0,0,0,0,0,0,0.9968152866242038,0.04792332268370607,STNL to BP,678
0,0,0,0,0,0,0,0.23469387755102042,0.0,STNL to BP,247
0,0,0,0,0,0,1,0.08035714285714286,0.0,STNL to BP,127
0,0,1,0,0,0,0,0.8263888888888888,0.05042016806722689,STNL to BP,276
0,0,0,0,0,0,0,0.08661417322834646,0.09090909090909091,STNL to BP,145
0,0,0,0,0,1,2,0.4847457627118644,0.06293706293706294,STNL to BP,507
0,0,0,0,0,3,0,2.311111111111111,0.0673076923076923,STNL to BP,331
0,0,0,0,7,0,6,0.4608695652173913,0.1320754716981132,BP to STH,451
0,0,0,0,3,0,0,0.3225806451612903,0.06666666666666667,STNL to BP,135
0,0,0,0,0,8,12,0.7591240875912408,0.14423076923076922,STNL to BP,946
