primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,Totals
0,0,0,0,0,0,0,0.22413793103448276,0.0,125
0,0,0,0,0,0,0,0.27980922098569155,0.045454545454545456,854
0,0,1,0,0,0,0,0.3549848942598187,0.06808510638297872,935
0,0,0,0,0,0,1,0.6756756756756757,0.05714285714285714,450
0,0,0,0,0,0,0,2.0263852242744065,0.08723958333333333,1219
0,0,2,0,0,0,9,0.6232876712328768,0.21978021978021978,942
0,0,0,0,0,0,2,0.27956989247311825,0.11538461538461539,377
0,0,0,0,0,0,1,0.615546218487395,0.051194539249146756,804
0,0,2,0,0,0,0,0.30416666666666664,0.1232876712328767,534
0,0,0,0,0,0,0,0.7485549132947977,0.0694980694980695,1255
0,0,0,0,0,0,0,0.5080645161290323,0.15873015873015872,239
0,0,3,0,1,0,3,0.7733812949640287,0.10116279069767442,2251
0,0,1,0,2,0,0,0.2680272108843537,0.116751269035533,996
1,0,0,0,0,0,0,0.292358803986711,0.20454545454545456,415
0,0,0,0,0,0,0,0.26706231454005935,0.18888888888888888,481
0,0,0,0,0,0,0,0.3684210526315789,0.0,30
0,0,0,0,0,4,1,0.4351851851851852,0.2695035460992908,698
0,0,1,0,0,0,0,0.12837837837837837,0.23684210526315788,352
0,0,0,0,0,0,2,0.7668711656441718,0.192,656
0,0,0,0,0,0,0,0.5612903225806452,0.14367816091954022,526
0,0,0,0,0,0,0,1.368421052631579,0.07692307692307693,51
0,0,4,0,2,0,8,0.45689655172413796,0.07861635220125786,1196
0,0,0,0,0,0,1,0.3333333333333333,0.034782608695652174,475
0,0,0,0,0,0,0,0.2703862660944206,0.14285714285714285,315
0,0,0,0,0,0,0,0.6600199401794616,0.0377643504531722,1695
0,0,0,0,2,0,0,0.40892193308550184,0.16363636363636364,412
0,0,1,0,0,0,0,0.22388059701492538,0.13333333333333333,266
0,0,0,0,0,0,0,0.6470588235294118,0.07954545454545454,469
0,0,0,0,0,0,1,0.2534722222222222,0.02054794520547945,730
0,0,0,0,0,0,0,1.0181268882175227,0.02967359050445104,687
0,0,2,0,0,0,0,0.47058823529411764,0.109375,440
0,0,0,0,0,0,0,0.09322033898305085,0.16363636363636364,657
0,0,0,0,0,0,0,3.857142857142857,0.25925925925925924,63
0,0,0,0,0,0,0,0.3508771929824561,0.095,802
0,0,0,0,0,0,0,0.5692307692307692,0.20270270270270271,224
0,0,0,0,0,0,0,1.0,0.0,6
0,0,0,0,0,0,0,0.9882352941176471,0.05555555555555555,682
0,1,1,0,0,0,0,0.3776435045317221,0.248,500
0,0,1,0,6,0,0,0.09090909090909091,0.5,431
0,0,0,0,0,0,0,,,2
0,0,5,0,1,0,0,0.08922363847045191,0.1038961038961039,972
0,0,0,0,1,0,0,0.5173745173745173,0.08208955223880597,441
0,0,0,0,1,0,0,0.8628318584070797,0.015384615384615385,855
0,1,0,0,1,0,2,1.0544747081712063,0.03690036900369004,549
0,0,0,0,0,0,0,0.23408624229979466,0.017543859649122806,607
0,0,0,0,0,0,0,0.9580838323353293,0.23125,732
0,0,0,0,1,0,0,1.4166666666666667,0.0915032679738562,368
0,0,8,0,1,0,1,0.5695732838589982,0.18566775244299674,1019
0,0,0,0,1,0,0,0.125,0.29545454545454547,419
0,0,0,0,0,0,1,0.3305785123966942,0.0375,643
0,0,0,0,0,0,1,0.6902985074626866,0.12972972972972974,623
0,0,0,0,0,0,0,0.24550898203592814,0.07317073170731707,426
0,0,0,0,0,0,0,0.38627187079407804,0.17421602787456447,1084
0,0,0,0,0,0,0,0.6527196652719666,0.07692307692307693,414
0,0,4,0,0,5,0,0.8372703412073491,0.1536050156739812,1057
0,0,0,0,0,0,0,0.1614457831325301,0.2537313432835821,509
0,0,1,0,1,0,0,0.23006833712984054,0.16831683168316833,691
1,0,0,0,0,0,0,0.2510729613733906,0.0,588
0,0,0,0,0,0,0,0.5099502487562189,0.04390243902439024,620
0,0,0,0,0,0,0,0.31197301854974707,0.043243243243243246,790
2,0,1,0,2,0,1,1.199696279422931,0.03354430379746835,2976
0,0,0,0,1,0,0,0.14772727272727273,1.0,125
0,0,0,0,1,0,0,1.1561338289962826,0.08038585209003216,717
0,0,2,0,1,0,0,0.3752711496746204,0.10982658959537572,787
0,0,0,0,0,0,0,0.7153465346534653,0.04152249134948097,710
0,0,0,0,0,0,0,0.13773584905660377,0.0410958904109589,613
0,0,0,0,0,0,1,0.08291708291708291,0.21686746987951808,1239
0,0,1,0,3,0,0,0.4867549668874172,0.10884353741496598,481
0,0,0,0,0,0,0,0.9132791327913279,0.10385756676557864,805
0,0,0,0,0,0,0,1.0864553314121037,0.034482758620689655,750
0,0,0,0,0,0,0,0.38055555555555554,0.11678832116788321,553
1,0,0,0,0,0,0,,,34
0,0,0,0,0,0,0,,,2
0,0,0,0,3,0,0,0.44345238095238093,0.22818791946308725,605
0,0,0,0,1,0,0,1.7678571428571428,0.08080808080808081,180
0,0,0,0,0,0,0,0.26104417670682734,0.2,335
0,0,1,0,0,0,0,0.8912386706948641,0.061016949152542375,651
0,0,0,0,0,0,0,0.16749585406301823,0.15841584158415842,733
1,0,0,0,0,0,1,0.125,2.0,46
0,0,0,0,0,0,0,0.3681592039800995,0.22297297297297297,632
0,0,0,0,0,0,2,0.031914893617021274,0.2222222222222222,300
0,0,0,0,1,0,0,0.24541284403669725,0.09345794392523364,563
0,0,0,0,0,0,0,0.35,0.008403361344537815,464
0,0,0,0,0,0,0,0.11618257261410789,0.35714285714285715,292
0,0,0,0,0,0,1,0.6976047904191617,0.03862660944206009,583
0,0,2,0,0,0,0,0.2159090909090909,0.22807017543859648,501
0,0,0,2,0,0,0,1.4933333333333334,0.0,527
0,0,3,0,0,0,0,0.44521739130434784,0.12890625,877
0,0,0,0,0,0,1,0.597051597051597,0.0411522633744856,891
0,0,0,0,0,0,0,0.6124763705103969,0.030864197530864196,868
0,0,1,0,0,2,1,0.7225130890052356,0.00966183574879227,1993
0,0,0,0,4,0,1,0.7054140127388535,0.12189616252821671,1147
0,0,0,0,0,0,0,2.2167832167832167,0.12933753943217666,505
0,0,0,0,0,0,0,0.10371819960861056,0.33962264150943394,588
0,0,1,0,0,0,1,0.6,0.08250825082508251,844
0,0,0,0,0,0,0,0.45985401459854014,0.047619047619047616,412
0,0,1,0,0,0,4,0.6972972972972973,0.06201550387596899,343
0,0,0,0,0,0,0,1.5817490494296578,0.009615384615384616,694
0,0,0,0,0,0,0,0.4101123595505618,0.0547945205479452,300
0,0,0,0,0,0,0,0.4142857142857143,0.08374384236453201,714
0,0,1,0,0,0,8,0.328,0.06829268292682927,934
0,0,1,0,0,2,0,0.5975975975975976,0.035175879396984924,697
0,0,1,0,1,0,0,0.7252747252747253,0.12878787878787878,677
0,0,2,0,0,0,0,0.43575418994413406,0.11538461538461539,544
0,0,0,0,0,0,0,0.2222222222222222,0.09782608695652174,1608
0,0,0,0,0,0,0,0.816,0.058823529411764705,476
0,0,0,0,0,0,0,1.9285714285714286,0.05555555555555555,178
0,0,0,0,0,0,0,0.6145454545454545,0.15384615384615385,477
0,0,0,0,1,0,2,0.0,,22
0,0,0,0,4,0,0,1.8273615635179152,0.06060606060606061,987
0,1,1,0,0,0,0,0.723943661971831,0.2140077821011673,679
0,0,0,0,0,0,0,2.316666666666667,0.0,203
0,0,0,0,0,0,0,0.6666666666666666,0.03409090909090909,457
0,0,0,0,0,0,2,1.4166666666666667,0.08496732026143791,979
0,0,1,0,0,0,0,0.5048543689320388,0.22115384615384615,349
0,0,0,0,2,0,0,0.488013698630137,0.028070175438596492,888
0,0,0,0,0,0,2,0.09345794392523364,0.24,617
0,0,0,0,0,0,0,0.2313167259786477,0.046153846153846156,353
0,0,0,0,0,0,11,0.03418803418803419,0.25,749
0,0,2,0,0,0,9,0.3155339805825243,0.11153846153846154,1144
0,0,0,0,0,0,1,,,8
0,0,0,0,0,0,0,0.23636363636363636,0.23076923076923078,206
3,0,1,0,1,0,0,0.46153846153846156,0.06349206349206349,481
0,0,0,0,1,0,0,0.39792387543252594,0.17391304347826086,433
0,0,0,0,0,0,0,0.536741214057508,0.16071428571428573,512
0,0,0,0,1,0,1,0.22992700729927007,0.31746031746031744,378
0,0,1,0,0,0,0,0.7168458781362007,0.075,956
0,0,1,0,0,0,0,0.22687224669603523,0.20388349514563106,585
0,0,1,0,0,0,1,0.8095238095238095,0.19117647058823528,519
0,0,2,0,1,0,0,0.92,0.04710144927536232,648
0,0,0,0,0,0,1,0.19425087108013936,0.04484304932735426,1392
0,0,0,0,0,0,1,0.2645161290322581,0.04878048780487805,441
0,0,0,0,0,0,0,0.32515337423312884,0.05660377358490566,463
0,0,0,0,0,0,0,9.625,0.2857142857142857,112
0,0,1,0,0,5,0,0.08424908424908426,0.043478260869565216,718
0,0,0,0,0,0,0,0.9047619047619048,0.06698564593301436,458
0,0,6,0,0,0,3,0.28210526315789475,0.07462686567164178,833
0,0,0,0,0,0,0,0.03869047619047619,0.23076923076923078,358
2,0,0,0,0,39,2,1.5514018691588785,0.030120481927710843,625
0,0,0,0,0,0,0,0.08614232209737828,0.391304347826087,312
0,0,1,0,0,0,1,1.721254355400697,0.08502024291497975,859
0,0,1,0,0,1,0,0.6009280742459396,0.02702702702702703,704
0,0,3,0,1,0,0,0.45219638242894056,0.08,601
0,0,0,0,0,0,0,0.0815450643776824,0.5263157894736842,269
0,0,0,0,0,0,0,0.6903914590747331,0.03608247422680412,970
0,0,0,0,0,0,0,0.15250544662309368,0.15714285714285714,545
0,0,1,0,0,0,0,0.46511627906976744,0.0,73
0,0,3,0,0,0,1,0.4183417085427136,0.12312312312312312,1238
0,0,0,0,0,0,0,0.32974910394265233,0.11956521739130435,386
0,0,0,0,0,0,0,0.3,0.07692307692307693,187
0,0,0,0,0,0,2,,,3
0,0,0,0,0,0,1,0.448210922787194,0.08823529411764706,796
0,0,2,0,0,1,0,2.3922518159806296,0.03744939271255061,1534
0,0,1,0,0,0,0,0.7015503875968992,0.18232044198895028,493
0,0,0,0,0,0,0,0.5614406779661016,0.045283018867924525,767
0,0,0,0,0,0,0,0.3191489361702128,0.02857142857142857,441
0,0,2,0,0,0,0,0.7051671732522796,0.25862068965517243,652
0,0,0,0,0,0,0,0.24615384615384617,0.0625,168
0,1,1,0,1,0,0,1.0171232876712328,0.04713804713804714,625
0,0,0,0,0,0,0,,,6
0,0,0,0,0,0,0,0.3333333333333333,0.05128205128205128,358
0,0,0,0,0,0,0,0.2711267605633803,0.16883116883116883,393
0,0,2,0,1,0,1,0.7437037037037038,0.2290836653386454,1336
0,0,0,0,0,0,0,0.25177304964539005,0.028169014084507043,359
0,0,0,0,0,0,0,1.5,0.08333333333333333,50
0,0,1,0,0,0,2,0.2185089974293059,0.16470588235294117,501
0,0,0,0,0,0,0,0.5129310344827587,0.0056022408963585435,1070
0,0,0,0,0,0,0,0.31896551724137934,0.05945945945945946,780
0,0,1,0,0,0,0,0.6576819407008087,0.22540983606557377,681
0,0,0,0,0,0,0,0.49122807017543857,0.025974025974025976,969
0,0,0,0,0,0,2,0.9244712990936556,0.00980392156862745,722
0,0,6,0,1,0,0,0.5436893203883495,0.03125,671
0,0,0,0,0,0,0,0.34831460674157305,0.05806451612903226,613
0,0,0,0,0,0,0,0.9046242774566474,0.012779552715654952,669
0,0,0,0,0,0,0,1.0542986425339367,0.10300429184549356,482
0,0,0,0,0,0,0,0.09325681492109039,0.2923076923076923,844
0,0,1,0,0,0,0,0.9537444933920705,0.03926096997690531,912
0,0,2,0,0,0,10,0.5246636771300448,0.1111111111111111,749
0,0,1,0,0,10,0,0.40762463343108507,0.2589928057553957,2465
0,0,0,0,0,0,1,0.3925,0.2484076433121019,604
0,0,0,0,0,0,0,1.5688622754491017,0.022900763358778626,440
0,1,0,0,0,0,0,3.248322147651007,0.003443526170798898,1909
0,0,0,0,0,0,4,0.40358744394618834,0.044444444444444446,650
0,0,0,0,1,0,1,0.4008714596949891,0.14130434782608695,781
0,0,0,0,0,0,0,1.4328859060402686,0.05152224824355972,776
0,0,0,0,0,0,0,0.7831325301204819,0.02197802197802198,1052
0,0,1,0,0,0,0,0.03333333333333333,0.6153846153846154,513
0,0,1,0,3,0,0,0.5,0.13793103448275862,664
0,0,1,0,0,0,0,0.556420233463035,0.11888111888111888,498
0,0,0,0,0,0,0,0.37966101694915255,0.0,418
0,0,1,0,0,0,0,,,4
0,0,0,0,0,0,0,2.2092198581560285,0.027287319422150885,936
0,0,0,0,4,0,0,0.6039119804400978,0.0931174089068826,713
0,0,0,0,0,0,3,1.1099290780141844,0.03514376996805112,619
0,0,1,0,2,0,0,0.7692307692307693,0.5,212
0,0,0,0,0,0,0,0.3076923076923077,0.11956521739130435,423
0,0,0,0,1,0,0,0.3893129770992366,0.2549019607843137,408
0,0,2,0,3,0,0,0.9196787148594378,0.13537117903930132,655
0,0,0,0,0,0,0,1.0072202166064983,0.04659498207885305,573
0,0,8,0,1,0,2,0.3383742911153119,0.24022346368715083,943
0,0,0,0,0,0,1,3.5620689655172413,0.012584704743465635,1411
0,0,0,0,0,0,0,,,1
1,0,5,0,1,0,0,0.3813813813813814,0.11811023622047244,502
0,0,0,0,0,0,0,0.27310924369747897,0.14615384615384616,683
0,0,0,0,0,0,0,1.0289855072463767,0.18309859154929578,229
0,0,1,0,0,1,0,0.19578313253012047,0.06153846153846154,429
0,0,1,0,0,2,0,0.08704453441295547,0.16279069767441862,633
0,0,0,0,0,0,1,0.6201117318435754,0.08108108108108109,607
0,0,0,0,0,0,0,0.38317757009345793,0.3902439024390244,568
0,0,0,0,1,0,3,0.604,0.04304635761589404,858
0,0,1,0,0,0,0,0.6510791366906474,0.13812154696132597,533
0,0,0,0,0,0,0,0.13306451612903225,0.18181818181818182,869
0,0,0,0,0,0,0,0.2899628252788104,0.11538461538461539,361
0,0,0,0,0,0,0,0.16030534351145037,0.023809523809523808,309
0,0,0,0,0,0,0,,,1
0,0,0,0,0,1,0,0.17669172932330826,0.3191489361702128,742
0,0,0,0,0,0,1,0.836,0.0861244019138756,499
0,0,0,0,1,0,0,0.33495145631067963,0.057971014492753624,679
0,0,0,0,1,0,0,0.48717948717948717,0.08270676691729323,430
0,0,1,0,1,0,3,0.7145438121047877,0.04804045512010114,1972
0,0,0,0,0,0,0,0.5958904109589042,0.034482758620689655,478
0,0,1,0,0,0,0,1.072289156626506,0.0898876404494382,374
0,0,0,0,0,0,0,0.10196078431372549,0.5384615384615384,304
0,0,1,0,0,2,0,0.5348525469168901,0.03508771929824561,1173
0,0,0,0,0,0,0,0.5677966101694916,0.11940298507462686,397
0,0,3,0,2,0,2,0.31712962962962965,0.13138686131386862,696
0,0,0,0,0,0,0,0.19287576020851432,0.03153153153153153,1389
0,0,5,0,3,0,0,1.9725490196078432,0.08349900596421471,834
0,0,0,0,0,0,0,3.257575757575758,0.0,284
0,0,0,0,0,0,0,0.3791866028708134,0.056782334384858045,1193
0,0,0,0,0,0,0,0.4,0.12162162162162163,272
0,0,0,0,0,0,0,1.4166666666666667,0.23529411764705882,45
0,0,1,0,0,0,0,0.3,0.2638888888888889,339
0,0,2,0,0,0,0,0.4207650273224044,0.05194805194805195,283
0,0,0,0,0,0,0,0.21286031042128603,0.052083333333333336,579
0,0,0,0,0,0,4,0.3152317880794702,0.037815126050420166,1386
0,0,1,0,0,0,0,0.688135593220339,0.1206896551724138,1366
0,0,0,0,0,0,1,0.9093959731543624,0.08302583025830258,1368
0,0,0,0,0,0,1,0.05228758169934641,0.875,517
0,0,1,0,2,0,0,0.2765273311897106,0.313953488372093,502
0,0,0,0,0,0,0,0.05172413793103448,0.03333333333333333,651
0,0,0,0,1,0,5,0.22842639593908629,0.1111111111111111,522
0,0,1,0,0,0,1,1.8028673835125448,0.1550695825049702,958
0,0,1,0,0,0,0,0.5009310986964618,0.23048327137546468,1029
0,0,0,0,1,0,2,0.1696078431372549,0.10982658959537572,1263
0,0,1,0,0,2,0,0.4925124792013311,0.0945945945945946,1152
0,0,0,0,0,0,0,0.2198581560283688,0.2903225806451613,380
0,0,1,0,0,0,2,0.8864027538726333,0.05436893203883495,1135
0,0,0,0,0,0,0,0.8539823008849557,0.10880829015544041,447
0,0,1,0,0,0,0,0.9027777777777778,0.1076923076923077,188
0,0,0,0,0,0,0,1.0281329923273657,0.03731343283582089,833
0,0,0,0,0,0,0,,,12
0,0,0,0,0,0,0,0.25199362041467305,0.189873417721519,860
1,0,0,0,0,0,0,0.7262443438914027,0.0778816199376947,851
0,0,0,0,0,0,0,1.1866125760649087,0.02564102564102564,2192
0,0,0,0,0,0,1,0.07580174927113703,0.07692307692307693,407
0,0,0,0,0,0,0,0.3168724279835391,0.22077922077922077,342
0,0,1,0,0,0,6,0.12665684830633284,0.4069767441860465,932
