LOB_SEAHAWKS,LOB_FGI,ACTIVITY_CODE_email_click,ACTIVITY_CODE_email_unsub,ACTIVITY_CODE_form_submission,ACTIVITY_CODE_forward_received,ACTIVITY_CODE_forward_send,ACTIVITY_CODE_merch_purchase,ACTIVITY_CODE_page_view,ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_survey_submission,ID
0.15789473684210525,0.0,0.7894736842105263,0.0,0.04736842105263158,0.010526315789473684,0.015789473684210527,0.0,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.06842105263157895,0.005263157894736842,0
0.5517241379310345,0.0,0.41379310344827586,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.20689655172413793,0.0,1
0.9069767441860465,0.0,0.09043927648578812,0.0,0.002583979328165375,0.0,0.0,0.0,0.8656330749354005,0.0,0.0,0.002583979328165375,0.002583979328165375,0.0,0.002583979328165375,0.012919896640826873,0.0,2
0.9637742207245156,0.0,0.03538331929233361,0.0,0.009267059814658803,0.0,0.002527379949452401,0.0,0.9275484414490311,0.0,0.0,0.0008424599831508003,0.0016849199663016006,0.0,0.0,0.010951979780960405,0.0,3
0.9954954954954955,0.0,0.0033783783783783786,0.0,0.0033783783783783786,0.0,0.00563063063063063,0.0,0.9684684684684685,0.0,0.0,0.0,0.0011261261261261261,0.0,0.0,0.0045045045045045045,0.0,4
0.9227799227799228,0.0,0.07335907335907337,0.0,0.011583011583011582,0.019305019305019305,0.03861003861003861,0.0,0.722007722007722,0.003861003861003861,0.0,0.0,0.007722007722007722,0.0,0.0,0.03088803088803089,0.0,5
0.7787878787878788,0.0,0.21818181818181817,0.0,0.00909090909090909,0.015151515151515152,0.00909090909090909,0.006060606060606061,0.5909090909090909,0.0,0.0,0.0,0.006060606060606061,0.0,0.01818181818181818,0.00909090909090909,0.0,6
0.22727272727272727,0.0,0.7424242424242424,0.0,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,7
0.8703071672354948,0.0,0.12286689419795221,0.0,0.006825938566552901,0.0,0.017064846416382253,0.0034129692832764505,0.7474402730375427,0.0,0.0,0.006825938566552901,0.006825938566552901,0.0,0.0,0.04778156996587031,0.0,8
0.9223300970873787,0.0,0.07281553398058252,0.0,0.0048543689320388345,0.05339805825242718,0.024271844660194174,0.0,0.7184466019417476,0.0,0.0,0.0,0.0048543689320388345,0.0,0.0,0.0048543689320388345,0.0,9
