IS_ENGAGEMENT_ACTIVITY,LOB_SEAHAWKS,LOB_FGI,ACTIVITY_CODE_email_click,ACTIVITY_CODE_email_incoming_from_customer,ACTIVITY_CODE_email_open,ACTIVITY_CODE_email_outgoing_to_customer,ACTIVITY_CODE_email_send,ACTIVITY_CODE_email_sub,ACTIVITY_CODE_email_unsub,ACTIVITY_CODE_form_submission,ACTIVITY_CODE_forward_receipt,ACTIVITY_CODE_forward_received,ACTIVITY_CODE_forward_send,ACTIVITY_CODE_initial_creation,ACTIVITY_CODE_merch_purchase,ACTIVITY_CODE_page_view,ACTIVITY_CODE_phonecall_incoming_from_customer,ACTIVITY_CODE_phonecall_outgoing_to_customer,ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_survey_submission,ACTIVITY_CODE_text_incoming_from_customer,ACTIVITY_CODE_text_outgoing_to_customer
0.4358974358974359,0.2564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.5641025641025641,0.02564102564102564,0.0,0.02564102564102564,0.0,0.05128205128205128,0.0,0.10256410256410256,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4883720930232558,0.09302325581395349,0.0,0.03488372093023256,0.0,0.313953488372093,0.0,0.5116279069767442,0.011627906976744186,0.0,0.011627906976744186,0.0,0.06976744186046512,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05278592375366569,0.005865102639296188,0.0,0.0,0.0,0.03812316715542522,0.0,0.9472140762463344,0.002932551319648094,0.0,0.0,0.0,0.002932551319648094,0.0,0.005865102639296188,0.0,0.0,0.0,0.0,0.002932551319648094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2037037037037037,0.046296296296296294,0.0,0.0,0.0,0.12037037037037036,0.0,0.7962962962962963,0.009259259259259259,0.0,0.009259259259259259,0.0,0.009259259259259259,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.6666666666666666,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11961722488038277,0.023923444976076555,0.0,0.0,0.0,0.0861244019138756,0.0,0.8803827751196173,0.0023923444976076554,0.0,0.009569377990430622,0.0,0.0,0.0,0.007177033492822967,0.011961722488038277,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20205479452054795,0.010273972602739725,0.0,0.0,0.0,0.1815068493150685,0.0,0.7945205479452054,0.003424657534246575,0.0,0.0,0.0,0.0,0.003424657534246575,0.010273972602739725,0.0,0.0,0.0,0.0,0.0,0.0,0.003424657534246575,0.0,0.0,0.003424657534246575,0.0,0.0,0.0,0.0
0.2727272727272727,0.09659090909090909,0.0,0.022727272727272728,0.0,0.13068181818181818,0.0,0.7272727272727273,0.005681818181818182,0.0,0.005681818181818182,0.0,0.005681818181818182,0.0,0.017045454545454544,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0
0.05128205128205128,0.00641025641025641,0.0,0.0,0.0,0.02564102564102564,0.0,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31521739130434784,0.010869565217391304,0.0,0.016304347826086956,0.0,0.266304347826087,0.0,0.6847826086956522,0.005434782608695652,0.0,0.005434782608695652,0.0,0.0,0.0,0.016304347826086956,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65961049957663,0.04995766299745978,0.0,0.02540220152413209,0.002540220152413209,0.5774767146486028,0.002540220152413209,0.3370025402201524,0.000846740050804403,0.0,0.002540220152413209,0.0,0.000846740050804403,0.000846740050804403,0.004233700254022015,0.001693480101608806,0.04233700254022015,0.0,0.0,0.0,0.0,0.001693480101608806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42857142857142855,0.14285714285714285,0.17142857142857143,0.05714285714285714,0.0,0.05714285714285714,0.0,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.0,0.0,0.0,0.08571428571428572,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3576923076923077,0.026923076923076925,0.0,0.007692307692307693,0.0,0.31153846153846154,0.0,0.6384615384615384,0.0038461538461538464,0.0,0.0,0.0,0.007692307692307693,0.0038461538461538464,0.011538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11049723756906077,0.08839779005524862,0.0,0.0,0.0,0.0,0.0,0.8895027624309392,0.0,0.0,0.0,0.0,0.027624309392265192,0.0,0.022099447513812154,0.0,0.0,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26,0.04,0.0,0.0,0.0,0.14,0.0,0.74,0.02,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1961178045515395,0.002677376171352075,0.0,0.011378848728246318,0.0,0.17938420348058903,0.0,0.8038821954484605,0.0006693440428380187,0.0,0.0,0.0,0.0,0.0,0.002008032128514056,0.0,0.0,0.0,0.0,0.0006693440428380187,0.0,0.0006693440428380187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.013888888888888888,0.0,0.0,0.0,0.16666666666666666,0.0,0.7222222222222222,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7936681222707423,0.74235807860262,0.0,0.0,0.0,0.04585152838427948,0.0,0.20633187772925765,0.001091703056768559,0.0,0.008733624454148471,0.0,0.0,0.0,0.004366812227074236,0.0,0.732532751091703,0.0,0.0,0.001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18027210884353742,0.023809523809523808,0.0,0.017006802721088437,0.0,0.12244897959183673,0.0,0.8163265306122449,0.003401360544217687,0.003401360544217687,0.003401360544217687,0.0,0.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.003401360544217687,0.0,0.0,0.003401360544217687,0.0,0.0,0.0,0.0
0.6261261261261262,0.009009009009009009,0.0,0.02252252252252252,0.0,0.5765765765765766,0.0,0.3738738738738739,0.0045045045045045045,0.0,0.0045045045045045045,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5342465753424658,0.4246575342465753,0.0410958904109589,0.0,0.0,0.0,0.0,0.4520547945205479,0.0136986301369863,0.0,0.0,0.0,0.0410958904109589,0.0,0.0684931506849315,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.1232876712328767,0.0136986301369863,0.0,0.0,0.0
0.07766990291262135,0.02912621359223301,0.0,0.0,0.0,0.009708737864077669,0.0,0.9223300970873787,0.009708737864077669,0.0,0.009708737864077669,0.0,0.0,0.0,0.02912621359223301,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.559322033898305,0.059322033898305086,0.0,0.00847457627118644,0.0,0.4576271186440678,0.0,0.4322033898305085,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.0,0.0,0.0,0.025423728813559324,0.01694915254237288,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0
0.3416666666666667,0.015476190476190477,0.0,0.030952380952380953,0.0,0.2904761904761905,0.0,0.6583333333333333,0.0011904761904761906,0.0,0.002380952380952381,0.0,0.005952380952380952,0.0,0.0035714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.484573502722323,0.003629764065335753,0.0,0.023593466424682397,0.0,0.4519056261343013,0.0,0.515426497277677,0.0018148820326678765,0.0,0.0,0.0,0.0,0.0,0.003629764065335753,0.0,0.0,0.0,0.0,0.0018148820326678765,0.0,0.0018148820326678765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.15144230769230768,0.0,0.06009615384615385,0.0,0.28365384615384615,0.0,0.49278846153846156,0.002403846153846154,0.0,0.002403846153846154,0.0,0.01201923076923077,0.007211538461538462,0.009615384615384616,0.004807692307692308,0.07451923076923077,0.0,0.0,0.002403846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5269121813031161,0.0169971671388102,0.0,0.028328611898016998,0.0,0.46742209631728043,0.0,0.4730878186968839,0.0028328611898017,0.0,0.0028328611898017,0.0,0.0028328611898017,0.0,0.0113314447592068,0.0028328611898017,0.0,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0028328611898017,0.0,0.0,0.0,0.0
0.047377326565143825,0.001692047377326565,0.0,0.0,0.0,0.038917089678511,0.0,0.9526226734348562,0.001692047377326565,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.001692047377326565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11450381679389313,0.015267175572519083,0.0,0.0,0.0,0.07633587786259542,0.0,0.8778625954198473,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.159375,0.003125,0.0,0.0,0.0,0.14375,0.0,0.8375,0.003125,0.003125,0.0,0.0,0.0,0.0,0.009375,0.0,0.0,0.0,0.0,0.003125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.696969696969697,0.015151515151515152,0.02727272727272727,0.048484848484848485,0.0,0.6,0.0,0.296969696969697,0.0030303030303030303,0.0,0.006060606060606061,0.0030303030303030303,0.006060606060606061,0.006060606060606061,0.00909090909090909,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.8918918918918919,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4444444444444444,0.31746031746031744,0.0,0.031746031746031744,0.0,0.05555555555555555,0.0,0.5555555555555556,0.007936507936507936,0.0,0.015873015873015872,0.0,0.007936507936507936,0.0,0.031746031746031744,0.0,0.2698412698412698,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5801526717557252,0.015267175572519083,0.0,0.007633587786259542,0.0,0.5267175572519084,0.0,0.4198473282442748,0.007633587786259542,0.0,0.007633587786259542,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3275039745627981,0.003179650238473768,0.0,0.0,0.0,0.3163751987281399,0.0,0.6724960254372019,0.001589825119236884,0.0,0.001589825119236884,0.0,0.0,0.0,0.006359300476947536,0.0,0.0,0.0,0.0,0.001589825119236884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2857142857142857,0.1111111111111111,0.0,0.031746031746031744,0.0,0.07936507936507936,0.0,0.7142857142857143,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0
0.3078730904817861,0.012925969447708578,0.0,0.023501762632197415,0.0,0.26674500587544064,0.0,0.6921269095182139,0.0011750881316098707,0.0,0.0011750881316098707,0.0,0.0023501762632197414,0.0,0.0035252643948296123,0.0,0.0,0.0,0.0,0.0,0.0,0.0023501762632197414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41935483870967744,0.03225806451612903,0.0,0.0,0.0,0.2903225806451613,0.0,0.5483870967741935,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15730337078651685,0.0056179775280898875,0.0,0.0,0.0,0.1348314606741573,0.0,0.8426966292134831,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3435114503816794,0.061068702290076333,0.0,0.06870229007633588,0.0,0.16793893129770993,0.0,0.6564885496183206,0.007633587786259542,0.0,0.015267175572519083,0.0,0.015267175572519083,0.0,0.03816793893129771,0.0,0.007633587786259542,0.0,0.0,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11029411764705882,0.029411764705882353,0.0,0.0,0.0,0.058823529411764705,0.0,0.8897058823529411,0.0,0.0,0.007352941176470588,0.0,0.007352941176470588,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28125,0.020833333333333332,0.0,0.0,0.0,0.20833333333333334,0.0,0.7083333333333334,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19130434782608696,0.017391304347826087,0.0,0.02608695652173913,0.0,0.11304347826086956,0.0,0.808695652173913,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07407407407407407,0.014814814814814815,0.0,0.0,0.0,0.02962962962962963,0.0,0.9259259259259259,0.007407407407407408,0.0,0.007407407407407408,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2191780821917808,0.0121765601217656,0.0,0.0121765601217656,0.0,0.1856925418569254,0.0,0.7808219178082192,0.0015220700152207,0.0,0.0,0.0,0.0030441400304414,0.0,0.0076103500761035,0.0015220700152207,0.0,0.0,0.0,0.0015220700152207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21428571428571427,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025380710659898477,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.9746192893401016,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.015228426395939087,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6818181818181818,0.06060606060606061,0.0,0.09090909090909091,0.0,0.45454545454545453,0.015151515151515152,0.30303030303030304,0.015151515151515152,0.0,0.045454545454545456,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20689655172413793,0.006896551724137931,0.0,0.0,0.0,0.18620689655172415,0.0,0.7931034482758621,0.0034482758620689655,0.0,0.0034482758620689655,0.0,0.0,0.0,0.010344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8813559322033898,0.7288135593220338,0.0,0.0,0.0,0.06779661016949153,0.0,0.11864406779661017,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.711864406779661,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4009009009009009,0.060810810810810814,0.0,0.02252252252252252,0.0,0.31756756756756754,0.0,0.5900900900900901,0.0022522522522522522,0.0,0.006756756756756757,0.0,0.009009009009009009,0.009009009009009009,0.006756756756756757,0.0,0.0,0.0,0.0,0.0022522522522522522,0.0,0.0022522522522522522,0.0,0.0,0.009009009009009009,0.0,0.0,0.0,0.0
0.09652509652509653,0.019305019305019305,0.011583011583011582,0.02702702702702703,0.0,0.023166023166023165,0.0,0.9034749034749034,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.015444015444015444,0.011583011583011582,0.0,0.0,0.0,0.0,0.003861003861003861,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3563218390804598,0.022988505747126436,0.0,0.04597701149425287,0.0,0.2413793103448276,0.0,0.6436781609195402,0.011494252873563218,0.0,0.011494252873563218,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07034220532319392,0.0019011406844106464,0.0,0.0,0.0,0.060836501901140684,0.0,0.9296577946768061,0.0019011406844106464,0.0,0.0,0.0,0.0,0.0,0.005703422053231939,0.0,0.0,0.0,0.0,0.0019011406844106464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2422680412371134,0.005154639175257732,0.0,0.010309278350515464,0.0,0.21649484536082475,0.0,0.7577319587628866,0.002577319587628866,0.0,0.0,0.0,0.0,0.0,0.007731958762886598,0.0,0.0,0.0,0.0,0.0,0.0,0.002577319587628866,0.0,0.0,0.002577319587628866,0.0,0.0,0.0,0.0
1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44,0.056,0.0,0.016,0.0,0.336,0.0,0.56,0.008,0.0,0.008,0.0,0.008,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.0,0.0
0.11678832116788321,0.0036496350364963502,0.0,0.0,0.0,0.0948905109489051,0.0,0.8795620437956204,0.0036496350364963502,0.0036496350364963502,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08865248226950355,0.024822695035460994,0.0,0.0,0.0,0.04964539007092199,0.0,0.9078014184397163,0.0035460992907801418,0.0035460992907801418,0.0,0.0,0.0070921985815602835,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1346153846153846,0.01282051282051282,0.0,0.0,0.0,0.10256410256410256,0.0,0.8653846153846154,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.023809523809523808,0.0,0.011904761904761904,0.0,0.15476190476190477,0.0,0.75,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5727699530516432,0.4647887323943662,0.0,0.0,0.0,0.08450704225352113,0.0,0.4225352112676056,0.004694835680751174,0.0,0.004694835680751174,0.0,0.07511737089201878,0.004694835680751174,0.023474178403755867,0.0,0.2347417840375587,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.004694835680751174,0.0,0.0,0.0,0.0
0.5980861244019139,0.03349282296650718,0.004784688995215311,0.03110047846889952,0.0,0.5239234449760766,0.0,0.39952153110047844,0.0,0.0,0.004784688995215311,0.0,0.009569377990430622,0.0023923444976076554,0.007177033492822967,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0023923444976076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7197231833910035,0.5674740484429066,0.0,0.0,0.0,0.13494809688581316,0.0,0.2768166089965398,0.0034602076124567475,0.0034602076124567475,0.0,0.0,0.0,0.0,0.01384083044982699,0.0,0.5640138408304498,0.0,0.0,0.0,0.0,0.0034602076124567475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6976744186046512,0.06976744186046512,0.0,0.0,0.0,0.5348837209302325,0.0,0.27906976744186046,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
