LOB_SEAHAWKS,LOB_FGI,ACTIVITY_CODE_email_click,ACTIVITY_CODE_email_unsub,ACTIVITY_CODE_form_submission,ACTIVITY_CODE_forward_received,ACTIVITY_CODE_forward_send,ACTIVITY_CODE_merch_purchase,ACTIVITY_CODE_page_view,ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_survey_submission,ID
0.7908745247148289,0.0,0.20912547528517111,0.0,0.0076045627376425855,0.0,0.022813688212927757,0.0076045627376425855,0.46387832699619774,0.0038022813688212928,0.0,0.0,0.022813688212927757,0.0,0.0038022813688212928,0.1634980988593156,0.0,27
0.8740740740740741,0.0,0.12222222222222222,0.0,0.003703703703703704,0.003703703703703704,0.24814814814814815,0.0,0.362962962962963,0.003703703703703704,0.0,0.0,0.022222222222222223,0.0,0.0,0.1259259259259259,0.003703703703703704,28
0.9767441860465116,0.0,0.023255813953488372,0.0,0.0,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.3953488372093023,0.023255813953488372,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,29
0.5294117647058824,0.0,0.47058823529411764,0.0,0.058823529411764705,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,30
0.125,0.0,0.875,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
0.5625,0.0,0.4375,0.0,0.0,0.0625,0.0,0.0625,0.28125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,32
0.08333333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,34
0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
0.2222222222222222,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,36
0.1111111111111111,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
0.75,0.0,0.25,0.0,0.0,0.1,0.0,0.25,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
0.9,0.0,0.05,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,39
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0.7857142857142857,0.007936507936507936,0.1984126984126984,0.0,0.05555555555555555,0.047619047619047616,0.015873015873015872,0.07142857142857142,0.35714285714285715,0.0,0.007936507936507936,0.05555555555555555,0.0,0.0,0.015873015873015872,0.0,0.007936507936507936,41
0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,42
0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
0.5,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,44
0.05263157894736842,0.0,0.8947368421052632,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
0.8888888888888888,0.0,0.1111111111111111,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,46
0.15384615384615385,0.23076923076923078,0.6153846153846154,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,47
0.7684630738522954,0.013972055888223553,0.21756487025948104,0.0,0.029940119760479042,0.07584830339321358,0.15169660678642716,0.005988023952095809,0.3413173652694611,0.003992015968063872,0.001996007984031936,0.007984031936127744,0.029940119760479042,0.0,0.003992015968063872,0.023952095808383235,0.0,48
0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,49
0.6896551724137931,0.0,0.2413793103448276,0.0,0.2413793103448276,0.0,0.0,0.0,0.4482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,50
0.18181818181818182,0.0,0.8181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,51
0.3684210526315789,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,52
0.0625,0.0625,0.875,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,53
0.4230769230769231,0.3076923076923077,0.23076923076923078,0.0,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.19230769230769232,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,54
0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,55
0.6739130434782609,0.08695652173913043,0.21739130434782608,0.0,0.08695652173913043,0.08695652173913043,0.06521739130434782,0.0,0.0,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.0,0.0,0.043478260869565216,0.021739130434782608,0.0,56
0.6136363636363636,0.0,0.38636363636363635,0.0,0.045454545454545456,0.11363636363636363,0.022727272727272728,0.0,0.13636363636363635,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,57
0.7952755905511811,0.0,0.1968503937007874,0.007874015748031496,0.047244094488188976,0.023622047244094488,0.14173228346456693,0.031496062992125984,0.3464566929133858,0.015748031496062992,0.0,0.0,0.015748031496062992,0.0,0.0,0.007874015748031496,0.0,58
0.02631578947368421,0.0,0.8947368421052632,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,59
0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,60
0.5466666666666666,0.04,0.4,0.0,0.02666666666666667,0.013333333333333334,0.04,0.02666666666666667,0.0,0.02666666666666667,0.0,0.04,0.0,0.0,0.09333333333333334,0.0,0.0,61
0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,62
0.3181818181818182,0.0,0.6818181818181818,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,63
0.05,0.0,0.85,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,64
0.14285714285714285,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,65
0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714,0.0,0.0,66
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,67
0.3888888888888889,0.0,0.5555555555555556,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,68
0.6,0.0,0.4,0.0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,69
0.7083333333333334,0.0,0.2708333333333333,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.6041666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
0.2777777777777778,0.0,0.7222222222222222,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,71
0.782608695652174,0.0,0.21739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.2608695652173913,0.021739130434782608,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,72
0.34615384615384615,0.0,0.6153846153846154,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,73
0.6470588235294118,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,74
0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,75
0.0707070707070707,0.0,0.9292929292929293,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.010101010101010102,0.0,0.0,76
0.125,0.0,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,77
0.5238095238095238,0.0,0.38095238095238093,0.047619047619047616,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,78
0.3880597014925373,0.0,0.6119402985074627,0.0,0.0,0.14925373134328357,0.07462686567164178,0.014925373134328358,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.0,79
0.28846153846153844,0.0,0.7115384615384616,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,80
0.3,0.0,0.7,0.0,0.22,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
0.8967391304347826,0.010869565217391304,0.09057971014492754,0.0,0.010869565217391304,0.021739130434782608,0.302536231884058,0.0,0.07427536231884058,0.009057971014492754,0.0036231884057971015,0.0018115942028985507,0.009057971014492754,0.0,0.009057971014492754,0.03260869565217391,0.0,84
0.08695652173913043,0.0,0.9130434782608695,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,85
1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,86
0.5179856115107914,0.0,0.4676258992805755,0.0,0.02158273381294964,0.02158273381294964,0.14388489208633093,0.0,0.0,0.007194244604316547,0.0,0.0,0.04316546762589928,0.0,0.04316546762589928,0.2158273381294964,0.0,87
0.6060606060606061,0.0,0.3939393939393939,0.0,0.0,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,88
0.6363636363636364,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.4909090909090909,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,89
0.6842105263157895,0.0,0.31100478468899523,0.0,0.009569377990430622,0.0,0.009569377990430622,0.0215311004784689,0.37320574162679426,0.009569377990430622,0.0,0.0023923444976076554,0.009569377990430622,0.0,0.0,0.0,0.0023923444976076554,90
0.17142857142857143,0.0,0.8285714285714286,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,91
0.7874015748031497,0.0,0.20866141732283464,0.0,0.011811023622047244,0.0,0.09448818897637795,0.0,0.452755905511811,0.0,0.0,0.003937007874015748,0.023622047244094488,0.0,0.0,0.0,0.0,92
0.26666666666666666,0.0,0.6666666666666666,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,93
0.42105263157894735,0.0,0.5789473684210527,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,94
0.3064516129032258,0.0,0.6774193548387096,0.0,0.06451612903225806,0.04838709677419355,0.0,0.0,0.0,0.016129032258064516,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,95
0.42857142857142855,0.0,0.5714285714285714,0.0,0.07142857142857142,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,96
0.52,0.08,0.4,0.0,0.02,0.08,0.02,0.0,0.08,0.02,0.02,0.02,0.0,0.0,0.06,0.0,0.0,97
0.7142857142857143,0.0,0.25,0.0,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714,0.0,0.0,98
0.24509803921568626,0.0,0.7450980392156863,0.0,0.049019607843137254,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.00980392156862745,99
0.3076923076923077,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,100
0.9333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
0.4153846153846154,0.0,0.5846153846153846,0.0,0.015384615384615385,0.13846153846153847,0.07692307692307693,0.015384615384615385,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,102
0.9333333333333333,0.0,0.05333333333333334,0.0,0.013333333333333334,0.16,0.18666666666666668,0.013333333333333334,0.29333333333333333,0.013333333333333334,0.0,0.0,0.0,0.0,0.013333333333333334,0.05333333333333334,0.0,103
0.8333333333333334,0.0,0.16666666666666666,0.0,0.03333333333333333,0.03333333333333333,0.0,0.23333333333333334,0.36666666666666664,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
0.14285714285714285,0.0,0.8571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,105
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
0.25,0.08333333333333333,0.6666666666666666,0.0,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,107
0.4090909090909091,0.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,108
0.07407407407407407,0.0,0.9259259259259259,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109
0.8,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
0.28125,0.0,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,111
0.7272727272727273,0.0,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,112
0.4426229508196721,0.0,0.5491803278688525,0.0,0.04918032786885246,0.00819672131147541,0.00819672131147541,0.04918032786885246,0.040983606557377046,0.01639344262295082,0.0,0.08196721311475409,0.0,0.0,0.01639344262295082,0.0,0.00819672131147541,113
0.6267942583732058,0.004784688995215311,0.3684210526315789,0.0,0.06220095693779904,0.0,0.21052631578947367,0.014354066985645933,0.17703349282296652,0.004784688995215311,0.0,0.004784688995215311,0.028708133971291867,0.0,0.0,0.0,0.0,114
0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,115
0.15384615384615385,0.0,0.8461538461538461,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,116
0.6666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.041666666666666664,0.0,0.0,0.3333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117
0.07142857142857142,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,118
0.5964912280701754,0.0,0.40350877192982454,0.0,0.03508771929824561,0.017543859649122806,0.0,0.0,0.43859649122807015,0.0,0.0,0.03508771929824561,0.0,0.0,0.017543859649122806,0.0,0.0,119
0.08333333333333333,0.0,0.9166666666666666,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
0.2222222222222222,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,121
0.16666666666666666,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122
0.44,0.0,0.56,0.0,0.0,0.0,0.0,0.16,0.24,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124
0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,125
0.0625,0.0,0.875,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,126
0.625,0.0,0.375,0.0,0.0,0.0625,0.0,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127
0.25925925925925924,0.2222222222222222,0.48148148148148145,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,128
0.125,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,129
0.46153846153846156,0.0,0.5384615384615384,0.0,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130
0.9230769230769231,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,131
0.08333333333333333,0.0,0.8333333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132
0.8048780487804879,0.0,0.1951219512195122,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,0.7073170731707317,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
0.9243697478991597,0.0,0.07142857142857142,0.0,0.008403361344537815,0.25210084033613445,0.1092436974789916,0.0,0.29831932773109243,0.004201680672268907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134
0.018867924528301886,0.0,0.9622641509433962,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,135
0.5,0.0,0.4852941176470588,0.0,0.04411764705882353,0.0,0.0,0.0,0.4411764705882353,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,136
0.8,0.0,0.2,0.0,0.0,0.25,0.45,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,137
0.8888888888888888,0.0,0.1111111111111111,0.0,0.015873015873015872,0.15873015873015872,0.03968253968253968,0.0,0.4523809523809524,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,139
0.5625,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.4375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
0.4142857142857143,0.0,0.5857142857142857,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,0.37142857142857144,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
0.627177700348432,0.0,0.37282229965156793,0.0,0.03484320557491289,0.006968641114982578,0.03484320557491289,0.006968641114982578,0.37282229965156793,0.0,0.0,0.003484320557491289,0.013937282229965157,0.0,0.0,0.006968641114982578,0.0,142
0.4067796610169492,0.0,0.5932203389830508,0.0,0.05084745762711865,0.0,0.0,0.0,0.11864406779661017,0.01694915254237288,0.0,0.06779661016949153,0.0,0.0,0.01694915254237288,0.0,0.0,143
