"ACTIVITY_CODE_primary_purchase_club","ACTIVITY_CODE_primary_purchase_ga","ACTIVITY_CODE_primary_purchase_single","ACTIVITY_CODE_primary_purchase_sth","ACTIVITY_CODE_primary_purchase_suite","ACTIVITY_CODE_secondary_purchase","ACTIVITY_CODE_secondary_sale","ACTIVITY_CODE_merch_purchase","perc_open","perc_click","CONVERSION"
0,0,0,0,0,0,0.000262031618481963,0,0.180722891566265,0.2,"0"
0,0,0,0,0,0,0,0,0.901408450704225,0.078125,"0"
0,0,0,0,0,0,0,0,0.130718954248366,0.2,"0"
0,0,0,0,0,0,0,0,0.42,0,"0"
0,0,0,0,0,0.0000880237412605,0,0.0000754489210804285,0.452991452991453,0.132075471698113,"0"
0,0,0,0,0,0,0,0,0.505154639175258,0.0204081632653061,"0"
0,0,0.00000726527706134073,0,0,0,0,0,0.25296442687747,0.046875,"0"
0,0,0,0,0,0,0,0,0.335443037974684,0.0377358490566038,"0"
0,0,0,0,0,0,0,0,0.112903225806452,0,"0"
0.0000063448153341497,0,0,0,0,0,0,0,1.31707317073171,0.0277777777777778,"0"
0,0,0,0,0,0,0,0,0.518518518518518,0.142857142857143,"0"
0,0,0,0,0,0,0,0,0.477777777777778,0.0348837209302326,"0"
0,0,0,0,0,0,0,0,0.904761904761905,0.068421052631579,"0"
0,0,0,0,0,0,0,0,0.903614457831325,0.08,"0"
0,0,0,0.00000300364341946781,0,0,0.00000300364341946781,0,0.748148148148148,0.212871287128713,"0"
0,0,0,0,0,0,0,0,0.775280898876405,0.27536231884058,"0"
0,0,0,0,0,0,0,0,1.59016393442623,0.0103092783505155,"0"
0,0,0,0,0,0,0,0,0.143790849673203,0.181818181818182,"0"
0,0,0,0,0,0,0,0,0.155555555555556,0,"0"
0,0,0,0,0,0,0,0,0.633064516129032,0.0318471337579618,"0"
0,0,0,0,0,0,0,0,0.628318584070796,0.169014084507042,"0"
0,0,0.00277008310249307,0,0,0,0,0,0.1,3,"0"
0,0,0,0,0,0,0,0,0.464788732394366,0.151515151515152,"0"
0,0,0,0,0,0,0,0,0.317391304347826,0.191780821917808,"0"
0,0,0,0,0,0,0,0,0.422222222222222,0.105263157894737,"0"
0,0,0,0,0,0,0,0.000141232963773745,0.166666666666667,0.1875,"0"
0,0,0,0,0,0,0,0,0.575,0.0869565217391304,"0"
0,0,0,0,0,0,0,0,0.4,0,"0"
0,0,0,0,0,0,0,0,2.125,0.0588235294117647,"0"
0,0,0,0,0,0,0,0,0.363636363636364,0,"0"
0,0,0,0,0,0,0,0,0.547445255474453,0,"0"
0,0,0.0000694444444444444,0,0,0,0,0.000138888888888889,0.451612903225806,0.571428571428571,"0"
0,0,0,0,0,0,0,0,1.03488372093023,0.146067415730337,"0"
0,0,0,0,0,0,0,0.000177777777777778,0.658536585365854,0.185185185185185,"0"
0,0,0.000113173381620643,0,0,0,0,0.000226346763241286,0.355932203389831,0.380952380952381,"0"
0,0,0,0,0,0,0,0,0.515923566878981,0.135802469135802,"0"
0,0,0,0,0,0,0,0,0.320512820512821,0.16,"0"
0,0,0,0,0,0,0,0,0.467741935483871,0.0517241379310345,"0"
0,0,0,0,0,0,0,0.0000280548191165537,0.110619469026549,0.44,"0"
0.00000594883997620464,0,0,0,0,0.00000594883997620464,0,0,1.416,0.0169491525423729,"0"
0,0,0,0.00000798362823968981,0,0,0.0000239508847190694,0,0.757692307692308,0.0964467005076142,"0"
0,0,0,0,0,0,0.0000236712536295922,0,0.223255813953488,0.104166666666667,"0"
0,0,0,0,0,0,0,0,0.272727272727273,0,"0"
0,0,0,0,0,0,0,0,1.22137404580153,0.01875,"0"
0,0,0,0,0,0,0,0,0.306451612903226,0,"0"
0,0,0,0,0,0,0,0,0.30952380952381,0.307692307692308,"0"
0,0,0,0,0,0,0,0,0.161764705882353,0.181818181818182,"0"
0,0,0,0,0,0,0,0,0.0879120879120879,0,"0"
0.0000220414820692543,0,0,0,0,0,0,0,0.362903225806452,0.0888888888888889,"0"
0,0,0,0,0,0,0,0,0.652173913043478,0.0666666666666667,"0"
0,0,0,0,0,0,0,0,1.00438596491228,0.131004366812227,"0"
0,0,0,0,0,0.0000242665437161785,0,0.0000242665437161785,0.164473684210526,0.08,"0"
0,0,0,0,0,0,0,0,0.283333333333333,0.0588235294117647,"0"
0,0,0,0,0,0,0,0,0.117647058823529,0,"0"
0,0,0,0,0,0,0,0,0.148148148148148,0.75,"0"
0,0,0,0,0,0,0,0,0.52,0.0769230769230769,"0"
0,0,0,0,0,0,0,0,0.517241379310345,0.0166666666666667,"0"
0,0,0.0000204746012571405,0,0,0.0000204746012571405,0.0000614238037714216,0,1.14634146341463,0.117021276595745,"0"
0,0,0,0,0,0,0,0,0.730263157894737,0.018018018018018,"0"
0,0,0,0,0,0,0,0,0.296551724137931,0.0465116279069767,"0"
