ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_merch_purchase,perc_open,perc_click,CAMPAIGN_LOST,Totals
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161290322580645,0.0,STNL to BP,96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14782608695652172,0.05882352941176471,STNL to BP,135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.0,STNL to BP,140
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21818181818181817,0.0,STNL to BP,67
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3538461538461538,0.08695652173913043,STNL to BP,94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.5,STNL to BP,112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24193548387096772,0.0,STNL to BP,155
0.0,0.0,0.0,0.0,0.0,1.4348025711662075e-05,0.0,0.0,0.5925925925925927,0.0625,BP to STH,264
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40495867768595045,0.08163265306122448,STNL to BP,175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938272,0.0,STNL to BP,87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,STNL to BP,72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,STNL to BP,64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.25,STNL to BP,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02127659574468085,STNL to BP,142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,STNL to BP,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,STNL to BP,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,STNL to BP,52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09278350515463916,0.0,STNL to BP,214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7659574468085106,0.0,STNL to BP,84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.486968449931413e-05,0.6049382716049383,0.061224489795918366,BP to STH,135
0.0,0.0,0.0,0.0,0.0,0.0010405827263267429,0.0,0.0,0.611111111111111,0.0,STNL to BP,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14649681528662423,0.043478260869565216,STNL to BP,185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49206349206349204,0.03225806451612903,STNL to BP,101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0471698113207548,0.06306306306306306,BP to STH,247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,STNL to BP,42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.05,STNL to BP,108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636365,0.0,STNL to BP,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.718624025799517e-05,0.21875,0.04761904761904762,STNL to BP,122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.3333333333333333,STNL to BP,140
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.06666666666666667,STNL to BP,272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01408450704225352,1.0,STNL to BP,73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,STNL to BP,43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,STNL to BP,54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,0.0,STNL to BP,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,STNL to BP,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.09756097560975611,STNL to BP,246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000594883997620464,0.05882352941176471,0.0,STNL to BP,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2236842105263158,0.0,STNL to BP,93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,STNL to BP,56
4.4444444444444447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33027522935779813,0.02777777777777778,STNL to BP,150
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8489208633093526,0.01694915254237288,STNL to BP,260
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271604938271605,0.13636363636363635,STNL to BP,110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,STNL to BP,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,1.0,STNL to BP,62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,STNL to BP,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.1,STNL to BP,257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.843137254901961,0.010638297872340425,STNL to BP,146
