ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_merch_purchase,perc_open,perc_click,CAMPAIGN_LOST,Totals
0.0,0.0,5.406574394463668e-05,0.0,0.0,0.0,0.0,0.0,0.35416666666666663,0.08823529411764706,STNL to BP,136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555556,0.0,STNL to BP,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,4
9.80296049406921e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227272727272727,0.0,STNL to BP,101
0.0,0.0,7.305135510263716e-05,0.0,0.0,0.0,0.0,0.0,1.0181818181818183,0.01785714285714286,BP to STH,117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,STNL to BP,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952380952381,0.125,STNL to BP,61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.09999999999999999,STNL to BP,79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195652173913044,0.0,STNL to BP,153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16666666666666666,STNL to BP,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,STNL to BP,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611510791366907,0.0,STNL to BP,218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11250000000000002,0.0,STNL to BP,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,STNL to BP,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,STNL to BP,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.009254251547383e-05,0.1818181818181818,0.05555555555555555,STNL to BP,129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.0,STNL to BP,51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469387755102041,0.29411764705882354,STNL to BP,148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.955539733396622e-05,0.03496503496503496,0.0,STNL to BP,159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240601503759398,0.0,STNL to BP,219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972972972972973,0.0909090909090909,STNL to BP,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.0,STNL to BP,60
0.0,0.0,0.00019290123456790122,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.2857142857142857,STNL to BP,72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0,STNL to BP,62
0.0,0.0,0.0,0.0,0.0,0.00011138338159946535,0.0,0.0,0.3225806451612903,0.19999999999999998,STNL to BP,134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,STNL to BP,59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22413793103448273,0.23076923076923078,STNL to BP,78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513513513513513,0.0,STNL to BP,52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7717391304347825,0.0,STNL to BP,164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877551020408163,0.05263157894736842,STNL to BP,73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.0,STNL to BP,101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8734177215189873,0.028985507246376812,BP to STH,170
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,STNL to BP,66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,STNL to BP,72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.07142857142857142,STNL to BP,94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32786885245901637,0.0,STNL to BP,84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20454545454545453,0.0,STNL to BP,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08457711442786069,0.0,STNL to BP,219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2268041237113402,0.045454545454545456,STNL to BP,121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,STNL to BP,82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913043478260869,0.03703703703703704,BP to STH,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.375,BP to STH,108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,STNL to BP,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,STNL to BP,36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,STNL to BP,101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,STNL to BP,94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,STNL to BP,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,STNL to BP,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102040816326531,0.1,STNL to BP,157
5.406574394463668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074074074074074,0.0,STNL to BP,136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7204301075268817,0.08125,BP to STH,267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9753086419753087e-05,1.3333333333333333,0.048387096774193554,STNL to BP,225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941177,0.125,STNL to BP,29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07468879668049792,0.0,STNL to BP,259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,STNL to BP,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,STNL to BP,71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.0,STNL to BP,66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08294930875576037,0.05555555555555555,STNL to BP,237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8085106382978724,0.0,STNL to BP,86
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495049504950495,0.0,STNL to BP,111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119047619047619,0.028368794326241134,STNL to BP,274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181818181818183,0.0,STNL to BP,91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6442307692307693,0.0,STNL to BP,171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09239130434782608,0.05882352941176471,STNL to BP,203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,STNL to BP,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290325,0.07142857142857142,STNL to BP,78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,6
0.0,0.0,0.0,0.0,0.0,0.0,8.310249307479225e-05,0.0,0.22448979591836737,0.0606060606060606,BP to STH,190
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,45
0.0,0.0,0.0,0.0,0.0,4.1091387245233394e-05,4.1091387245233394e-05,0.0,0.4395604395604395,0.07500000000000001,STNL to BP,156
0.0,0.0,0.0,0.0,0.0,6.830134553650708e-05,0.0,0.0,0.8253968253968254,0.057692307692307696,STNL to BP,121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736843,0.0,STNL to BP,29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22388059701492535,0.0,STNL to BP,84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,STNL to BP,102
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13432835820895522,0.11111111111111112,STNL to BP,154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.0,STNL to BP,68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35820895522388063,0.041666666666666664,STNL to BP,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,STNL to BP,116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,STNL to BP,171
1.6659725114535613e-05,0.0,1.6659725114535613e-05,0.0,0.0,1.6659725114535613e-05,0.0,0.0,0.8272727272727273,0.03296703296703296,BP to STH,245
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,,,STNL to BP,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533980582524272,0.07017543859649124,STNL to BP,164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297029702970297,0.0,STNL to BP,106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.0,STNL to BP,91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,STNL to BP,64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40425531914893614,0.15789473684210525,STNL to BP,69
0.0,0.0,3.265306122448979e-05,0.0,0.0,0.0,0.0,0.0,0.6057692307692307,0.04761904761904762,STNL to BP,175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,STNL to BP,51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05494505494505495,0.0,STNL to BP,192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.022727272727272728,STNL to BP,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.456611570247934e-05,0.39166666666666666,0.08510638297872342,BP to STH,176
0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.7142857142857143,0.0,STNL to BP,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21367521367521367,0.0,STNL to BP,144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46969696969696967,0.06451612903225806,STNL to BP,101
0.0,0.0,1.3032881961188077e-05,0.0,0.0,0.0,0.0,1.3032881961188077e-05,0.9140625,0.042735042735042736,BP to STH,277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,STNL to BP,43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307691,0.0,STNL to BP,98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,STNL to BP,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20754716981132074,0.22727272727272727,STNL to BP,137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,STNL to BP,137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056291390728476824,0.0,STNL to BP,320
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0,STNL to BP,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,STNL to BP,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,STNL to BP,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,STNL to BP,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,3
0.0,0.0,2.246131039284832e-05,0.0,0.0,0.0,0.0,0.0,0.32903225806451614,0.03921568627450981,STNL to BP,211
0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.06818181818181818,0.0,STNL to BP,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31147540983606553,0.052631578947368425,STNL to BP,83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,STNL to BP,58
6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872340425531915,0.037037037037037035,STNL to BP,128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.00980392156862745,STNL to BP,223
0.0,7.971938775510203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.13541666666666669,0.07692307692307691,STNL to BP,112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,STNL to BP,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.16666666666666666,STNL to BP,66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.07692307692307693,STNL to BP,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437768240343347,0.0,STNL to BP,249
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188679245283019,0.008620689655172414,STNL to BP,172
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,STNL to BP,186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,41
