LOB_SEAHAWKS,LOB_FGI,ACTIVITY_CODE_email_click,ACTIVITY_CODE_email_unsub,ACTIVITY_CODE_form_submission,ACTIVITY_CODE_forward_received,ACTIVITY_CODE_forward_send,ACTIVITY_CODE_merch_purchase,ACTIVITY_CODE_page_view,ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_survey_submission,ID
0.15343915343915343,0.0,0.7936507936507936,0.0,0.047619047619047616,0.010582010582010581,0.015873015873015872,0.0,0.005291005291005291,0.0,0.0,0.0,0.010582010582010581,0.0,0.0,0.06878306878306878,0.005291005291005291,0
0.5517241379310345,0.0,0.41379310344827586,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.20689655172413793,0.0,1
0.7209302325581395,0.0,0.2713178294573643,0.0,0.007751937984496124,0.0,0.0,0.0,0.5968992248062015,0.0,0.0,0.007751937984496124,0.007751937984496124,0.0,0.007751937984496124,0.03875968992248062,0.0,2
0.7942583732057417,0.0,0.20095693779904306,0.0,0.05263157894736842,0.0,0.014354066985645933,0.0,0.5885167464114832,0.0,0.0,0.004784688995215311,0.009569377990430622,0.0,0.0,0.06220095693779904,0.0,3
0.9487179487179487,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0641025641025641,0.0,0.6410256410256411,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.05128205128205128,0.0,4
0.8412698412698413,0.0,0.15079365079365079,0.0,0.023809523809523808,0.03968253968253968,0.07936507936507936,0.0,0.42857142857142855,0.007936507936507936,0.0,0.0,0.015873015873015872,0.0,0.0,0.06349206349206349,0.0,5
0.5780346820809249,0.0,0.4161849710982659,0.0,0.017341040462427744,0.028901734104046242,0.017341040462427744,0.011560693641618497,0.21965317919075145,0.0,0.0,0.0,0.011560693641618497,0.0,0.03468208092485549,0.017341040462427744,0.0,6
0.22727272727272727,0.0,0.7424242424242424,0.0,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,7
0.6666666666666666,0.0,0.3157894736842105,0.0,0.017543859649122806,0.0,0.043859649122807015,0.008771929824561403,0.3508771929824561,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.12280701754385964,0.0,8
0.8048780487804879,0.0,0.18292682926829268,0.0,0.012195121951219513,0.13414634146341464,0.06097560975609756,0.0,0.2926829268292683,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,9
0.6666666666666666,0.0,0.32653061224489793,0.0,0.02040816326530612,0.0,0.027210884353741496,0.0,0.4557823129251701,0.006802721088435374,0.0,0.006802721088435374,0.006802721088435374,0.0,0.006802721088435374,0.08163265306122448,0.0,10
0.8582089552238806,0.0,0.13805970149253732,0.0,0.007462686567164179,0.16044776119402984,0.12686567164179105,0.0,0.3694029850746269,0.0,0.0,0.0037313432835820895,0.007462686567164179,0.0,0.0,0.0,0.0,11
0.5660377358490566,0.0,0.39622641509433965,0.0,0.018867924528301886,0.09433962264150944,0.03773584905660377,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.03773584905660377,0.018867924528301886,12
0.9447004608294931,0.0,0.04608294930875576,0.0,0.004608294930875576,0.08294930875576037,0.04608294930875576,0.0,0.6175115207373272,0.0,0.0,0.0,0.009216589861751152,0.0,0.0,0.04608294930875576,0.004608294930875576,13
0.7567567567567568,0.0,0.23648648648648649,0.0,0.013513513513513514,0.0,0.18243243243243243,0.0,0.4594594594594595,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.006756756756756757,0.0,14
0.674074074074074,0.0,0.31851851851851853,0.0,0.007407407407407408,0.007407407407407408,0.14814814814814814,0.0,0.1037037037037037,0.0,0.0,0.007407407407407408,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,15
0.7126436781609196,0.034482758620689655,0.23563218390804597,0.0,0.028735632183908046,0.04597701149425287,0.022988505747126436,0.0,0.3735632183908046,0.005747126436781609,0.0,0.017241379310344827,0.005747126436781609,0.0,0.0,0.0,0.011494252873563218,16
0.4626865671641791,0.0,0.527363184079602,0.0,0.03980099502487562,0.029850746268656716,0.004975124378109453,0.04477611940298507,0.15422885572139303,0.0,0.0,0.0,0.004975124378109453,0.0,0.014925373134328358,0.009950248756218905,0.004975124378109453,17
0.7346938775510204,0.0,0.25170068027210885,0.0,0.027210884353741496,0.0,0.02040816326530612,0.006802721088435374,0.54421768707483,0.0,0.0,0.0,0.013605442176870748,0.0,0.0,0.09523809523809523,0.006802721088435374,18
0.6785714285714286,0.0,0.2857142857142857,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.25,0.0,19
0.8813559322033898,0.0,0.06779661016949153,0.0,0.01694915254237288,0.0,0.3050847457627119,0.0,0.2542372881355932,0.0,0.0,0.01694915254237288,0.03389830508474576,0.0,0.0,0.0,0.03389830508474576,20
0.6818181818181818,0.0,0.3,0.0,0.02727272727272727,0.0,0.00909090909090909,0.0,0.44545454545454544,0.0,0.0,0.00909090909090909,0.01818181818181818,0.0,0.0,0.15454545454545454,0.0,21
0.4551282051282051,0.0,0.532051282051282,0.00641025641025641,0.05128205128205128,0.0,0.00641025641025641,0.00641025641025641,0.28205128205128205,0.0,0.0,0.00641025641025641,0.00641025641025641,0.0,0.0,0.0,0.0,22
0.912621359223301,0.07766990291262135,0.0,0.0,0.009708737864077669,0.02912621359223301,0.17475728155339806,0.009708737864077669,0.11650485436893204,0.038834951456310676,0.009708737864077669,0.009708737864077669,0.0,0.019417475728155338,0.019417475728155338,0.06796116504854369,0.0,23
0.8229665071770335,0.0,0.1722488038277512,0.0,0.009569377990430622,0.028708133971291867,0.05263157894736842,0.0,0.47368421052631576,0.0,0.0,0.009569377990430622,0.009569377990430622,0.0,0.009569377990430622,0.028708133971291867,0.0,24
0.6222222222222222,0.0,0.36666666666666664,0.0,0.011111111111111112,0.07777777777777778,0.2,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.044444444444444446,0.0,25
0.967741935483871,0.0,0.026881720430107527,0.0,0.005376344086021506,0.06989247311827956,0.10752688172043011,0.026881720430107527,0.4838709677419355,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.10752688172043011,0.0,26
0.8070175438596491,0.0,0.18421052631578946,0.0,0.017543859649122806,0.0,0.11403508771929824,0.008771929824561403,0.5614035087719298,0.0,0.0,0.008771929824561403,0.017543859649122806,0.0,0.0,0.03508771929824561,0.0,27
0.545045045045045,0.0,0.43243243243243246,0.0045045045045045045,0.08108108108108109,0.009009009009009009,0.02252252252252252,0.0045045045045045045,0.2747747747747748,0.0045045045045045045,0.0,0.0,0.009009009009009009,0.0,0.018018018018018018,0.0945945945945946,0.009009009009009009,28
0.73,0.0,0.25,0.0,0.03,0.0,0.02,0.0,0.51,0.01,0.0,0.0,0.02,0.0,0.0,0.15,0.01,29
0.7185185185185186,0.037037037037037035,0.22962962962962963,0.0,0.022222222222222223,0.0,0.0962962962962963,0.0,0.4,0.0,0.007407407407407408,0.014814814814814815,0.014814814814814815,0.0,0.0,0.0,0.007407407407407408,30
0.7194244604316546,0.0,0.2733812949640288,0.0,0.02877697841726619,0.007194244604316547,0.02877697841726619,0.0,0.381294964028777,0.0,0.0,0.014388489208633094,0.014388489208633094,0.0,0.0,0.10071942446043165,0.0,31
0.7107843137254902,0.0,0.27450980392156865,0.004901960784313725,0.0196078431372549,0.00980392156862745,0.058823529411764705,0.05392156862745098,0.37254901960784315,0.0,0.0,0.0196078431372549,0.004901960784313725,0.0,0.024509803921568627,0.029411764705882353,0.0,32
0.9264705882352942,0.0,0.058823529411764705,0.0,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.47058823529411764,0.0,0.0,0.029411764705882353,0.014705882352941176,0.0,0.029411764705882353,0.10294117647058823,0.0,33
0.4523809523809524,0.0,0.5238095238095238,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.0,0.11904761904761904,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,34
0.7835051546391752,0.0,0.20618556701030927,0.0,0.020618556701030927,0.1134020618556701,0.061855670103092786,0.0,0.17525773195876287,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.061855670103092786,0.0,35
0.7661691542288557,0.004975124378109453,0.22388059701492538,0.0,0.014925373134328358,0.01990049751243781,0.0945273631840796,0.0,0.5373134328358209,0.004975124378109453,0.0,0.004975124378109453,0.009950248756218905,0.0,0.0,0.004975124378109453,0.0,36
0.45714285714285713,0.0,0.4857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.08571428571428572,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,37
0.7868852459016393,0.01639344262295082,0.18579234972677597,0.0,0.0273224043715847,0.03278688524590164,0.09836065573770492,0.0,0.3224043715846995,0.0,0.00546448087431694,0.01092896174863388,0.01092896174863388,0.0,0.060109289617486336,0.01092896174863388,0.00546448087431694,38
0.8854166666666666,0.0,0.09375,0.0,0.010416666666666666,0.0,0.2916666666666667,0.0,0.53125,0.0,0.0,0.010416666666666666,0.020833333333333332,0.0,0.0,0.010416666666666666,0.010416666666666666,39
0.25,0.0,0.7391304347826086,0.0,0.03260869565217391,0.010869565217391304,0.13043478260869565,0.0,0.0,0.03260869565217391,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,40
0.7227722772277227,0.0,0.26732673267326734,0.0,0.019801980198019802,0.0,0.039603960396039604,0.0,0.48514851485148514,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0297029702970297,0.0,41
0.5294117647058824,0.0,0.46078431372549017,0.0,0.0196078431372549,0.0392156862745098,0.06862745098039216,0.0,0.06862745098039216,0.0,0.0,0.029411764705882353,0.00980392156862745,0.0,0.029411764705882353,0.1568627450980392,0.0,42
0.5957446808510638,0.0,0.3829787234042553,0.0,0.02127659574468085,0.0,0.0851063829787234,0.02127659574468085,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.06382978723404255,0.23404255319148937,0.0,43
0.41702127659574467,0.03404255319148936,0.548936170212766,0.0,0.01276595744680851,0.00851063829787234,0.02553191489361702,0.03829787234042553,0.09787234042553192,0.0,0.00851063829787234,0.03829787234042553,0.00851063829787234,0.0,0.0,0.0,0.0,44
0.7857142857142857,0.0,0.21428571428571427,0.0,0.0,0.017857142857142856,0.35714285714285715,0.0,0.0,0.21428571428571427,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,45
0.7575757575757576,0.0,0.23484848484848486,0.0,0.026515151515151516,0.003787878787878788,0.011363636363636364,0.0,0.3484848484848485,0.003787878787878788,0.0,0.0,0.026515151515151516,0.0,0.0,0.06439393939393939,0.0,46
0.759090909090909,0.0,0.2318181818181818,0.0,0.01818181818181818,0.0,0.09090909090909091,0.00909090909090909,0.39545454545454545,0.0,0.0,0.0,0.031818181818181815,0.0,0.004545454545454545,0.13636363636363635,0.0,47
0.7878787878787878,0.0,0.1919191919191919,0.010101010101010102,0.030303030303030304,0.0,0.1111111111111111,0.020202020202020204,0.32323232323232326,0.0,0.0,0.0,0.020202020202020204,0.0,0.010101010101010102,0.050505050505050504,0.0,48
0.5283018867924528,0.0,0.4528301886792453,0.0,0.018867924528301886,0.0,0.05660377358490566,0.0,0.2641509433962264,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.07547169811320754,0.0,49
0.3956043956043956,0.0,0.5824175824175825,0.0,0.07692307692307693,0.0,0.01098901098901099,0.0,0.054945054945054944,0.0,0.0,0.02197802197802198,0.01098901098901099,0.0,0.0,0.08791208791208792,0.0,50
0.6233766233766234,0.0,0.35064935064935066,0.0,0.025974025974025976,0.0,0.03896103896103896,0.0,0.5064935064935064,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.06493506493506493,0.0,51
0.8429752066115702,0.0,0.14049586776859505,0.0,0.01652892561983471,0.03305785123966942,0.03305785123966942,0.0,0.5950413223140496,0.0,0.0,0.008264462809917356,0.01652892561983471,0.0,0.0,0.05785123966942149,0.0,52
0.42424242424242425,0.0,0.553030303030303,0.007575757575757576,0.030303030303030304,0.03787878787878788,0.030303030303030304,0.0,0.14393939393939395,0.0,0.0,0.0,0.007575757575757576,0.0,0.007575757575757576,0.0,0.0,53
0.717391304347826,0.0,0.2608695652173913,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.45652173913043476,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.15217391304347827,0.0,54
0.6086956521739131,0.21739130434782608,0.17391304347826086,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,55
0.6275862068965518,0.0,0.36551724137931035,0.0,0.034482758620689655,0.013793103448275862,0.027586206896551724,0.0,0.3586206896551724,0.0,0.0,0.013793103448275862,0.013793103448275862,0.0,0.006896551724137931,0.05517241379310345,0.0,56
0.3707865168539326,0.0,0.6179775280898876,0.0,0.02247191011235955,0.011235955056179775,0.15730337078651685,0.0,0.10112359550561797,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.02247191011235955,0.0,57
0.7551020408163265,0.0,0.23673469387755103,0.0,0.02040816326530612,0.024489795918367346,0.1346938775510204,0.004081632653061225,0.46938775510204084,0.004081632653061225,0.0,0.0163265306122449,0.00816326530612245,0.0,0.0,0.0,0.0,58
0.5263157894736842,0.0,0.43859649122807015,0.0,0.05263157894736842,0.03508771929824561,0.14035087719298245,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.017543859649122806,0.03508771929824561,0.0,59
0.44036697247706424,0.0,0.5504587155963303,0.0,0.07339449541284404,0.0,0.05504587155963303,0.0,0.26605504587155965,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.03669724770642202,0.0,60
0.6666666666666666,0.0,0.30303030303030304,0.0,0.12121212121212122,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.030303030303030304,0.12121212121212122,0.0,61
0.701067615658363,0.0,0.29537366548042704,0.0,0.010676156583629894,0.0071174377224199285,0.046263345195729534,0.0071174377224199285,0.5266903914590747,0.0,0.0,0.017793594306049824,0.0071174377224199285,0.0,0.0035587188612099642,0.0035587188612099642,0.0,62
0.43617021276595747,0.0,0.5319148936170213,0.0,0.010638297872340425,0.010638297872340425,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.0,0.0,0.0,0.010638297872340425,0.0,0.07446808510638298,0.0425531914893617,0.031914893617021274,63
